DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 2

DAYS = 25
  141     4     8    11     4     3
  142    30     9    12     2     1
  143    32     9    14     2     1
  144    16     9    10     3     3
  145    54     9    12     4     1
  146    33     9    10     1     1
  147    90     9    12     4     3
  148    58     9    12     1     2
  149    13     9    11     1     1
  150    26     9    13     1     1
  151    54     9    14     1     1
  152    72     9    10     1     1
  153    70     9    14     2     2
  154    14     9    11     1     2
  155    60     9    14     4     2
  156    60     9    11     2     1
  157    75     9    10     1     1
  158    50     9    10     2     2
  159    98    10    15     1     2
  160    53    10    13     3     1
  161    50    10    11     2     1
  162    26    10    11     3     3
  163    58    10    13     2     2
  164     5    10    11     1     2
  165    61    10    11     1     1
  166    32    10    14     1     1
  167    35    10    13     1     1
  168    65    10    14     4     3
  169    73    10    13     4     3
  170    95    10    11     4     3
  171    31    11    13     2     1
  172    72    11    16     2     3
  173    34    11    12     2     2
  174    13    11    14     3     1
  175     2    11    13     4     1
  176    82    11    16     4     1
  177    56    11    15     1     2
  178    46    11    15     2     2
  179    30    11    14     2     2
  180    92    11    14     4     2
  181    42    12    14     3     2
  182     7    12    15     2     3
  183    99    12    14     4     3
  184    61    12    16     3     1
  185    93    12    15     1     2
  186    31    12    17     1     2
  187    33    12    17     3     1
  188    23    12    13     2     3
  189    68    12    15     3     3
  190    38    12    14     2     2
  191    96    12    14     4     3
  192    66    12    14     2     3
  193    35    13    14     4     2
  194    64    13    16     4     2
  195    69    13    15     2     3
  196    43    13    16     3     2
  197    34    13    15     1     1
  198    23    13    14     1     2
  199    29    13    14     1     2
  200    70    13    15     2     2
  201    42    13    16     4     1
  202    96    13    14     2     1
  203    19    13    15     4     1
  204    45    13    17     1     1
  205    13    13    18     4     3
  206    68    13    15     2     3
  207    74    14    17     4     3
  208    64    14    18     2     1
  209    72    14    15     3     1
  210    66    14    15     1     2
  211    41    14    19     4     2
  212     3    14    19     3     3
  213    90    14    15     1     1
  214    11    14    16     1     2
  215    56    14    15     2     1
  216    58    14    17     3     1
  217    91    14    18     1     2
  218    41    14    18     3     3
  219    18    14    16     4     2
  220    15    14    16     4     2
  221    25    14    18     2     3
  222     4    14    15     4     2
  223    19    15    19     4     2
  224    57    15    18     1     1
  225    74    15    19     3     3
  226    72    15    17     1     2
  227    39    15    17     3     1
  228     5    15    18     2     2
  229    29    15    17     2     2
  230    69    15    18     3     3
  231   101    15    18     3     2
  232    98    15    17     2     3
  233     3    15    16     2     3
  234    67    15    18     3     1
  235    42    15    16     1     2
  236    40    15    17     2     1
  237    84    15    17     2     1
  238    86    16    19     4     1
  239    28    16    18     1     1
  240    32    16    21     2     3
  241    21    16    17     1     2
  242    14    16    21     1     1
  243    34    16    18     2     2
  244    22    16    21     1     2
  245    57    16    18     3     3
  246    30    16    20     3     2
  247    83    16    21     4     2
  248    96    16    19     3     3
  249    49    16    20     1     1
  250    81    16    17     3     3
  251    14    16    18     3     3
  252    67    16    19     1     1
  253    68    16    21     2     2
  254    86    16    21     4     2
  255    15    16    21     3     3
  256    35    16    19     1     1
  257    34    17    22     2     1
  258    58    17    19     4     1
  259     7    17    19     1     2
  260    15    17    22     1     2
  261    15    17    18     2     3
  262    57    17    22     1     1
  263    11    17    19     1     1
  264    20    17    18     3     1
  265    30    17    20     3     3
  266    95    17    19     4     3
  267    44    17    18     2     2
  268    28    17    19     4     2
  269    27    17    21     3     2
  270    44    17    22     3     1
  271    83    17    21     4     1
  272     8    17    20     2     2
  273    64    17    19     2     2
  274    49    18    22     4     3
  275    10    18    22     3     1
  276    91    18    19     4     1
  277    98    18    21     3     3
  278    29    18    19     2     1
  279    44    18    21     3     1
  280    96    18    19     1     2
  281    33    18    20     2     3
  282    16    18    21     1     1
  283    71    18    21     3     3
  284    11    18    23     2     1
  285    80    18    21     2     3
  286    14    18    20     4     3
  287     7    18    22     2     3
  288    43    18    21     1     2
  289    67    19    20     3     1
  290    99    19    22     1     1
  291    82    19    24     4     2
  292    39    19    24     1     1
  293    27    19    22     4     2
  294    55    19    21     4     3
  295    79    19    24     1     2
  296    31    19    22     3     2
  297    31    19    24     1     1
  298     5    19    22     2     2
  299    44    19    23     3     1
  300    14    19    23     4     3

TECHNICIANS = 50
    1    17   925     6  1 0 1 0
    2    95   525     7  1 1 0 1
    3    77   405     8  1 1 0 1
    4    47   100     8  1 1 0 1
    5     3   525    10  1 0 0 1
    6    57   860     8  0 1 1 1
    7   102   920     7  0 1 1 0
    8   103   715     8  0 0 0 1
    9    30   310     8  0 0 1 0
   10    10   730     6  0 0 0 1
   11    54   915     7  0 1 0 1
   12    31   570     8  1 1 0 1
   13    75   610     6  1 1 0 1
   14    31   150     8  0 1 0 0
   15   104   145     9  1 0 0 0
   16    78   195     6  1 1 1 0
   17     1   315     6  1 0 0 0
   18   105   890     7  1 1 1 0
   19    71   690     6  0 1 0 0
   20     5   610    10  1 1 1 0
   21    51   665     9  0 0 1 1
   22   106   905    10  0 1 1 1
   23    63   110     6  1 1 0 0
   24    51   755     5  1 1 0 1
   25   107   735     5  1 0 0 1
   26    29   415    10  0 1 0 1
   27    54   550     7  1 0 0 1
   28     9   495     9  0 0 1 1
   29    90   275     8  0 1 1 1
   30   108   810     5  0 0 1 0
   31     4   625     9  1 1 0 0
   32    62   200     5  0 1 1 0
   33    45   935     5  0 0 1 0
   34    59   955     6  0 1 1 0
   35   109   820     7  0 1 0 0
   36     1   750     5  1 0 0 1
   37    40   355     5  1 0 0 0
   38    67   600     8  0 1 1 0
   39     1   680     7  1 0 0 1
   40     1   935     5  0 1 1 1
   41   110   220     5  1 0 0 1
   42   111   225     5  0 1 1 0
   43     9   920     7  0 1 0 1
   44    32   575     5  0 1 1 0
   45    89   760    10  1 1 0 0
   46    17   905     9  0 1 1 1
   47     6   995     7  0 0 0 1
   48    25   550     7  0 0 1 0
   49   112   165     5  0 0 1 1
   50    75   815     9  1 1 0 0

