DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 23

DAYS = 35
  283    81    12    17     4     2
  284   189    12    16     1     2
  285    56    12    17     5     3
  286    89    12    15     5     2
  287   105    12    15     4     2
  288    71    12    16     4     2
  289   243    12    14     4     2
  290   110    12    16     3     2
  291   238    12    13     2     3
  292   149    12    16     4     2
  293    96    12    16     5     3
  294   193    12    15     5     1
  295   171    12    17     2     2
  296   169    12    13     1     2
  297   243    12    14     5     3
  298    23    12    17     5     2
  299    75    12    16     5     1
  300   205    12    17     1     2
  301     9    12    15     5     2
  302   104    12    14     4     2
  303   207    12    16     4     1
  304   208    12    14     2     1
  305   103    13    16     2     2
  306    16    13    15     4     2
  307   195    13    18     4     1
  308    99    13    14     3     2
  309   201    13    18     3     2
  310   142    13    18     2     1
  311   215    13    15     2     3
  312   136    13    18     1     1
  313   217    13    15     4     1
  314   228    13    15     3     3
  315   161    13    15     3     1
  316   176    13    15     4     1
  317    83    13    16     3     2
  318   174    13    15     5     1
  319    77    13    18     3     2
  320   250    13    17     2     2
  321   219    13    14     4     2
  322   182    13    18     1     1
  323   133    13    15     4     1
  324    69    13    16     1     1
  325   102    13    17     3     2
  326    95    13    14     5     3
  327    40    13    17     3     2
  328   103    13    14     5     2
  329     8    13    14     2     1
  330   241    13    15     5     2
  331   145    14    18     4     1
  332    33    14    17     4     1
  333    57    14    18     3     2
  334   135    14    15     4     1
  335    84    14    18     5     2
  336   162    14    15     3     2
  337    70    14    19     4     2
  338    44    14    16     5     1
  339    43    14    19     2     2
  340    36    14    19     3     2
  341    95    14    17     2     3
  342   174    14    17     5     1
  343    31    14    16     3     1
  344   120    14    16     4     2
  345   251    14    16     2     2
  346   109    14    17     1     2
  347   138    14    19     2     3
  348   208    14    16     1     1
  349     6    14    19     1     1
  350   219    14    19     1     2
  351   152    14    17     3     2
  352   230    14    18     5     1
  353   172    14    17     3     3
  354     7    14    15     4     1
  355   198    14    19     1     1
  356   100    14    15     5     1
  357   218    14    18     1     1
  358   213    14    16     5     3
  359   136    14    16     2     1
  360   184    14    17     3     1
  361   236    14    18     4     2
  362   187    15    16     1     2
  363    55    15    17     5     3
  364    23    15    17     1     2
  365    57    15    20     1     1
  366   248    15    19     4     1
  367   135    15    19     4     1
  368    80    15    20     5     1
  369   192    15    17     1     2
  370   237    15    19     1     1
  371   109    15    16     5     2
  372   237    15    20     5     2
  373   226    15    20     3     2
  374    25    15    16     4     1
  375    23    15    20     4     1
  376    81    15    20     1     1
  377   106    15    16     3     3
  378    75    15    16     4     1
  379   207    15    20     3     3
  380   105    15    20     4     2
  381   225    15    19     4     1
  382   132    15    19     1     1
  383   241    15    16     2     1
  384   187    15    18     3     1
  385    30    15    17     4     1
  386   239    15    20     4     1
  387    56    16    18     4     1
  388   145    16    17     1     1
  389    63    16    17     3     2
  390    80    16    18     5     3
  391    64    16    20     3     1
  392   168    16    17     2     2
  393    15    16    18     4     1
  394     8    16    19     2     2
  395   109    16    20     5     2
  396   102    16    17     4     1
  397   187    16    21     2     1
  398   224    16    21     1     2
  399   246    16    19     1     1
  400    92    16    17     2     1
  401    44    16    18     4     2
  402    91    16    21     1     1
  403    48    16    21     4     1
  404   156    16    17     2     1
  405    30    16    18     2     1
  406    43    16    17     2     2
  407    75    16    19     1     1
  408   168    16    19     4     2
  409   120    16    18     5     3
  410   108    16    18     2     1
  411   179    16    17     1     1
  412   124    16    20     4     1
  413    72    16    20     2     2
  414   205    16    18     3     1
  415   234    16    18     4     1
  416    37    17    20     5     2
  417    89    17    22     2     2
  418   246    17    18     2     3
  419   112    17    20     1     2
  420    92    17    20     5     3
  421   135    17    20     4     2
  422   174    17    22     3     3
  423    87    17    18     5     1
  424   180    17    20     3     2
  425   115    17    19     5     3
  426    62    17    18     5     3
  427    65    17    18     1     1
  428   242    17    18     1     1
  429   193    17    18     1     2
  430    13    17    21     4     2
  431    10    17    19     4     1
  432    23    17    22     3     1
  433    21    17    18     3     3
  434    79    17    18     5     2
  435   157    17    19     3     1
  436    47    17    18     3     2
  437   163    17    18     5     2
  438    59    17    18     5     1
  439   208    18    20     4     1
  440   251    18    19     3     2
  441   231    18    20     2     2
  442   165    18    22     4     1
  443   251    18    21     1     2
  444    51    18    20     2     2
  445   117    18    20     3     2
  446   106    18    19     2     3
  447    77    18    21     5     3
  448     9    18    23     2     2
  449   202    18    22     2     3
  450     4    18    19     3     2
  451   181    18    20     4     1
  452   185    18    19     3     2
  453    88    18    22     4     2
  454   116    18    20     2     1
  455   249    18    20     1     1
  456    61    18    20     4     1
  457    34    18    21     5     2
  458    24    18    21     5     3
  459    28    18    21     1     2
  460    44    18    20     4     1
  461    28    19    22     1     2
  462   184    19    23     4     2
  463    61    19    23     2     2
  464   167    19    20     3     3
  465    86    19    21     3     2
  466    32    19    23     2     2
  467    14    19    24     4     2
  468   210    19    24     5     1
  469   206    19    24     4     1
  470    64    19    24     4     1
  471   228    19    24     3     1
  472   120    19    23     1     1
  473   125    19    22     5     2
  474   251    19    23     2     3
  475    45    19    21     2     3
  476   144    19    21     5     2
  477   218    19    22     1     1
  478   105    19    24     4     1
  479   214    19    23     4     2
  480   124    19    23     2     3
  481   208    19    22     5     2
  482   133    19    22     2     2
  483   121    19    23     2     1
  484    19    19    22     1     1
  485    78    19    23     3     2
  486    59    19    22     4     1
  487    43    20    25     5     3
  488   188    20    23     3     2
  489    33    20    24     2     2
  490   212    20    24     3     1
  491    27    20    21     2     3
  492   227    20    22     4     1
  493   172    20    25     3     3
  494   239    20    23     4     1
  495    77    20    25     3     3
  496    23    20    22     1     1
  497    66    20    25     3     2
  498   229    20    22     4     1
  499    44    20    25     3     2
  500   168    20    21     2     2
  501    47    20    24     3     3
  502     7    20    21     4     2
  503    45    20    22     3     1
  504    61    20    25     2     2
  505   122    20    24     3     3
  506    50    20    23     3     2
  507   123    20    23     4     1
  508    92    20    23     5     2
  509    33    20    21     4     1
  510   155    20    22     3     3
  511    11    20    22     3     1
  512   122    20    24     4     1
  513    96    20    24     5     1
  514    65    20    24     4     2
  515   146    20    23     2     3
  516   209    21    24     1     1
  517    53    21    26     4     2
  518    51    21    23     2     3
  519    37    21    24     1     1
  520   244    21    25     3     2
  521   153    21    25     3     1
  522   167    21    22     1     1
  523    86    21    23     3     1
  524    82    21    26     5     3
  525    85    21    22     4     2
  526    60    21    24     1     1
  527    14    21    25     5     1
  528    91    21    25     4     1
  529   246    21    26     2     3
  530   235    21    22     5     1
  531   173    21    26     2     1
  532   244    21    23     5     3
  533   106    21    23     3     2
  534    40    21    26     1     2
  535    31    21    23     1     2
  536   191    21    25     5     3
  537   192    21    22     4     2
  538   150    21    25     5     2
  539   124    22    27     3     3
  540   138    22    23     4     1
  541   184    22    26     3     3
  542    33    22    25     4     2
  543   235    22    23     5     3
  544   106    22    26     4     1
  545    26    22    27     2     3
  546    73    22    25     5     3
  547   207    22    23     5     1
  548    49    22    25     5     1
  549   155    22    27     1     2
  550   137    22    26     1     2
  551   183    22    26     3     1
  552   233    22    24     5     2
  553    51    22    24     3     3
  554   198    22    23     4     1
  555    37    22    25     4     2
  556   205    22    23     3     2
  557   229    22    24     3     3
  558   248    22    27     5     2
  559   174    22    23     3     3
  560    83    22    26     3     1
  561   149    22    27     3     1
  562    69    22    23     3     3
  563   167    22    24     2     2
  564   192    22    27     4     2
  565   123    22    27     1     1
  566    41    22    25     3     3
  567   119    22    25     1     2
  568    41    22    24     3     1
  569    71    22    26     2     3
  570    11    22    27     2     1
  571    26    22    25     5     2
  572   111    23    26     4     2
  573   162    23    27     3     1
  574   114    23    27     3     2
  575    89    23    28     1     2
  576   148    23    28     3     3
  577   220    23    27     1     2
  578   168    23    27     5     2
  579   102    23    24     1     1
  580    54    23    27     5     2
  581   196    23    27     3     2
  582   147    23    24     2     3
  583    27    23    27     4     1
  584    41    23    27     5     3
  585   180    23    25     1     1
  586   222    23    28     3     2
  587   186    23    28     3     1
  588   202    23    28     5     2
  589   132    23    25     2     1
  590   234    23    28     1     1
  591    56    23    28     3     1
  592   177    23    25     4     2
  593     5    23    28     4     2
  594   221    23    24     4     1
  595   209    23    28     5     1
  596    18    23    25     3     3
  597   169    23    27     4     2
  598   186    23    28     2     3
  599   209    24    25     4     1
  600   185    24    25     2     3
  601   124    24    29     2     3
  602   162    24    29     3     2
  603   154    24    29     3     2
  604    50    24    26     4     2
  605   231    24    29     1     2
  606   110    24    26     1     2
  607   171    24    25     1     2
  608   207    24    29     5     3
  609   236    24    28     2     3
  610   217    24    28     3     2
  611     7    24    26     3     1
  612    20    24    25     4     2
  613    95    24    26     2     3
  614   226    24    25     1     2
  615   168    24    26     3     2
  616   228    24    28     5     3
  617    22    24    26     2     1
  618    32    24    29     2     2
  619   120    24    29     4     1
  620   202    24    25     5     2
  621   133    24    28     2     2
  622   236    24    25     4     1
  623    56    24    27     2     1
  624   176    24    29     4     2
  625   111    24    29     4     1
  626    44    24    28     4     2
  627    54    25    29     1     2
  628   222    25    28     1     1
  629    90    25    27     5     1
  630    46    25    26     3     2
  631     6    25    30     2     3
  632   103    25    28     5     2
  633   216    25    29     4     2
  634    48    25    26     2     3
  635   160    25    30     4     2
  636   193    25    28     3     2
  637    60    25    26     5     2
  638   161    25    29     4     2
  639    55    25    26     4     2
  640   107    25    28     1     2
  641   196    25    28     1     1
  642   156    25    28     1     2
  643   188    25    28     4     1
  644    12    25    26     5     1
  645   155    25    27     3     2
  646   225    25    27     1     2
  647    81    25    27     1     1
  648   209    25    27     1     1
  649   243    25    30     4     2
  650   140    25    29     5     1
  651   231    25    26     4     1
  652   178    26    30     1     1
  653   163    26    31     2     3
  654    87    26    31     1     1
  655    15    26    27     2     3
  656   126    26    30     5     1
  657   229    26    27     1     2
  658   199    26    31     2     1
  659   105    26    30     5     3
  660   106    26    28     2     3
  661    13    26    27     4     1
  662   109    26    27     2     3
  663   118    26    31     4     2
  664   141    26    30     3     1
  665   156    26    27     3     2
  666    32    26    31     4     2
  667   236    26    29     4     2
  668   203    26    30     3     1
  669    97    26    28     5     3
  670   195    26    27     2     1
  671    71    26    27     4     1
  672   103    27    28     1     2
  673    46    27    29     1     1
  674   180    27    28     3     2
  675    39    27    29     3     3
  676   238    27    28     5     2
  677    40    27    32     2     1
  678    38    27    31     3     1
  679    74    27    31     5     1
  680   191    27    31     4     2
  681   231    27    30     2     1
  682   240    27    32     1     2
  683   146    27    28     5     2
  684   133    27    29     3     1
  685   204    27    31     4     1
  686   246    27    28     3     1
  687   104    27    31     5     2
  688   175    27    32     3     3
  689   230    27    31     4     1
  690   158    27    29     2     1
  691    59    27    29     2     3
  692   189    27    31     4     2
  693   224    27    28     2     2
  694   107    27    30     5     2
  695   207    27    29     1     2
  696   221    27    28     3     2
  697   110    27    29     3     3
  698   206    27    32     1     1
  699   185    27    30     3     1
  700    31    27    29     2     1
  701    66    27    28     1     1
  702    53    27    32     4     1
  703   104    27    32     4     1
  704   115    27    28     1     2
  705   130    27    32     1     1
  706   108    28    29     2     3
  707    92    28    31     2     1
  708   199    28    33     4     2
  709    93    28    31     2     2
  710   194    28    29     3     1
  711   103    28    29     1     1
  712    71    28    33     1     2
  713    77    28    29     5     2
  714    27    28    32     4     2
  715    39    28    29     1     1
  716    77    28    30     2     3
  717   137    28    31     4     2
  718     7    28    33     4     1
  719   184    28    29     1     1
  720   145    28    29     2     3
  721   248    28    32     3     2
  722   245    28    32     3     3
  723   215    28    30     3     2
  724   125    28    33     3     2
  725    37    28    33     3     1
  726   114    28    33     2     1
  727   149    28    33     5     2
  728   247    29    30     1     2
  729    51    29    31     4     2
  730   244    29    30     4     1
  731   106    29    34     3     2
  732    60    29    32     2     1
  733    67    29    34     2     1
  734   116    29    31     4     1
  735   232    29    34     1     1
  736   216    29    33     2     1
  737    92    29    30     1     1
  738    81    29    31     5     2
  739   127    29    30     3     2
  740    55    29    30     3     3
  741    40    29    33     1     2
  742   149    29    32     1     1
  743    51    29    31     3     3
  744    13    29    30     2     2
  745   132    29    33     1     1
  746   226    29    32     3     3
  747   120    29    34     4     1
  748    75    29    31     5     2
  749   205    29    31     1     2
  750   229    29    34     5     1

TECHNICIANS = 75
    1     1   295     8  0 0 0 0 1
    2   175   870     5  1 0 0 0 0
    3     7   380     8  0 0 1 1 0
    4   133   895     7  0 1 0 1 0
    5   144   565    10  1 1 0 0 0
    6    45   850     8  0 1 0 0 0
    7   252   560     8  0 0 0 0 1
    8    34   315     9  1 0 1 1 0
    9   253   230     6  1 1 0 0 1
   10   193   430     9  0 0 1 1 0
   11     1   910     5  1 0 0 1 1
   12   141   485     7  0 1 0 1 0
   13    60   835     7  0 0 1 0 0
   14   228   430     8  0 0 1 0 0
   15   207   200     7  0 0 1 1 0
   16     1   150     9  0 1 0 1 1
   17   221   350     5  1 0 1 0 0
   18     4   815     5  0 0 0 1 1
   19    28   395    10  1 0 0 0 0
   20    61   535     9  1 1 0 0 0
   21   151   125     7  0 0 0 1 0
   22     1   890    10  0 1 0 0 0
   23     1   270    10  0 1 0 0 1
   24     5   145     7  1 0 0 0 0
   25   254   215     7  0 0 1 0 0
   26   117   590     8  0 0 0 0 1
   27   203   400     5  0 0 0 1 1
   28   168   510    10  0 0 0 1 0
   29   119   810     7  1 0 1 1 0
   30   107   220     8  0 0 0 1 1
   31   241   760     9  0 0 1 0 0
   32   136   465    10  1 1 1 0 0
   33    60   120     9  1 0 1 0 1
   34   191   870     5  1 0 0 0 0
   35   255   370     9  0 0 1 0 0
   36     5   545     9  0 0 0 1 0
   37   135   655     7  1 1 0 0 0
   38   232   430     7  0 0 1 1 1
   39    46   275     7  1 1 0 0 0
   40   103   570     5  0 0 0 0 1
   41   256   375    10  1 0 0 0 0
   42     1   590     5  0 0 0 0 1
   43   209   680    10  1 0 0 1 0
   44   151   375     9  0 1 0 1 0
   45   138   645     8  0 1 0 0 0
   46   245   195    10  0 1 0 1 0
   47    11   755     6  1 0 0 0 0
   48    33   585     7  1 1 0 0 0
   49    45   910     8  0 0 0 1 1
   50   134   400     5  0 1 1 1 0
   51     1   610    10  0 1 0 0 0
   52   159   100     8  1 1 1 0 0
   53     1   155     7  0 1 1 0 0
   54   191   930    10  1 0 0 1 0
   55    30   675     7  0 1 1 0 0
   56   233   740    10  0 1 1 0 1
   57   212   790     8  1 0 0 0 0
   58   257   110     8  0 1 0 0 0
   59    51   160     6  0 0 1 0 1
   60     1   755     8  1 0 0 1 0
   61   200   365     9  1 1 0 1 0
   62    21   170     9  0 0 0 0 1
   63   128   145     8  0 0 1 0 1
   64   179   480     8  1 1 0 0 0
   65   150   790     5  1 0 0 1 0
   66     1   345     8  1 1 0 1 0
   67   115   260     5  1 0 0 0 0
   68     2   500     7  0 0 1 1 1
   69   247   890    10  0 0 0 1 0
   70    45   750     8  0 0 0 1 1
   71   171   230     9  1 0 0 0 0
   72   198   255     8  1 0 1 1 0
   73     1   155     7  1 1 0 0 1
   74   190   920     6  1 0 1 0 1
   75   186   860     8  0 0 0 1 0

