DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 21

DAYS = 15
  145   299   502
  146   222   342
  147   668   449
  148   135   306
  149   295   310
  150   565   513
  151   424   215
  152   261   488
  153   231   359
  154   226   329
  155   539   121

REQUESTS = 450
    1   137     1     6     3     2
    2    26     1     5     2     2
    3    73     1     4     2     1
    4    88     1     2     2     1
    5    43     1     2     1     2
    6   104     1     2     2     2
    7    35     1     5     2     2
    8   102     1     6     3     1
    9   116     1     6     2     2
   10   101     1     5     2     2
   11    87     1     4     1     1
   12    55     1     5     3     3
   13     6     1     6     2     1
   14   114     1     2     3     1
   15    38     1     4     3     3
   16   110     1     5     2     2
   17    43     1     5     1     2
   18   115     1     4     1     1
   19    88     1     2     2     2
   20    60     1     5     2     2
   21   141     1     2     3     1
   22    15     1     3     3     1
   23     6     1     5     1     2
   24   121     1     6     3     1
   25   138     1     6     2     1
   26    57     1     3     1     2
   27     3     1     4     1     2
   28    42     1     5     3     2
   29   141     1     6     1     2
   30   121     1     6     3     2
   31   128     1     2     1     1
   32   108     1     6     3     3
   33    16     1     2     3     3
   34   140     1     2     3     1
   35    64     1     4     3     1
   36    19     1     5     2     2
   37    59     1     2     1     3
   38    64     1     4     1     1
   39   107     1     2     1     1
   40     9     1     2     2     1
   41    57     1     3     3     3
   42    40     1     5     2     1
   43    58     1     5     1     2
   44    98     1     2     2     2
   45    54     1     2     1     2
   46   141     1     6     1     1
   47    56     1     5     2     1
   48    66     1     5     1     1
   49    63     1     4     1     2
   50   110     1     5     2     2
   51   100     1     3     3     3
   52   121     1     3     1     2
   53    87     1     6     3     1
   54    96     1     5     2     2
   55    17     1     6     3     2
   56    29     1     3     1     2
   57   136     1     4     1     3
   58    97     1     5     1     2
   59    54     1     3     1     3
   60   142     1     3     2     2
   61    64     1     4     3     3
   62   124     2     4     1     1
   63    96     2     7     3     1
   64    91     2     7     1     2
   65     2     2     3     3     1
   66    56     2     5     2     1
   67    85     2     6     1     3
   68    71     2     6     2     2
   69    91     2     4     1     3
   70     8     2     3     2     2
   71   130     2     5     3     3
   72    53     2     5     2     2
   73   111     2     7     2     2
   74   130     2     4     1     2
   75   136     2     7     2     1
   76    47     2     7     1     1
   77    91     2     5     2     2
   78    91     2     7     1     1
   79   137     2     7     2     2
   80   120     2     6     3     3
   81    69     2     7     3     2
   82    73     2     3     2     1
   83    20     2     5     2     1
   84   143     2     6     2     1
   85   142     2     3     1     1
   86    52     2     5     1     1
   87   119     2     5     3     3
   88     9     2     6     2     2
   89    14     2     6     3     2
   90    56     2     7     1     3
   91    40     2     7     3     2
   92    25     2     3     3     2
   93   149     2     6     3     1
   94   150     2     5     1     2
   95   127     2     5     1     2
   96    80     2     6     2     2
   97    20     2     6     2     2
   98    32     2     5     1     1
   99   126     2     4     2     2
  100   124     2     5     1     2
  101    45     2     4     3     3
  102    81     2     7     1     3
  103    84     2     7     3     1
  104    47     2     4     2     2
  105   112     2     3     3     3
  106    22     2     6     2     1
  107    20     2     7     3     2
  108    58     2     6     3     2
  109    40     2     4     3     1
  110   111     2     4     1     1
  111    48     2     3     2     2
  112   102     2     3     2     2
  113    40     2     5     2     1
  114   110     3     8     3     2
  115   132     3     5     1     2
  116    64     3     7     2     1
  117    83     3     6     1     3
  118    39     3     4     2     1
  119    74     3     6     1     3
  120    70     3     8     2     2
  121    53     3     4     1     1
  122   130     3     7     3     3
  123   119     3     4     3     2
  124     6     3     4     2     1
  125    20     3     5     3     1
  126    81     3     4     2     2
  127    89     3     4     2     1
  128    27     3     8     3     3
  129    84     3     8     2     1
  130   148     3     4     2     2
  131    16     3     7     2     2
  132    63     3     5     1     2
  133   105     3     5     3     3
  134    92     3     8     3     1
  135     5     3     6     1     1
  136    79     3     8     1     1
  137   130     3     7     1     2
  138    23     3     5     1     1
  139   109     3     4     3     3
  140    73     3     7     2     1
  141     9     3     7     1     3
  142    79     3     8     3     3
  143    31     3     5     1     3
  144    16     3     4     1     2
  145   130     3     4     1     3
  146   100     3     8     1     1
  147   123     3     8     2     2
  148   149     3     8     2     2
  149    82     3     5     2     2
  150    17     3     7     2     1
  151    61     3     5     1     2
  152   118     3     6     3     2
  153    64     3     7     3     3
  154   133     3     4     1     1
  155    92     3     6     1     3
  156     2     3     6     1     1
  157   148     3     7     3     2
  158    41     3     5     1     1
  159   137     3     5     1     2
  160    43     3     7     3     2
  161    63     3     8     2     2
  162   103     3     8     3     2
  163   141     3     4     1     3
  164   116     3     4     2     2
  165   147     4     7     2     2
  166   140     4     8     1     2
  167    10     4     7     2     1
  168     6     4     9     2     1
  169    62     4     9     3     2
  170   129     4     8     2     1
  171    76     4     6     2     2
  172    48     4     7     3     2
  173   141     4     9     2     1
  174    12     4     7     1     3
  175    49     4     6     2     2
  176    24     4     9     1     3
  177    46     4     7     3     3
  178   111     4     7     1     2
  179   100     4     7     3     2
  180    63     4     7     2     2
  181   141     4     8     3     2
  182   142     4     9     1     2
  183    19     4     7     3     2
  184   122     4     8     3     2
  185    43     4     5     1     1
  186    54     4     7     2     2
  187    96     4     7     1     1
  188   114     4     9     1     3
  189    34     4     7     1     1
  190    44     4     5     1     1
  191    48     4     8     1     1
  192    93     4     9     3     2
  193    89     4     7     3     2
  194    14     4     7     2     1
  195    37     4     7     1     2
  196   126     4     7     2     1
  197   107     4     5     3     1
  198    46     4     5     1     1
  199   110     4     8     1     2
  200     9     4     8     3     2
  201    25     4     5     1     3
  202    57     4     9     2     2
  203    73     4     8     1     1
  204     9     4     7     2     1
  205    66     4     9     1     3
  206    28     4     6     1     1
  207    69     4     6     3     3
  208    43     4     8     3     3
  209   141     4     6     3     3
  210   106     4     6     2     1
  211   101     5     8     3     2
  212    90     5     8     1     2
  213    90     5     9     1     1
  214    28     5     9     2     1
  215    59     5     7     2     1
  216   105     5    10     2     2
  217    19     5     9     1     2
  218    74     5    10     1     3
  219    18     5    10     2     1
  220   119     5    10     1     1
  221   138     5     8     3     2
  222    30     5     8     1     2
  223     3     5     7     3     2
  224    30     5    10     1     3
  225    89     5     8     3     3
  226    96     5     8     1     1
  227    30     5    10     3     3
  228   112     5     9     1     1
  229   115     5    10     1     3
  230     2     5     7     3     1
  231    15     5     8     3     3
  232   136     5     8     1     1
  233    82     5    10     3     1
  234    33     5     7     2     2
  235   109     5     7     3     3
  236   131     5    10     2     1
  237   113     5     7     2     1
  238    71     5     7     3     2
  239   148     5     7     2     2
  240     8     5     6     1     3
  241    24     5     8     1     3
  242    28     5     9     1     1
  243    16     5     9     1     3
  244     5     5     9     2     2
  245   111     5     9     3     3
  246   136     5    10     3     3
  247    28     5     8     2     2
  248    56     5    10     3     2
  249   127     5     9     3     1
  250    70     5     9     2     1
  251    17     5     6     3     1
  252   124     5     9     2     2
  253   104     5     8     3     3
  254    11     5     7     2     1
  255    60     5     8     2     2
  256    32     5     9     1     2
  257    28     5     7     2     2
  258     6     5     9     3     3
  259    85     5     8     3     1
  260   134     5     6     3     1
  261   127     5     9     3     1
  262   116     5     8     1     3
  263    66     5     6     3     3
  264   138     5    10     3     1
  265    51     5     8     1     1
  266   128     5     7     1     3
  267    85     5     6     1     2
  268    92     5     6     2     1
  269    51     5     9     3     3
  270    71     5     6     1     1
  271    96     6    10     2     1
  272    73     6     9     3     3
  273    64     6     9     3     1
  274     5     6     8     1     1
  275    39     6     7     2     1
  276   128     6     7     1     1
  277    95     6     9     1     1
  278    82     6    11     1     1
  279    80     6     7     1     2
  280   148     6     7     3     3
  281    58     6     7     1     1
  282    25     6    11     1     3
  283   143     6     9     1     2
  284   121     6     7     3     2
  285   146     6    10     3     2
  286   110     6     9     3     3
  287    54     6     9     3     3
  288    32     6     7     1     1
  289   138     6    10     3     2
  290    58     6     8     3     1
  291    67     6     7     1     1
  292     9     6     8     3     2
  293    27     6    10     3     2
  294   113     6     9     3     1
  295    83     6    11     1     1
  296    74     6     7     2     2
  297   141     6    11     1     2
  298     2     6     9     1     3
  299   150     6     9     2     1
  300    50     6     7     1     2
  301    65     6    11     2     2
  302   101     6     9     1     3
  303   134     6     9     1     3
  304   115     6     9     2     1
  305   114     6     9     1     3
  306   122     6     9     1     3
  307    69     6     8     3     3
  308    53     6    10     3     3
  309    25     6    11     3     1
  310   149     6    10     2     2
  311    94     6     8     2     2
  312     7     6     7     2     1
  313    25     6     9     1     2
  314    47     6    10     1     2
  315    22     6     9     3     1
  316    22     6    11     1     1
  317    93     6     9     2     1
  318    70     6     9     2     1
  319     6     6    10     2     1
  320   122     6    11     2     1
  321    48     6     8     1     3
  322   110     6     9     1     3
  323    27     6    10     2     2
  324    95     7    10     3     1
  325   150     7     9     1     3
  326    12     7     9     1     1
  327    40     7     9     1     2
  328   132     7     9     1     1
  329    58     7    12     3     2
  330    28     7    12     1     1
  331   130     7    12     1     1
  332   118     7     8     3     1
  333    39     7    10     3     2
  334   126     7     8     1     1
  335    27     7     8     2     2
  336    75     7    10     2     2
  337   129     7     8     3     2
  338    35     7    12     3     3
  339    28     7    11     3     3
  340    98     7    10     2     2
  341    74     7     8     1     3
  342   135     7    10     3     2
  343   104     7    10     1     3
  344    68     7    11     1     1
  345   106     7     8     3     1
  346    91     7    12     1     3
  347    95     7     8     1     3
  348    17     7    10     3     1
  349   124     7     8     3     2
  350    69     7    12     3     3
  351    15     7    12     1     2
  352    23     7    11     1     1
  353    97     7     9     2     2
  354    96     7    11     2     2
  355    22     7     8     3     1
  356   107     7    10     3     1
  357    55     7    10     3     1
  358    34     7     8     2     1
  359    60     7    12     2     1
  360    81     7     8     3     1
  361    95     7    11     3     2
  362     3     7     9     2     2
  363    25     7    12     1     3
  364    25     7    10     2     1
  365   139     7     9     3     2
  366    61     7    11     2     1
  367    87     7     8     1     2
  368   133     7    10     2     1
  369   139     7    12     2     1
  370   125     7    11     3     1
  371   133     7    12     1     1
  372    80     7    11     2     1
  373    48     7    10     1     1
  374    48     7    11     1     3
  375    61     7     9     2     2
  376   149     7     9     2     2
  377   148     8    12     1     1
  378    80     8    10     1     2
  379    52     8    13     3     1
  380   109     8    10     1     3
  381    25     8    12     2     1
  382    51     8    13     2     1
  383    21     8    13     1     2
  384   101     8    12     2     1
  385    16     8    11     2     1
  386    27     8    13     1     2
  387   109     8     9     1     3
  388   140     8    13     3     1
  389    69     8    11     2     1
  390    53     8    10     2     1
  391    18     8    13     2     1
  392   131     8    12     3     2
  393    93     8    13     2     1
  394   126     8    11     1     1
  395   118     8     9     2     1
  396    55     8     9     1     2
  397   140     8    11     1     2
  398    64     8    13     2     2
  399   130     8    12     3     2
  400   112     8    11     2     1
  401   136     8     9     1     2
  402    49     8    13     3     2
  403   107     8    11     2     2
  404   146     8    13     3     1
  405     2     8     9     2     2
  406     6     8    10     3     1
  407   115     8    13     2     2
  408    87     8    11     3     2
  409   126     8    12     3     1
  410   110     8    10     2     2
  411   126     8    11     3     3
  412    14     8     9     1     3
  413    80     8     9     3     1
  414    82     8    10     3     3
  415    88     8    12     1     1
  416    80     8    11     2     1
  417    79     8    10     3     3
  418   128     8    13     3     1
  419    28     8    12     1     2
  420    49     8    10     3     1
  421   149     9    10     2     2
  422   106     9    14     2     2
  423   100     9    13     3     1
  424    26     9    11     3     2
  425   102     9    12     2     2
  426   149     9    14     2     2
  427    97     9    13     3     3
  428     5     9    14     1     1
  429   142     9    12     3     3
  430    22     9    13     3     2
  431    44     9    13     1     2
  432    96     9    11     2     2
  433    26     9    12     3     3
  434    15     9    10     2     1
  435     7     9    14     1     2
  436    57     9    12     1     3
  437   122     9    12     1     2
  438   120     9    12     3     1
  439    56     9    11     2     1
  440    78     9    13     3     3
  441    27     9    10     2     2
  442   141     9    11     2     1
  443    38     9    10     3     2
  444    45     9    12     1     1
  445    97     9    12     2     2
  446    47     9    13     2     2
  447    30     9    14     1     1
  448   142     9    13     3     3
  449    48     9    12     3     1
  450   143     9    10     3     2

TECHNICIANS = 25
    1   152   140     7  0 1 1
    2   153   480     8  1 1 0
    3   112   235     8  1 1 0
    4    88   820     6  1 1 0
    5     5   825     8  1 1 1
    6   131   795     6  0 0 1
    7    32   490     9  1 0 1
    8    85   380     7  1 0 0
    9   150   695     5  1 0 1
   10     1   645     8  1 1 0
   11    14   350     9  1 1 1
   12   154   390     8  1 1 1
   13   141   695     9  0 0 1
   14   133   165    10  1 1 1
   15    42   690     6  0 0 1
   16     1   410    10  1 1 0
   17   155   100     6  1 1 1
   18     1   205     7  1 1 1
   19   114   125     7  0 0 1
   20     9   100     9  1 1 1
   21    47   780     7  0 1 1
   22    66   760     7  0 1 1
   23    78   470     6  1 1 1
   24     1   635     8  0 1 1
   25    24   530     6  1 1 1

