DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 8

DAYS = 35
    1    12     1     6     2     3
    2    55     1     2     4     1
    3    51     1     4     3     1
    4    34     1     3     4     1
    5    70     1     6     1     3
    6    90     1     6     5     2
    7    63     1     6     4     1
    8    74     1     2     2     3
    9    77     1     2     5     1
   10    63     2     4     2     3
   11    96     2     5     4     1
   12    46     2     5     5     1
   13    19     2     7     1     2
   14     4     2     6     1     2
   15    59     2     5     2     1
   16    33     2     4     3     3
   17    63     2     3     2     3
   18    67     2     5     2     2
   19    15     3     4     4     2
   20     8     3     7     2     2
   21    25     3     7     1     3
   22    60     3     4     3     2
   23    11     3     5     5     1
   24    13     3     6     2     3
   25    93     3     8     1     2
   26    81     3     8     5     1
   27     7     4     8     1     2
   28    51     4     7     2     2
   29    94     4     5     2     1
   30    17     4     5     1     3
   31    43     4     7     4     2
   32   101     4     7     4     2
   33    66     4     7     1     2
   34    56     4     7     2     1
   35    33     5     9     4     2
   36    31     5     8     3     1
   37    76     5    10     5     2
   38    22     5     6     5     1
   39    17     5     9     1     3
   40    43     5     7     5     1
   41     9     5    10     1     2
   42     6     5     8     5     1
   43    41     5     9     1     1
   44     9     5     8     4     2
   45    35     5    10     5     1
   46    17     5     8     2     2
   47    15     5     9     5     1
   48     9     5     7     2     3
   49    85     5     7     5     2
   50    53     5    10     4     2
   51    11     5     8     3     3
   52    84     6     9     2     2
   53    39     6     9     1     1
   54    96     6     8     2     3
   55    34     6     8     5     1
   56    81     6     9     1     1
   57    83     6    10     3     3
   58    21     6    11     1     2
   59    29     6     7     4     1
   60    77     6     8     4     2
   61     2     6     7     5     1
   62    60     6    11     3     3
   63    11     6     9     5     2
   64    74     6    10     1     2
   65    79     6    10     4     2
   66    24     6     8     3     3
   67    99     7    11     2     3
   68    23     7     8     3     1
   69    51     7    12     3     3
   70    51     7    10     4     2
   71    84     7     8     5     2
   72    47     7    12     3     2
   73    95     7     8     4     2
   74    17     7     9     5     1
   75    32     7    11     2     3
   76    37     8    10     1     1
   77    45     8    12     4     1
   78    80     8    10     2     2
   79    31     8    11     5     1
   80    32     8    10     4     1
   81    92     8    12     4     2
   82    35     9    13     3     3
   83    78     9    13     3     1
   84    93     9    13     1     2
   85    23     9    10     5     1
   86    91     9    13     2     2
   87    86     9    11     2     2
   88    92     9    14     1     1
   89    19     9    10     3     2
   90    86     9    10     5     1
   91    41     9    14     2     1
   92    65     9    12     1     3
   93    79     9    12     4     2
   94    65     9    10     3     2
   95    26    10    12     3     2
   96    64    10    14     5     1
   97     3    10    12     2     1
   98    69    10    13     2     3
   99    91    10    13     3     3
  100     8    10    13     5     2
  101    59    10    15     3     2
  102    83    10    12     5     1
  103    97    10    15     3     3
  104    84    11    15     5     1
  105    79    11    15     5     1
  106    83    11    13     3     2
  107    17    11    12     1     1
  108    11    11    12     2     1
  109    54    11    15     4     1
  110    96    11    15     4     2
  111    35    11    15     3     3
  112    36    11    15     1     2
  113    96    11    14     3     3
  114    21    11    16     3     2
  115    88    11    12     5     2
  116    46    11    13     3     2
  117    74    12    13     2     1
  118    86    12    13     5     2
  119    80    12    16     4     2
  120    51    12    17     2     1
  121    40    12    16     1     3
  122    51    12    15     4     2
  123   100    12    15     4     2
  124    87    12    17     5     2
  125    10    12    15     4     1
  126    74    12    15     2     3
  127    75    12    14     3     1
  128    94    12    13     2     3
  129    76    12    16     3     1
  130     9    12    16     3     3
  131    80    12    13     2     1
  132    10    13    14     3     2
  133    74    13    14     2     3
  134    80    13    18     5     1
  135    45    13    17     2     1
  136     4    13    15     3     3
  137    64    13    15     5     2
  138     8    13    14     3     1
  139    58    13    18     5     2
  140   101    13    16     3     3
  141    67    13    14     1     1
  142    50    14    19     2     2
  143    55    14    16     1     3
  144    51    14    15     3     2
  145    74    14    19     4     2
  146    78    14    15     4     2
  147    66    14    15     4     2
  148    60    14    16     4     1
  149    69    14    15     2     3
  150    71    14    15     3     3
  151    97    14    15     3     2
  152    12    14    16     3     2
  153    67    15    18     1     1
  154     3    15    18     4     1
  155    70    15    18     3     1
  156    22    15    17     3     2
  157    97    15    16     3     2
  158    67    15    17     2     2
  159    77    15    16     1     2
  160    55    15    17     1     2
  161     7    16    21     3     1
  162    81    16    21     1     2
  163    81    16    20     4     2
  164    10    16    20     4     1
  165    60    16    18     3     3
  166    49    16    20     1     3
  167    75    16    20     2     1
  168    61    16    17     3     2
  169    28    16    18     5     2
  170    92    16    18     4     1
  171    27    16    19     4     2
  172     7    16    19     1     3
  173    17    17    19     4     2
  174    76    17    20     5     1
  175    37    17    18     3     2
  176    19    17    22     2     1
  177    81    17    18     4     2
  178    61    17    20     5     2
  179    35    17    19     1     1
  180    30    17    18     4     1
  181    50    17    19     3     2
  182     2    17    18     2     2
  183    30    17    18     5     1
  184    28    17    21     2     1
  185    96    17    19     3     1
  186    21    17    21     3     1
  187    43    17    22     4     2
  188    26    18    21     5     2
  189    62    18    21     4     2
  190     8    18    20     3     1
  191    75    18    19     4     2
  192    96    18    22     4     1
  193    21    18    23     4     2
  194    58    18    22     5     2
  195    94    18    23     1     3
  196    90    18    21     5     2
  197    77    19    24     5     2
  198    44    19    23     4     2
  199    23    19    24     4     1
  200    35    19    20     2     1
  201    49    19    21     4     1
  202    15    19    20     2     1
  203    44    19    20     1     2
  204    47    19    21     5     2
  205    38    19    24     5     2
  206    93    19    20     3     3
  207     6    19    21     1     3
  208    78    19    22     2     3
  209     4    19    23     1     3
  210    22    19    22     5     1
  211    26    19    24     5     1
  212    53    20    24     2     3
  213    12    20    25     1     2
  214    44    20    25     1     1
  215    54    20    22     3     1
  216     2    20    21     4     2
  217    38    20    23     2     3
  218    22    20    25     5     2
  219    87    20    21     4     2
  220    34    20    24     3     2
  221   100    20    23     3     3
  222    80    21    22     5     2
  223    11    21    22     2     3
  224    45    21    25     3     2
  225    85    21    22     1     2
  226    95    21    23     2     2
  227    94    21    24     1     1
  228     5    21    24     4     2
  229    30    21    22     1     1
  230    62    21    25     3     1
  231    67    21    22     4     1
  232    65    21    26     1     1
  233    74    21    26     5     2
  234    33    21    26     4     1
  235    45    21    22     1     2
  236    61    22    24     3     1
  237    22    22    27     4     2
  238    26    22    27     2     2
  239    56    22    25     2     2
  240    74    22    24     4     2
  241    43    22    26     3     1
  242    36    22    23     1     2
  243    55    23    25     2     1
  244    23    23    27     5     2
  245    83    23    26     2     1
  246    84    23    25     1     1
  247    65    23    26     2     3
  248    46    23    26     1     1
  249    57    23    27     1     1
  250    70    23    27     1     1
  251    21    23    24     2     3
  252    21    23    28     3     3
  253    14    24    28     4     2
  254    38    24    29     4     1
  255    28    24    27     4     2
  256    68    24    25     3     3
  257    84    24    29     5     2
  258    57    24    26     2     2
  259    20    25    27     3     1
  260    92    25    27     3     2
  261    65    25    28     2     3
  262    88    25    26     5     1
  263    58    25    26     1     3
  264    89    25    28     5     2
  265    13    26    30     1     2
  266    97    26    31     3     1
  267    29    26    30     3     3
  268     3    26    28     5     1
  269    88    26    27     2     3
  270     4    26    31     4     1
  271    80    26    31     1     1
  272    82    26    31     1     1
  273    62    26    27     5     2
  274    23    26    29     3     1
  275    99    26    27     3     1
  276    96    26    29     3     3
  277     7    27    29     4     2
  278     5    27    30     3     2
  279    67    27    29     4     2
  280    93    27    32     4     1
  281    77    27    32     2     1
  282    38    27    28     5     2
  283    98    27    30     2     1
  284    79    27    29     1     2
  285    26    27    32     5     2
  286    37    27    32     3     3
  287    69    28    30     2     3
  288    81    28    29     3     3
  289    60    28    33     5     2
  290    87    28    31     3     2
  291     7    28    29     4     2
  292    94    28    31     1     3
  293    94    28    30     2     2
  294    16    28    32     3     1
  295    63    29    34     3     1
  296    77    29    33     1     3
  297    18    29    30     1     2
  298     4    29    32     5     2
  299    99    29    30     2     1
  300    74    29    33     3     1

TECHNICIANS = 75
    1   102   940     6  1 0 0 0 0
    2    47   620     7  1 0 0 1 0
    3    68   550     9  1 1 0 0 0
    4   103   300     6  0 1 1 0 0
    5   104   875    10  1 0 1 0 0
    6    53   290     7  0 1 0 0 0
    7    27   195     9  0 0 0 1 0
    8    93   155     7  1 0 0 0 1
    9    86   765     9  0 1 0 0 1
   10     1   210    10  1 0 1 0 0
   11     1   635     7  0 1 1 1 0
   12    28   525     8  1 1 1 0 0
   13    72   515     7  1 1 0 0 0
   14    34   830     9  1 0 1 1 0
   15    53   705    10  0 1 0 0 0
   16   105   330     5  1 0 0 0 0
   17   106   220     8  1 0 0 1 1
   18    23   290     8  0 0 0 1 0
   19     1   290     6  0 1 1 1 0
   20    40   655     6  0 1 1 0 0
   21   107   450     8  0 1 0 1 0
   22    98   580    10  1 0 1 0 1
   23    33   120     6  1 0 1 0 0
   24    99   880    10  0 0 0 1 0
   25    74   275     5  0 1 0 0 0
   26     1   680     6  0 0 0 1 0
   27   108   750     7  0 0 1 0 0
   28   109   560    10  1 1 0 1 0
   29     2   775     9  0 0 0 1 1
   30     1   610     6  1 0 0 0 0
   31    73   315     5  0 1 1 0 0
   32    65   555    10  1 0 0 0 1
   33    96   575     5  0 1 0 0 0
   34   110   965     8  1 0 0 0 1
   35     1   460    10  1 0 0 0 1
   36    35   630     8  1 0 1 0 0
   37    89   475     5  0 1 0 0 0
   38     1   350     5  0 0 0 1 1
   39     6   955    10  0 0 0 0 1
   40     1   885     9  0 0 0 1 0
   41    16   800     6  0 0 1 0 1
   42   111   135     9  0 0 0 0 1
   43    53   295     5  0 1 0 1 1
   44   112   760    10  1 1 0 1 0
   45    92   540     6  1 0 0 0 0
   46    33   300     6  1 0 0 0 0
   47     1   970    10  0 0 1 0 1
   48    51   145    10  1 1 0 0 1
   49    78   295    10  0 0 1 0 0
   50   113   680     9  1 0 0 1 0
   51   114   615     5  1 1 0 0 1
   52    59   495    10  0 0 0 0 1
   53   115   610     8  0 1 0 0 0
   54    94   375     5  0 1 0 1 1
   55   116   870     6  0 1 0 0 1
   56    68   100     9  0 0 1 1 0
   57    50   890     7  0 1 1 0 1
   58    40   175     8  0 1 0 1 0
   59    86   975     7  1 0 1 1 0
   60    33   605     8  1 0 0 0 1
   61   117   550     5  0 1 1 0 0
   62    44   185     5  1 0 0 0 0
   63    56   280     6  1 0 0 0 0
   64   118   465    10  0 0 0 0 1
   65     1   955     8  0 1 1 0 0
   66    86   915     6  0 1 0 1 0
   67    96   160     7  1 0 0 0 1
   68     1   560     9  1 1 0 1 0
   69     6   810     9  0 1 0 0 0
   70    34   220     9  0 1 0 0 0
   71   119   230     6  1 0 0 1 1
   72     6   620     8  0 0 0 1 1
   73    52   390     8  0 0 0 0 1
   74    26   135     8  1 1 0 0 1
   75     1   565     8  1 1 0 0 0

