DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 21

DAYS = 15
  199    63     4     5     1     1
  200    38     4     8     2     1
  201    40     4     9     3     2
  202     5     4     7     2     1
  203    44     4     8     1     2
  204    21     4     9     3     1
  205   103     4     7     2     2
  206   150     4     9     1     2
  207    21     5     9     1     2
  208   124     5     6     1     2
  209    44     5     7     2     1
  210    29     5     8     1     2
  211    38     5     9     1     2
  212   119     5     7     3     2
  213    90     5    10     2     1
  214     8     5     6     2     3
  215    69     5     6     1     1
  216   150     5     8     2     2
  217    82     5     6     1     2
  218   133     5     7     3     2
  219   116     5     7     1     2
  220    81     5     6     1     2
  221    41     5     6     1     2
  222     7     5    10     1     1
  223    85     5     6     2     1
  224   106     5     9     1     1
  225    12     5    10     1     1
  226    66     5     8     3     2
  227   119     5     7     1     1
  228   130     5     9     1     2
  229     9     5     8     1     2
  230   120     5     6     1     2
  231    89     5    10     1     1
  232   127     5     6     2     2
  233   144     5     7     3     1
  234    15     5    10     2     1
  235   104     5    10     1     2
  236   110     5     6     3     1
  237    96     5     7     1     1
  238    34     5     7     1     2
  239   141     5     8     3     2
  240     3     5     6     1     1
  241    93     5     8     1     1
  242   131     5     8     3     2
  243    80     5    10     3     2
  244    21     5    10     2     3
  245   101     5    10     2     3
  246   142     5     6     3     2
  247    96     5    10     1     1
  248    25     5     6     2     1
  249   135     5     8     1     1
  250    52     5    10     2     2
  251    68     5     7     2     1
  252    49     5     9     1     2
  253   101     5     6     2     2
  254   130     5     8     1     1
  255    83     5     8     1     2
  256   131     6    11     2     1
  257    41     6    11     3     1
  258     8     6    11     3     1
  259    97     6     8     3     2
  260   148     6     9     1     1
  261   150     6    10     2     2
  262    63     6     8     2     2
  263    93     6    11     1     1
  264    26     6    11     1     2
  265    22     6    11     1     2
  266    77     6     7     1     2
  267    69     6    11     1     2
  268    10     6     9     1     2
  269   108     6     8     2     2
  270    72     6     7     1     2
  271    28     6     7     1     1
  272    15     6    10     1     2
  273   119     6     8     1     2
  274   132     6     9     1     1
  275     5     6    11     3     2
  276    66     6    10     3     1
  277    30     6     9     2     3
  278    21     6     7     1     1
  279    66     6     8     1     1
  280    25     6    10     3     1
  281    24     6    11     2     3
  282   142     6    11     1     1
  283    78     6     9     2     2
  284    84     6     9     1     2
  285     5     6     7     2     1
  286    46     6    11     2     1
  287    54     6     8     2     1
  288    11     6     9     3     1
  289   139     6     9     3     2
  290    13     6     7     2     2
  291    41     6    11     1     2
  292   100     6     9     1     1
  293    63     6     7     2     2
  294    66     6     7     2     3
  295   134     6    10     1     2
  296   137     6     9     3     2
  297    54     6    10     3     1
  298   126     6    11     2     3
  299   150     6     7     3     2
  300   138     6     9     3     2
  301   134     6    11     2     3
  302     2     7    11     3     2
  303    16     7    12     1     2
  304    51     7     8     3     2
  305    66     7     9     2     3
  306     8     7    12     3     1
  307   132     7     8     1     2
  308    11     7    12     1     1
  309   138     7     8     3     2
  310    37     7     9     1     2
  311   113     7    12     2     1
  312   119     7     9     1     2
  313    71     7     8     3     2
  314    13     7    12     3     1
  315   145     7     9     3     1
  316    46     7    12     2     1
  317    19     7    12     2     2
  318   138     7    12     3     2
  319    99     7    12     1     2
  320    62     7     8     1     1
  321     6     7    10     2     3
  322    21     7    11     2     1
  323    15     7    11     1     2
  324    79     7     8     3     1
  325    82     7    12     1     1
  326     6     7    10     1     1
  327   146     7    12     1     2
  328   149     7    11     3     1
  329     4     7    12     2     1
  330    81     7     9     1     2
  331    27     7    11     1     2
  332    20     7    12     1     2
  333    58     7     9     3     2
  334    83     7     8     2     2
  335    16     7    11     2     1
  336    11     7     9     1     2
  337    79     7    12     2     2
  338    12     7    12     2     3
  339    88     7     8     1     1
  340    53     7    11     2     2
  341     5     7    11     3     1
  342   120     7    11     2     2
  343    36     7     9     2     2
  344    94     7    12     2     1
  345   147     7     9     1     2
  346    91     7     9     1     1
  347   151     7    11     1     2
  348     3     7     8     2     3
  349    72     7     9     2     1
  350    35     7     9     1     1
  351    61     7    12     2     1
  352   127     7     9     3     2
  353    23     8     9     3     1
  354    40     8    12     2     2
  355    34     8    13     1     2
  356    93     8    11     2     2
  357    31     8    13     3     1
  358     3     8    10     3     1
  359   104     8    10     3     2
  360     9     8     9     2     1
  361     8     8     9     2     1
  362   137     8    13     1     2
  363    76     8    13     3     1
  364    33     8    10     3     1
  365   133     8    13     3     2
  366    23     8    11     2     2
  367    12     8    12     1     1
  368   132     8    11     1     1
  369    11     8    12     1     1
  370   150     8    11     1     2
  371    50     8    13     3     2
  372    75     8     9     1     1
  373   139     8     9     2     2
  374    79     8    10     3     2
  375    84     8    10     1     2
  376    17     8    11     1     2
  377    43     8    13     1     2
  378    48     8    13     1     1
  379    46     8    12     2     1
  380    40     8     9     1     1
  381   108     8    10     1     2
  382    57     8    13     3     2
  383    40     8     9     3     2
  384    65     8     9     1     2
  385    34     8    11     3     1
  386    36     8    10     2     1
  387   139     8    12     3     2
  388   106     8    13     1     2
  389    39     8    10     2     2
  390   140     8    13     3     1
  391    77     8     9     2     3
  392   145     8     9     2     3
  393    29     8    13     1     2
  394    72     8    10     1     2
  395    45     8     9     3     2
  396   134     8    13     2     3
  397    49     8    13     1     2
  398   101     8     9     1     2
  399   111     8    12     2     3
  400    40     8    13     1     2
  401    15     8    12     2     3
  402    27     8    13     1     1
  403   129     8    10     1     1
  404   135     9    10     2     2
  405   151     9    13     1     1
  406    34     9    14     1     1
  407    79     9    13     1     1
  408   133     9    11     1     1
  409    46     9    13     2     1
  410    76     9    11     1     1
  411    65     9    11     3     2
  412    99     9    11     2     2
  413    21     9    12     3     2
  414    39     9    14     3     2
  415    22     9    14     3     2
  416    94     9    13     2     2
  417   126     9    10     1     1
  418   141     9    12     2     1
  419    36     9    10     1     1
  420   121     9    14     2     2
  421    12     9    11     2     3
  422     8     9    14     3     2
  423     9     9    11     3     1
  424   107     9    10     2     3
  425   133     9    11     2     2
  426     3     9    10     1     1
  427   131     9    12     1     1
  428    10     9    12     3     1
  429    16     9    11     2     1
  430    77     9    11     1     1
  431    54     9    11     2     2
  432    62     9    12     2     1
  433    25     9    12     1     1
  434    74     9    13     1     2
  435    77     9    11     2     2
  436    36     9    12     1     2
  437    43     9    12     3     1
  438   147     9    13     1     1
  439     8     9    11     3     2
  440    84     9    14     2     1
  441   135     9    14     1     1
  442    52     9    14     1     1
  443    33     9    12     1     2
  444    33     9    10     1     2
  445    20     9    11     2     2
  446   108     9    11     3     1
  447    59     9    10     2     2
  448     8     9    14     1     1
  449   145     9    11     1     2
  450   138     9    14     2     2

TECHNICIANS = 25
    1     1   215    10  0 1 0
    2     1   970     9  1 1 0
    3     1   560     9  1 0 1
    4    54   735     9  0 0 1
    5     1   450     6  0 0 1
    6     2   335     8  0 1 1
    7     1   115     5  0 1 0
    8   136   205     6  1 1 1
    9   138   100     7  1 0 0
   10    52   395     8  0 0 1
   11     1   470     8  1 0 0
   12     1   215     5  0 1 0
   13     1   500     6  1 0 0
   14    88   440     5  1 0 1
   15   152   440     8  0 0 1
   16    61   235     5  0 1 0
   17     1   720    10  0 1 0
   18   101   120     6  1 1 1
   19   135   800    10  1 1 0
   20   114   420     8  1 1 1
   21   153   315     8  1 1 1
   22   127   100     9  1 0 0
   23     1   600     9  1 0 1
   24   123   455     9  0 0 1
   25   154   395     6  1 0 0

