DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 22

DAYS = 25
  351   165    12    17     1     1
  352    20    12    15     4     3
  353   187    12    16     2     2
  354     6    12    14     1     1
  355   172    12    13     4     1
  356    89    12    17     1     2
  357   159    12    14     4     3
  358   140    12    13     3     2
  359    27    12    13     4     2
  360   191    12    15     2     1
  361   190    12    17     1     2
  362    41    12    16     1     1
  363   193    13    14     4     3
  364    88    13    18     2     2
  365   133    13    18     2     2
  366    65    13    15     3     3
  367   108    13    16     3     1
  368    48    13    15     4     1
  369    81    13    17     3     1
  370    66    13    15     4     3
  371   194    13    17     2     1
  372   115    13    16     4     1
  373    91    13    16     2     2
  374   181    13    17     1     1
  375   129    13    15     4     3
  376   161    13    14     2     1
  377   177    13    15     3     2
  378   144    13    14     1     2
  379   111    13    18     3     3
  380    93    13    18     2     1
  381   116    13    15     1     2
  382   116    13    15     4     2
  383   159    13    14     1     1
  384   159    13    17     2     2
  385   188    13    17     3     2
  386    13    13    18     4     2
  387     9    13    18     4     1
  388   149    13    16     4     2
  389   169    13    16     3     2
  390   187    13    17     1     2
  391   136    13    17     3     2
  392    91    13    14     1     1
  393    66    13    16     1     1
  394    10    13    18     2     1
  395   128    13    17     2     2
  396   135    13    17     1     1
  397    44    13    17     2     2
  398    61    13    16     4     3
  399    33    13    16     2     1
  400   155    13    15     2     2
  401   171    13    15     2     1
  402    89    13    18     3     3
  403    54    14    19     1     1
  404    53    14    15     3     2
  405   178    14    15     3     2
  406    28    14    18     4     3
  407    88    14    15     2     2
  408   148    14    16     4     3
  409   116    14    16     4     1
  410    36    14    16     4     2
  411    50    14    18     3     3
  412    65    14    18     2     1
  413   163    14    17     2     2
  414   126    14    15     2     2
  415    67    14    17     2     2
  416   103    14    19     2     1
  417   106    14    19     1     1
  418    67    14    16     1     1
  419   169    14    17     2     1
  420   190    14    15     4     3
  421   149    14    18     4     2
  422    27    14    17     4     1
  423    74    14    16     1     2
  424   115    14    19     3     1
  425    77    14    18     3     1
  426   117    14    19     1     2
  427   111    14    15     3     2
  428    55    14    17     4     3
  429   175    14    19     3     2
  430   111    14    17     3     2
  431   180    14    17     3     1
  432    56    14    19     3     2
  433     3    14    19     2     2
  434     5    14    18     1     1
  435   187    14    17     2     1
  436    19    14    16     1     1
  437   183    14    15     4     1
  438   154    14    16     2     1
  439    91    15    19     4     2
  440    60    15    20     2     2
  441    54    15    20     3     2
  442    82    15    16     2     2
  443   112    15    16     1     1
  444   153    15    19     2     1
  445   187    15    19     3     1
  446   188    15    17     1     1
  447    42    15    18     4     1
  448    37    15    18     4     3
  449   111    15    19     4     2
  450    16    15    19     2     2
  451   149    15    17     1     2
  452     3    15    16     3     1
  453   159    15    19     3     3
  454    98    15    19     4     2
  455   106    15    16     4     1
  456   176    15    18     4     2
  457   188    15    18     1     2
  458   194    15    16     3     2
  459   137    15    18     1     1
  460    99    15    16     2     1
  461   186    15    18     1     1
  462   153    15    19     2     1
  463   130    15    20     3     1
  464    89    15    18     1     1
  465    38    15    18     4     1
  466   185    15    19     3     1
  467   159    15    18     3     2
  468   137    15    19     2     1
  469   172    16    17     3     1
  470   138    16    18     1     1
  471   123    16    17     3     1
  472    27    16    19     1     1
  473    88    16    17     1     2
  474    52    16    20     3     3
  475    41    16    17     4     1
  476    48    16    20     3     1
  477   189    16    17     2     1
  478    31    16    18     2     2
  479    48    16    18     4     1
  480   199    16    18     1     1
  481   198    16    19     2     2
  482    95    16    20     4     1
  483   184    16    19     2     2
  484   118    16    21     4     3
  485    90    16    20     1     2
  486   150    16    17     1     2
  487     3    16    17     4     2
  488    89    16    20     4     2
  489    63    16    20     3     2
  490    39    16    18     3     2
  491    29    16    17     4     1
  492    40    16    20     2     2
  493    35    16    18     2     1
  494   107    16    18     2     2
  495    63    16    20     4     1
  496    44    16    21     2     2
  497    52    16    17     4     2
  498   162    16    21     3     2
  499   171    16    19     2     2
  500   173    16    17     4     2
  501   104    16    20     2     1
  502   176    16    17     1     2
  503   128    16    21     4     1
  504    49    17    21     4     2
  505   173    17    19     2     1
  506   166    17    20     1     1
  507    64    17    19     4     2
  508   150    17    21     2     2
  509    88    17    18     3     2
  510   120    17    20     2     1
  511   159    17    20     3     3
  512   178    17    22     1     2
  513   113    17    19     4     2
  514   146    17    20     2     1
  515   198    17    19     1     2
  516   142    17    22     1     2
  517     4    17    18     3     1
  518    60    17    19     3     3
  519   154    17    21     3     3
  520    95    17    22     3     2
  521    16    17    18     4     2
  522   156    17    19     1     2
  523    92    17    22     4     2
  524   173    17    22     2     2
  525   170    17    18     3     1
  526   175    17    22     1     2
  527   159    17    19     2     1
  528   189    17    18     2     2
  529    26    17    22     3     1
  530   137    17    22     2     2
  531    37    17    21     3     1
  532    80    17    18     3     2
  533   145    17    21     1     1
  534    49    17    18     4     2
  535   168    17    19     4     2
  536   156    17    22     4     2
  537    96    17    20     3     2
  538    33    18    21     3     2
  539    97    18    22     3     2
  540   123    18    21     4     1
  541    25    18    23     3     1
  542    93    18    22     3     1
  543   115    18    19     4     1
  544    82    18    23     1     1
  545   167    18    21     4     3
  546    24    18    19     2     1
  547   144    18    22     3     2
  548    25    18    21     3     3
  549    98    18    22     3     1
  550    28    18    19     1     2
  551   199    18    22     4     2
  552   173    18    21     3     1
  553   188    18    21     2     1
  554   106    18    19     2     2
  555   143    18    21     1     2
  556   113    18    20     1     2
  557    94    18    22     2     1
  558    19    18    21     4     3
  559    59    18    20     1     2
  560    93    18    22     4     3
  561    46    18    21     3     1
  562    42    18    21     4     3
  563    49    18    21     1     2
  564   111    18    22     3     2
  565   137    18    19     2     1
  566   115    18    22     2     1
  567    29    18    21     3     1
  568   118    18    19     4     2
  569   175    18    21     3     3
  570    65    18    22     3     1
  571   190    19    23     4     2
  572   100    19    21     3     1
  573    40    19    20     2     1
  574   194    19    20     4     2
  575   171    19    21     4     3
  576   195    19    21     4     3
  577   125    19    22     3     3
  578    71    19    21     4     1
  579    14    19    23     2     1
  580    57    19    21     3     1
  581   152    19    23     3     3
  582   122    19    24     1     2
  583   112    19    21     3     1
  584     9    19    22     4     3
  585     7    19    23     1     2
  586   146    19    23     4     1
  587    76    19    21     4     1
  588   201    19    22     4     3
  589   126    19    24     4     3
  590    68    19    22     2     2
  591   185    19    21     1     2
  592   165    19    22     1     2
  593   188    19    22     3     3
  594    38    19    24     3     1
  595    26    19    20     3     2
  596    57    19    23     4     3
  597    80    19    21     4     2
  598   154    19    22     3     3
  599   199    19    22     1     2
  600    88    19    21     4     2

TECHNICIANS = 50
    1   190   481     8  0 1 0 1
    2     1   601     6  0 0 1 0
    3   112   456     7  0 1 0 0
    4    93   371     6  0 0 1 0
    5    10   791     8  1 0 1 1
    6    68   610     5  1 0 0 1
    7    39   987    10  0 0 1 1
    8     1   452     9  0 0 1 1
    9    16   459     6  1 1 0 1
   10     1   527     7  0 1 0 0
   11     1   768     5  0 1 1 1
   12   202   311     6  1 1 1 0
   13     1   583     6  1 0 0 0
   14    38   427     8  0 1 0 0
   15   122   876     9  1 0 0 0
   16    39   298     5  0 1 1 1
   17    88   739    10  1 0 1 1
   18     1   537     6  0 1 0 0
   19     1   456     8  0 1 0 0
   20   203   136     7  1 0 1 0
   21    62   329     7  1 1 0 1
   22   204   657     5  1 0 1 1
   23   205   468     7  1 0 0 0
   24     1   626     6  1 0 0 0
   25     1   656     7  1 0 0 1
   26     1   917     5  1 0 0 0
   27   193   193     7  0 0 1 0
   28    41   804     6  0 1 1 0
   29     1   624    10  1 0 0 0
   30   155   803    10  0 0 1 0
   31   206   594     7  0 0 0 1
   32   167   399     5  0 1 0 0
   33   154   328     9  0 1 0 0
   34     1   219     7  1 1 0 0
   35    58   193     8  0 0 0 1
   36     1   893     6  0 0 1 0
   37     1   197     6  1 0 0 0
   38   207   311     9  0 1 1 1
   39     1   152     6  1 0 0 0
   40   180   409     5  1 1 1 0
   41   104   514    10  0 1 1 0
   42    94   639     6  0 1 1 1
   43   112   535     8  1 0 0 0
   44   140   232     9  1 0 0 0
   45   142   888     9  1 0 1 0
   46   208   902     8  1 0 0 0
   47    78   400     9  0 0 0 1
   48    53   198     9  0 0 0 1
   49   172   808    10  1 0 0 0
   50   154   920    10  0 0 0 1

