DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 16

DAYS = 15
  105   156     2     3     3     2
  106   158     2     7     3     2
  107   124     2     3     3     2
  108    25     2     6     2     2
  109    21     2     6     2     2
  110   134     2     4     2     2
  111    38     2     6     3     2
  112   103     2     5     2     1
  113     6     2     7     2     2
  114   133     2     3     3     2
  115    70     2     6     3     1
  116   128     2     6     2     1
  117   179     2     3     2     1
  118   194     2     6     2     1
  119   182     2     5     1     1
  120   111     2     7     2     2
  121   117     2     3     1     2
  122   175     2     6     3     1
  123    71     2     4     2     2
  124    48     2     6     1     3
  125   120     2     7     1     3
  126   148     2     4     1     1
  127   120     2     5     2     1
  128    58     2     4     1     2
  129   114     2     7     1     3
  130    41     2     7     2     2
  131    22     2     7     1     1
  132   141     3     8     2     1
  133   155     3     6     2     1
  134   183     3     8     3     2
  135    41     3     5     3     1
  136    30     3     5     1     2
  137     9     3     5     3     1
  138    93     3     8     1     2
  139   139     3     6     3     1
  140   146     3     8     3     1
  141    45     3     5     2     1
  142    73     3     5     3     2
  143   113     3     4     1     2
  144   117     3     8     1     2
  145    45     3     4     1     1
  146   161     3     4     1     1
  147    72     3     4     2     2
  148   189     3     7     2     1
  149   201     3     6     2     1
  150    67     3     4     1     1
  151   163     3     4     2     2
  152    47     3     5     2     2
  153    49     3     7     3     1
  154   147     3     8     2     2
  155   116     3     5     3     1
  156    90     3     5     1     3
  157     6     3     5     3     1
  158    11     3     8     1     2
  159    14     3     8     1     2
  160    81     3     4     2     1
  161    52     3     7     1     3
  162   107     3     8     2     1
  163    50     3     4     3     2
  164   200     3     8     1     2
  165    93     3     5     2     1
  166     9     3     5     2     1
  167     4     3     8     1     3
  168   156     3     5     2     2
  169   141     3     8     3     2
  170    71     3     5     1     3
  171   201     3     6     3     1
  172   189     3     5     1     2
  173   129     3     8     2     2
  174   159     3     7     3     2
  175    61     3     6     1     2
  176    12     3     7     1     3
  177    18     3     4     1     2
  178   179     3     6     1     1
  179    99     3     6     3     2
  180   111     3     6     2     1
  181   188     3     7     1     2
  182    30     3     8     3     2
  183   181     3     7     1     1
  184   193     3     8     2     2
  185    90     3     4     3     1
  186    37     3     8     2     1
  187   136     3     7     3     2
  188    71     3     5     3     1
  189   128     3     6     2     1
  190   171     3     5     1     2
  191    75     3     5     1     3
  192    39     3     8     2     2
  193   146     3     5     3     1
  194    42     3     8     2     2
  195    74     3     4     2     2
  196   118     3     6     1     2
  197   175     3     4     2     1
  198    87     3     8     3     2
  199    61     3     4     3     1
  200   165     3     4     1     1
  201   171     3     6     3     1
  202    58     3     8     2     2
  203    37     4     8     1     2
  204    71     4     8     3     2
  205   103     4     8     1     2
  206    32     4     9     3     1
  207   116     4     9     2     2
  208   125     4     7     1     2
  209    41     4     9     3     2
  210     2     4     9     1     3
  211   120     4     6     1     3
  212    32     4     7     3     2
  213   135     4     9     3     2
  214    47     4     8     1     3
  215    82     4     8     2     2
  216   188     4     7     3     2
  217   148     4     7     3     1
  218    35     4     7     3     1
  219   165     4     9     1     2
  220    18     4     9     1     2
  221    10     4     9     2     1
  222    76     4     9     2     1
  223    69     4     6     2     1
  224     8     4     8     1     2
  225   120     4     7     2     1
  226    56     4     9     1     1
  227   147     4     5     1     1
  228   146     4     5     3     2
  229    94     4     9     2     2
  230    62     4     7     2     2
  231   127     4     5     3     2
  232   123     4     5     3     1
  233     8     4     8     2     2
  234   187     4     7     1     2
  235   143     4     5     3     2
  236    29     4     9     1     2
  237    74     4     9     1     3
  238   125     4     9     2     2
  239    35     4     9     2     2
  240   179     4     9     2     1
  241    77     4     6     2     2
  242    65     4     8     2     1
  243   100     4     7     2     2
  244   152     4     6     1     2
  245   195     4     6     2     2
  246    11     4     7     3     1
  247   188     4     5     1     2
  248   155     4     5     3     1
  249    36     4     7     1     1
  250   170     4     7     2     1
  251   111     4     6     1     2
  252   180     4     8     3     1
  253   119     4     6     2     1
  254   179     4     6     1     3
  255    87     4     5     1     2
  256   144     4     7     1     2
  257   184     4     6     1     3
  258   108     4     6     3     1
  259   182     4     9     1     2
  260   107     4     8     1     2
  261   139     4     9     2     1
  262   160     4     5     2     2
  263    35     4     9     3     1
  264    19     4     9     1     3
  265    74     4     7     2     1
  266   113     4     8     3     1
  267   110     4     9     2     1
  268    90     4     8     2     2
  269   117     4     8     1     1
  270    58     4     5     2     2
  271   185     4     7     2     2
  272    56     4     6     1     1
  273   188     4     9     2     2
  274     4     4     7     1     1
  275   152     4     6     3     2
  276   106     4     5     3     2
  277    46     4     7     3     2
  278   173     4     7     1     2
  279   153     5     8     1     3
  280    48     5    10     1     3
  281   140     5     6     2     2
  282   150     5     7     2     2
  283    48     5     8     1     3
  284   176     5    10     3     2
  285    62     5    10     2     1
  286    76     5    10     1     2
  287    54     5    10     2     2
  288   151     5     9     2     1
  289   185     5    10     1     1
  290    61     5     8     1     3
  291   121     5     7     3     1
  292   116     5    10     3     2
  293    97     5     6     2     2
  294   167     5    10     2     2
  295   190     5     8     1     3
  296   160     5     8     2     1
  297    73     5     8     2     1
  298   136     5    10     2     1
  299   106     5    10     1     3
  300   122     5     9     3     1
  301    90     5    10     1     3
  302   107     5     9     1     2
  303   169     5     7     3     2
  304    65     5     6     2     1
  305    18     5     6     1     2
  306     7     5     6     1     2
  307   193     5    10     2     1
  308   143     5     8     2     1
  309    56     5     9     2     2
  310    48     5     7     1     2
  311   154     5    10     3     1
  312    40     5     8     3     1
  313    54     5     6     3     1
  314    10     5     9     3     1
  315    68     5     7     3     2
  316   103     5     7     1     3
  317   157     5     8     3     2
  318     6     5     8     3     1
  319    81     5     9     3     2
  320    58     5     6     3     2
  321   135     5     6     3     1
  322    88     5     9     3     2
  323    13     5    10     1     3
  324    32     5    10     2     2
  325    35     5    10     3     1
  326   125     5     9     1     3
  327   126     5     6     1     2
  328    21     5     8     1     1
  329   195     5     8     3     1
  330    26     5     6     1     3
  331    39     5    10     3     2
  332    54     5     8     2     1
  333    39     5     7     3     1
  334    31     5    10     3     1
  335    62     5     6     2     1
  336    65     5     9     3     2
  337   171     5    10     2     1
  338   162     5    10     3     1
  339    16     5     9     2     2
  340    43     5     6     2     1
  341    44     5     7     3     1
  342     6     5     9     3     2
  343    89     5     8     2     2
  344   199     5     8     1     2
  345    25     5     8     2     2
  346   199     5     7     1     3
  347   117     6     7     1     1
  348    49     6    11     2     2
  349    57     6    10     1     1
  350   162     6    11     2     1
  351    48     6    10     2     1
  352    76     6     8     3     2
  353   163     6     7     2     2
  354   136     6    11     1     3
  355    38     6     9     1     1
  356    82     6     9     3     1
  357   154     6    10     2     1
  358    79     6    11     1     1
  359    41     6    11     2     2
  360   115     6     7     2     2
  361   193     6    11     2     2
  362    69     6     7     2     2
  363   190     6    10     3     2
  364   125     6     8     2     2
  365   129     6     9     3     1
  366   197     6    10     2     1
  367    38     6    11     3     2
  368    64     6     7     1     2
  369    66     6     7     1     3
  370   165     6     8     3     2
  371   187     6    10     3     2
  372   100     6     7     2     2
  373    19     6     8     2     1
  374   110     6    11     1     3
  375   192     6     8     3     1
  376    17     6     9     2     2
  377    10     6     8     1     1
  378    56     6     8     1     2
  379     2     6    11     1     1
  380   143     6     8     2     2
  381   199     6     7     2     1
  382    68     6    11     1     1
  383    91     6    11     1     1
  384   141     6    11     3     1
  385    63     6     7     2     1
  386    17     6    10     2     2
  387    10     6     7     3     1
  388    45     6     8     3     1
  389    76     6    10     2     2
  390    84     6     8     1     2
  391   121     6    11     1     2
  392    80     6     8     3     1
  393   182     6    10     2     2
  394   182     6     8     3     1
  395   193     6     9     3     2
  396    43     6    10     1     1
  397   166     6    10     1     2
  398    97     6     9     3     2
  399     6     6     7     3     2
  400   183     6    11     2     2
  401   191     6    10     2     2
  402    26     6    11     1     1
  403    74     6    11     3     2
  404    26     6     7     3     2
  405   151     6    10     2     1
  406   173     6    10     2     1
  407   188     6    11     1     3
  408    57     6     7     3     2
  409    12     6     9     2     2
  410   191     6    10     3     1
  411   171     6     8     2     1
  412     7     6     9     1     1
  413   132     7    11     2     2
  414    71     7    11     1     1
  415    28     7    11     1     1
  416   129     7    10     2     2
  417    29     7    10     1     3
  418     2     7     9     3     1
  419    45     7     8     3     1
  420   180     7    10     3     1
  421    91     7    12     1     1
  422    85     7    12     3     1
  423    48     7     9     3     1
  424   137     7     8     1     2
  425   119     7    11     1     3
  426   120     7    11     3     2
  427    88     7    11     2     1
  428   166     7     9     3     1
  429   169     7     9     2     1
  430    41     7    12     3     1
  431   187     7    10     2     2
  432    74     7    11     1     3
  433    90     7     8     2     2
  434   200     7     8     1     1
  435   117     7     8     1     3
  436    98     7    11     2     2
  437    53     7     8     1     3
  438    67     7    10     3     1
  439    92     7    11     2     2
  440     6     7     8     2     2
  441   164     7    11     3     1
  442   199     7    10     2     2
  443    51     7    10     3     1
  444   166     7     9     1     3
  445    84     7     9     2     1
  446   142     7     9     2     2
  447    82     7     9     2     1
  448   158     7    10     3     2
  449   137     7    12     2     1
  450   122     7    12     2     2
  451   121     7    10     2     1
  452    55     7     9     2     1
  453   124     7     9     2     2
  454   195     7    11     2     2
  455   107     7     8     3     1
  456    85     7    10     2     1
  457    36     7    12     1     3
  458     6     7    11     1     1
  459   101     7    12     2     2
  460    81     7    12     2     1
  461   114     7     9     2     2
  462    51     7    10     3     2
  463   147     7     9     2     1
  464   128     7     9     3     2
  465     4     7    10     1     1
  466   109     7    10     3     2
  467    13     7     9     3     2
  468   154     7    12     1     2
  469   130     7     9     3     1
  470   188     8    13     2     2
  471   193     8     9     3     1
  472   199     8     9     3     2
  473    82     8    11     1     1
  474   178     8     9     1     3
  475    54     8    10     2     1
  476    39     8    12     3     1
  477   119     8    13     1     3
  478   147     8    13     3     1
  479   107     8    10     3     2
  480    17     8    12     3     1
  481    52     8    13     3     1
  482   174     8     9     3     1
  483    15     8    11     2     1
  484   172     8    13     1     2
  485    47     8    11     3     2
  486    24     8    11     2     2
  487    33     8     9     3     2
  488    94     8    12     3     1
  489    32     8    13     3     1
  490   116     8    11     3     2
  491    41     8    13     3     1
  492   183     8    11     3     2
  493   148     8    13     3     2
  494    43     8    11     2     2
  495    45     8    10     3     2
  496   112     8     9     3     1
  497     4     8    13     1     3
  498   156     8    12     3     1
  499   135     8    12     3     2
  500    19     8    10     3     2
  501    35     8    11     1     2
  502   172     8    13     1     1
  503    65     8    13     3     1
  504   127     8     9     2     2
  505   173     8    11     3     2
  506    19     8    10     1     2
  507   105     8    13     1     2
  508    42     8    10     2     2
  509   181     8    11     3     1
  510   174     8    12     1     2
  511   196     8    11     1     2
  512   150     8    13     3     2
  513   162     8    10     3     2
  514   100     8    11     1     1
  515   111     8    10     1     3
  516   133     8    12     3     1
  517    10     8    11     3     2
  518    11     8     9     2     1
  519   125     8    12     1     2
  520    77     8    13     1     3
  521   114     8    13     2     2
  522   100     8    12     1     1
  523     7     8    10     1     2
  524   111     8    13     3     2
  525    14     8    10     3     1
  526   181     8    13     2     2
  527   173     8    13     2     2
  528     5     8    12     2     2
  529   162     8    11     3     1
  530    69     8    10     2     2
  531   111     8     9     3     1
  532    16     8    11     2     2
  533    55     8     9     2     2
  534   132     8    10     2     1
  535    99     8     9     1     1
  536    87     9    13     3     1
  537   134     9    11     3     2
  538   153     9    11     1     1
  539    72     9    12     1     1
  540   149     9    14     1     2
  541   177     9    13     1     1
  542    54     9    14     2     2
  543    62     9    10     1     2
  544   168     9    12     1     2
  545   116     9    10     3     1
  546   179     9    10     1     1
  547    72     9    13     2     1
  548    51     9    11     2     1
  549   172     9    12     1     3
  550   181     9    12     1     2
  551    62     9    10     3     2
  552    51     9    11     3     1
  553   177     9    12     1     1
  554    17     9    12     3     2
  555    87     9    11     3     1
  556    91     9    12     1     1
  557   101     9    13     3     2
  558    98     9    12     3     2
  559   157     9    12     1     2
  560    50     9    11     3     2
  561    63     9    12     2     1
  562    57     9    14     1     2
  563    76     9    11     2     1
  564   186     9    11     2     1
  565   102     9    13     1     1
  566    69     9    12     2     2
  567   174     9    11     1     2
  568   163     9    10     1     2
  569   140     9    10     1     3
  570   169     9    13     2     1
  571    14     9    11     1     3
  572   129     9    13     1     1
  573    88     9    13     2     1
  574   172     9    13     1     1
  575    19     9    14     2     2
  576   171     9    12     1     1
  577    39     9    11     3     1
  578   117     9    10     2     2
  579    28     9    10     1     1
  580    43     9    13     3     1
  581    70     9    10     1     3
  582    90     9    13     1     2
  583    15     9    10     3     1
  584   199     9    14     2     1
  585    83     9    13     2     2
  586    39     9    10     1     2
  587   137     9    12     2     2
  588    44     9    12     3     1
  589   136     9    10     1     3
  590    26     9    12     1     1
  591   117     9    13     2     1
  592   164     9    10     1     3
  593   182     9    13     2     1
  594   198     9    10     2     1
  595   150     9    11     2     2
  596    45     9    13     2     1
  597   185     9    12     1     1
  598    66     9    10     1     1
  599   182     9    12     3     2
  600    51     9    13     2     2

TECHNICIANS = 25
    1    56   265     9  0 1 1
    2   202   625     6  1 0 1
    3   203   550     9  1 1 1
    4    53   765     7  1 1 0
    5    40   860    10  0 0 1
    6   204   770     5  1 0 0
    7   155   525     8  1 1 1
    8    24   310     5  1 0 1
    9   180   480     6  1 1 1
   10    58   695     9  0 1 0
   11   158   335     7  1 1 1
   12     1   175     5  1 0 1
   13    17   660     7  1 0 1
   14     1   130     8  1 1 0
   15     1   835     7  1 0 1
   16   144   365     7  1 1 1
   17     2   965    10  1 1 0
   18   205   190     9  1 0 1
   19    39   805     9  0 1 0
   20     1   390     5  0 0 1
   21   165   765    10  1 1 1
   22   171   875     7  0 1 1
   23    64   600     8  1 1 0
   24    62   215     5  0 0 1
   25    79   940     9  0 1 1

