DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 5

DAYS = 55
   46    51     3     6     6     2
   47   122     3     5     2     2
   48    35     3     8     4     1
   49    98     3     6     6     2
   50   191     3     6     6     1
   51   234     3     8     4     1
   52    88     4     6     3     1
   53    75     4     5     4     2
   54   105     4     6     4     3
   55   182     4     5     2     3
   56   167     4     9     1     3
   57   131     4     9     5     1
   58    24     4     6     7     3
   59   165     4     7     7     3
   60     3     4     5     5     1
   61   244     4     8     7     2
   62   179     4     7     2     3
   63    78     4     5     7     3
   64    49     4     7     5     2
   65   107     4     9     5     1
   66    78     4     8     5     2
   67   133     4     5     5     2
   68    25     4     6     6     1
   69   100     4     7     5     1
   70   229     4     5     2     3
   71    64     4     8     3     2
   72    91     4     9     2     2
   73    71     5     8     3     1
   74    98     5     8     7     2
   75    98     5     6     4     1
   76   191     5     7     4     2
   77   148     5     6     3     1
   78   172     5    10     4     3
   79    92     5     8     3     1
   80   248     5     8     3     2
   81    30     5     9     1     3
   82   142     5     8     7     1
   83   121     6     9     7     1
   84   110     6     9     7     2
   85   164     6    11     6     2
   86    31     6     7     1     2
   87   245     6     8     6     1
   88   110     6     9     3     2
   89    96     6    10     4     1
   90   127     6    10     6     1
   91   202     6     8     6     1
   92   194     6     9     1     2
   93    77     6    11     1     2
   94   244     6    10     7     1
   95   169     6    10     2     2
   96    61     6    10     2     1
   97    91     6    11     4     1
   98   251     6     7     3     1
   99    39     6     9     6     2
  100     7     6     8     1     2
  101   225     7    12     3     2
  102    31     7    11     5     2
  103   237     7     9     2     1
  104   148     7    11     7     3
  105   133     7    12     3     2
  106    67     7    10     6     1
  107   132     7     9     2     1
  108   109     7    10     4     1
  109   147     7    12     1     1
  110   250     7     9     5     1
  111    25     7    12     4     1
  112    77     7     9     3     2
  113    28     7    12     3     1
  114    73     7    11     1     1
  115   215     7    12     1     2
  116   154     7    11     1     3
  117   241     7     8     2     1
  118    72     7    11     7     3
  119    44     7     8     6     2
  120   239     7     8     7     1
  121    51     7    11     1     3
  122   123     8     9     5     1
  123   133     8    11     6     1
  124   204     8    13     6     1
  125    29     8    13     4     2
  126   202     8    10     7     2
  127   172     8    12     3     1
  128    84     8     9     1     1
  129    72     8     9     6     2
  130    57     8    10     3     2
  131    41     8    10     7     2
  132    80     8    10     6     2
  133   197     8     9     3     1
  134   199     9    13     6     1
  135    48     9    12     2     1
  136   214     9    10     3     1
  137    81     9    10     2     3
  138   101     9    10     6     2
  139   159     9    10     1     1
  140   137     9    12     5     2
  141   152     9    12     4     2
  142   193     9    14     3     1
  143   202     9    13     6     2
  144   108     9    12     6     1
  145    94     9    10     3     2
  146    84     9    12     3     1
  147   204     9    11     5     1
  148   138    10    12     4     1
  149    55    10    12     2     2
  150    68    10    12     7     3
  151   202    10    12     5     2
  152   215    10    13     6     2
  153    84    10    14     1     1
  154   165    10    12     1     3
  155    58    10    15     5     1
  156    24    10    12     2     3
  157   119    10    13     6     2
  158   146    10    11     5     2
  159   207    10    12     6     2
  160   163    10    14     2     2
  161   164    10    12     5     2
  162   222    10    15     6     2
  163    92    10    14     7     3
  164   101    10    12     5     2
  165    50    10    11     5     2
  166   243    10    12     1     1
  167    71    11    15     3     1
  168   209    11    16     1     3
  169   220    11    16     7     2
  170   250    11    16     4     3
  171    57    11    15     7     2
  172    48    11    16     4     3
  173   107    11    16     3     2
  174   217    11    13     2     2
  175   236    11    14     5     1
  176    23    11    16     7     3
  177   197    11    16     5     2
  178    96    11    14     5     1
  179   208    11    14     3     1
  180   121    12    16     1     2
  181    37    12    17     4     2
  182    43    12    13     4     2
  183   239    12    16     2     3
  184    66    12    14     1     3
  185    56    12    16     2     1
  186    33    12    14     3     2
  187   195    12    14     7     3
  188   191    12    14     1     3
  189   150    12    17     3     2
  190   215    12    13     7     1
  191    55    12    16     6     1
  192   242    12    13     2     1
  193   125    12    13     6     2
  194   163    12    15     5     2
  195   165    12    17     7     3
  196    41    12    16     1     2
  197   202    12    17     4     3
  198    85    12    13     2     2
  199   121    12    17     1     1
  200    25    12    14     7     3
  201    20    12    15     2     2
  202    72    12    15     6     2
  203   104    12    13     5     1
  204   236    12    15     2     3
  205   128    12    13     7     1
  206    73    12    13     3     2
  207   177    12    14     7     1
  208    43    13    16     5     2
  209   214    13    16     2     2
  210    69    13    14     6     2
  211    85    13    14     3     1
  212   211    13    18     3     1
  213   176    13    14     5     2
  214    70    13    16     3     1
  215    39    13    16     6     2
  216   143    13    17     1     3
  217   243    13    15     4     2
  218    32    13    17     1     2
  219   243    13    15     2     3
  220    60    13    15     4     3
  221   165    13    16     2     3
  222    62    13    17     4     1
  223   162    13    15     5     2
  224   186    13    18     2     1
  225   118    13    17     6     2
  226    76    14    16     6     1
  227    77    14    17     6     1
  228   137    14    17     6     1
  229   182    14    19     7     3
  230   136    14    18     2     3
  231   221    14    16     3     1
  232   194    14    16     1     3
  233    32    14    16     4     2
  234   157    14    15     6     1
  235   203    14    19     5     2
  236   134    14    19     1     3
  237    20    14    17     1     1
  238    20    15    16     2     1
  239    77    15    19     4     1
  240    77    15    17     2     3
  241   208    15    19     1     1
  242     8    15    20     7     2
  243   244    15    20     3     1
  244   169    15    20     3     2
  245    63    15    18     6     1
  246   244    15    19     4     3
  247    57    15    19     6     1
  248    48    15    17     2     2
  249   199    15    19     5     1
  250   156    15    19     7     3
  251    31    15    17     7     2
  252    53    15    18     3     1
  253    45    15    20     1     1
  254   145    15    20     4     3
  255   149    15    20     2     1
  256    59    15    20     6     2
  257    36    15    16     1     2
  258    21    15    17     6     1
  259   100    15    18     4     2
  260    44    16    21     1     2
  261    46    16    20     2     1
  262    29    16    20     7     1
  263    14    16    18     3     1
  264   207    16    19     4     3
  265   247    16    17     4     2
  266    36    16    21     6     2
  267   107    16    19     4     2
  268   189    16    18     1     2
  269   158    16    17     1     3
  270   109    17    19     1     1
  271   165    17    22     1     2
  272    62    17    20     4     2
  273   192    17    22     6     1
  274   173    17    18     6     2
  275   208    17    21     7     3
  276    85    17    18     4     1
  277   132    17    20     3     2
  278   155    17    20     5     1
  279   113    17    22     5     1
  280   177    17    19     7     2
  281   238    17    18     1     3
  282   189    17    22     4     3
  283    61    17    21     5     1
  284   167    17    18     3     1
  285   245    18    20     5     1
  286   190    18    20     6     1
  287    18    18    23     1     3
  288   169    18    22     3     2
  289   125    18    23     6     1
  290   194    18    23     5     2
  291    46    18    23     6     2
  292   220    18    23     2     1
  293    78    18    19     5     2
  294   203    18    21     5     2
  295    27    18    19     7     1
  296    93    18    19     7     3
  297   101    18    21     1     2
  298   162    18    23     1     3
  299   154    18    21     1     3
  300   111    18    21     1     3
  301   197    19    22     2     1
  302   221    19    21     3     2
  303   150    19    21     1     3
  304    43    19    21     6     1
  305    12    19    21     4     2
  306   216    19    20     2     3
  307   186    19    22     3     1
  308    29    19    23     3     1
  309   175    19    21     5     1
  310    85    19    20     7     3
  311    38    19    22     5     2
  312   239    19    24     2     1
  313   141    19    21     2     2
  314   202    20    25     4     3
  315   117    20    22     7     1
  316    95    20    22     5     2
  317   123    20    25     4     3
  318   166    20    24     3     1
  319    39    20    23     4     1
  320    73    20    22     2     2
  321   152    20    25     2     2
  322   102    20    21     5     1
  323   234    20    24     3     1
  324   124    20    24     5     2
  325   192    20    22     5     2
  326   138    20    22     1     1
  327   149    21    25     1     2
  328   102    21    25     5     1
  329    51    21    26     6     1
  330    55    21    26     5     2
  331   145    21    26     6     2
  332   160    21    23     3     1
  333    71    21    22     6     1
  334   166    21    26     6     1
  335   187    21    23     1     3
  336   118    21    25     6     2
  337   116    21    25     3     1
  338   162    21    25     5     2
  339    21    21    22     3     2
  340   123    21    25     6     1
  341   199    21    25     7     3
  342   225    22    26     3     2
  343   209    22    23     5     2
  344   104    22    25     1     3
  345   193    22    27     3     1
  346    49    22    24     7     3
  347    84    22    23     1     1
  348    50    22    26     6     2
  349   140    22    27     4     2
  350   103    22    26     1     1
  351    34    22    24     5     1
  352   137    22    23     4     3
  353    95    23    25     7     1
  354    86    23    27     3     1
  355    93    23    24     7     1
  356   186    23    26     7     2
  357    47    23    27     1     1
  358   188    23    25     5     2
  359   237    23    25     5     1
  360   117    23    28     2     2
  361   227    23    27     4     2
  362    48    23    28     6     1
  363   209    23    27     6     2
  364    20    23    25     7     2
  365   112    23    27     6     2
  366   194    23    25     3     2
  367   213    23    25     7     2
  368    59    23    25     4     3
  369    50    23    26     7     1
  370   107    23    27     3     2
  371   137    23    24     4     3
  372     2    24    26     3     2
  373    68    24    28     5     2
  374    14    24    27     4     2
  375    37    24    29     4     1
  376   142    24    29     1     3
  377   146    24    28     4     2
  378   145    24    27     4     2
  379   161    24    27     2     2
  380   120    24    28     3     2
  381    93    24    25     2     1
  382   201    24    28     4     3
  383    69    24    28     6     1
  384   195    24    25     1     1
  385    80    24    28     2     2
  386    37    24    27     5     1
  387   132    24    27     2     3
  388    12    24    25     4     2
  389    47    24    27     6     1
  390   122    24    26     3     2
  391    71    25    28     3     2
  392   228    25    29     7     1
  393   242    25    26     3     2
  394   125    25    28     2     2
  395   165    25    28     1     1
  396   231    25    29     6     2
  397   193    25    27     4     1
  398    15    26    28     7     2
  399    84    26    28     5     1
  400   213    26    30     5     1
  401   218    26    29     4     3
  402    50    26    30     3     2
  403   213    26    27     2     2
  404    37    26    30     1     2
  405    95    26    28     6     2
  406    62    26    31     2     2
  407   211    26    30     3     2
  408    42    26    29     5     2
  409    12    26    31     2     1
  410   203    26    31     7     3
  411    59    27    31     7     2
  412    56    27    32     2     3
  413   111    27    28     5     2
  414   130    27    30     6     2
  415   174    27    28     2     1
  416   185    27    28     7     1
  417   123    27    29     1     1
  418   149    27    31     4     1
  419   150    27    30     2     2
  420    38    27    29     1     3
  421   142    27    30     5     2
  422    48    27    29     4     3
  423   138    27    30     3     1
  424   124    28    33     3     2
  425   181    28    30     3     1
  426   176    28    32     7     1
  427    90    28    33     6     1
  428   109    28    32     5     2
  429    42    28    32     7     3
  430   100    28    31     7     1
  431   101    28    29     3     1
  432    57    28    29     4     1
  433   136    28    33     6     1
  434   141    28    30     7     3
  435   183    28    31     4     2
  436   201    28    30     4     3
  437    23    28    31     7     2
  438    86    29    32     6     1
  439    20    29    31     1     1
  440    21    29    34     1     2
  441   219    29    32     5     2
  442   166    29    30     1     3
  443    95    29    30     3     1
  444   122    29    33     4     2
  445    89    29    30     2     1
  446   247    29    33     5     2
  447   216    29    31     7     3
  448    92    29    32     1     3
  449   142    29    30     5     1
  450    43    29    34     2     2
  451     5    30    33     5     1
  452    38    30    34     6     2
  453    76    30    35     3     2
  454    11    30    35     6     1
  455   188    30    33     3     2
  456   192    30    33     5     2
  457   114    30    35     7     1
  458    44    30    35     1     3
  459    61    31    35     6     2
  460   217    31    32     2     2
  461   237    31    33     6     1
  462    27    31    32     5     1
  463   241    31    36     3     2
  464    20    31    36     6     2
  465   168    31    35     4     3
  466    18    31    32     3     1
  467     7    31    36     1     3
  468   153    31    32     2     1
  469   124    31    33     5     2
  470     9    31    33     3     2
  471    74    31    36     3     2
  472   118    31    36     5     1
  473    49    31    35     1     1
  474     7    32    33     4     1
  475    75    32    36     2     1
  476   155    32    37     7     3
  477    72    32    33     7     1
  478   213    32    33     5     2
  479    15    32    33     3     2
  480    59    32    34     5     1
  481   176    32    37     2     1
  482   242    32    36     1     3
  483   161    32    35     4     2
  484    52    32    37     2     2
  485    34    32    34     5     1
  486   203    32    36     2     1
  487    92    32    33     2     3
  488   228    33    35     5     1
  489   207    33    37     3     2
  490   251    33    37     1     3
  491   161    33    38     3     2
  492   251    33    36     7     2
  493   189    33    38     5     1
  494   149    33    34     3     2
  495   237    33    34     6     2
  496    97    33    35     4     1
  497   108    33    35     4     2
  498   143    33    37     5     2
  499   121    33    36     3     1
  500   102    33    36     4     1
  501   239    33    34     3     1
  502   141    34    35     6     2
  503   161    34    37     4     2
  504     6    34    38     5     2
  505    19    34    37     6     2
  506   112    34    35     1     3
  507   186    34    36     3     1
  508   183    34    35     3     1
  509   116    34    39     5     2
  510   103    34    39     4     2
  511   198    34    35     5     1
  512    50    34    37     1     2
  513   148    34    36     3     1
  514   117    34    39     3     1
  515   215    34    37     5     2
  516   235    34    36     3     1
  517   211    34    35     3     1
  518   125    34    38     6     1
  519    69    34    35     7     2
  520   234    34    37     2     1
  521   234    34    39     3     1
  522   190    35    40     7     2
  523    21    35    37     7     3
  524    63    35    37     4     2
  525   169    35    37     2     3
  526   142    35    37     4     1
  527   189    35    37     6     1
  528    41    35    39     1     1
  529   109    35    40     7     3
  530   105    35    40     3     1
  531   107    35    38     1     2
  532   136    35    40     1     2
  533   142    35    38     2     1
  534   169    35    37     1     1
  535   240    35    37     6     2
  536   210    35    37     4     2
  537    31    35    37     6     2
  538    18    35    36     5     2
  539    78    35    37     7     2
  540   216    36    38     4     1
  541     7    36    37     4     3
  542    85    36    38     3     2
  543   122    36    41     5     1
  544   154    36    40     4     1
  545    96    36    39     2     1
  546   209    36    39     7     2
  547   141    36    41     7     2
  548     2    36    39     6     1
  549   247    36    41     4     3
  550   109    36    41     7     2
  551   220    36    38     3     1
  552   182    36    37     1     1
  553    68    36    41     3     1
  554    43    37    42     6     1
  555   189    37    40     7     2
  556   123    37    42     3     1
  557   233    37    41     3     2
  558    83    37    39     7     3
  559   124    37    40     2     2
  560    84    37    41     1     3
  561    73    37    41     1     2
  562   163    37    38     3     1
  563   102    37    39     3     1
  564   106    37    41     2     3
  565   142    37    40     1     3
  566   197    37    41     5     1
  567    82    37    38     6     1
  568   217    37    39     3     1
  569     5    37    42     2     3
  570   223    37    41     4     1
  571   152    37    38     7     3
  572   160    37    38     3     1
  573    19    37    40     5     1
  574    64    38    41     2     3
  575   114    38    40     7     2
  576    76    38    41     6     1
  577    84    38    42     2     2
  578   171    38    39     2     1
  579    58    38    42     5     2
  580   160    38    42     4     1
  581   118    38    43     1     1
  582   117    38    40     2     1
  583   160    39    42     7     1
  584   189    39    44     6     2
  585    64    39    43     6     1
  586   105    39    41     4     1
  587   199    39    44     1     3
  588    19    39    42     2     1
  589   249    39    44     1     2
  590     8    39    42     1     3
  591   142    39    40     3     1
  592    48    39    42     5     2
  593    81    39    41     4     3
  594    46    39    40     3     2
  595    50    39    41     6     1
  596   205    39    42     7     3
  597   173    39    43     4     1
  598     3    39    43     4     2
  599   205    39    44     3     2
  600    88    39    40     1     2
  601   223    39    41     1     1
  602    64    39    44     5     1
  603   250    39    44     5     2
  604   223    39    43     1     2
  605   168    40    44     7     1
  606   229    40    45     5     1
  607    21    40    41     2     1
  608   109    40    42     4     1
  609   212    40    42     3     2
  610     5    40    45     3     1
  611     2    40    42     1     1
  612    40    40    45     2     3
  613   191    40    45     2     3
  614   173    40    42     5     1
  615   221    40    43     6     2
  616    42    40    42     7     3
  617    31    40    42     2     2
  618   158    40    44     3     1
  619    46    41    46     4     2
  620   180    41    43     3     2
  621   233    41    45     6     2
  622    35    41    45     3     2
  623    23    41    42     5     2
  624    41    41    43     1     3
  625   118    41    46     6     1
  626    72    41    45     1     2
  627    14    41    44     4     1
  628   136    41    46     2     1
  629   224    41    46     1     3
  630   188    41    44     7     1
  631   222    41    44     5     2
  632   220    41    45     7     2
  633   191    41    43     3     1
  634   138    41    43     7     1
  635   250    41    45     4     3
  636   231    42    45     6     2
  637   207    42    43     3     2
  638   146    42    45     5     2
  639     3    42    47     7     2
  640    93    42    43     3     2
  641   247    42    43     2     1
  642   208    42    44     4     1
  643    35    42    44     6     2
  644    18    42    44     4     2
  645   168    42    43     5     2
  646    84    42    44     2     1
  647    19    42    43     1     3
  648   213    42    44     6     1
  649   221    42    46     1     3
  650   243    42    43     1     3
  651   212    42    46     1     2
  652    78    42    46     2     1
  653   212    43    44     1     2
  654   186    43    48     7     2
  655    17    43    47     7     3
  656   197    43    48     2     1
  657   152    43    46     3     2
  658   207    43    44     3     2
  659    34    43    48     2     3
  660    27    43    46     2     2
  661    63    43    44     3     2
  662    40    43    48     5     1
  663   204    43    46     2     2
  664    90    43    48     7     3
  665   133    43    44     2     2
  666   163    44    46     6     1
  667    14    44    47     6     2
  668     3    44    47     2     2
  669   186    44    47     5     1
  670   189    44    48     6     2
  671   130    44    49     7     3
  672   202    44    46     6     1
  673   171    44    46     5     1
  674    71    44    45     2     2
  675   155    44    48     4     3
  676   175    44    47     1     1
  677    84    44    46     3     2
  678   177    44    48     1     2
  679    33    45    47     4     3
  680    85    45    47     6     1
  681    52    45    48     7     1
  682    77    45    49     3     1
  683   179    45    46     4     3
  684   102    45    50     4     3
  685   116    45    48     6     1
  686    55    45    49     7     1
  687    47    45    48     6     2
  688    77    45    50     2     3
  689   212    45    47     1     2
  690   145    45    48     5     1
  691   194    46    47     4     1
  692   188    46    49     6     2
  693   160    46    51     5     2
  694   209    46    50     3     1
  695    62    46    48     5     2
  696    78    46    47     4     1
  697   236    46    49     3     1
  698   144    46    47     6     2
  699   178    46    50     3     1
  700   232    46    50     4     1
  701    23    46    51     7     3
  702   190    46    51     1     1
  703   110    46    49     4     1
  704   101    46    51     5     1
  705    68    46    49     7     2
  706   162    46    49     7     1
  707   187    46    49     4     2
  708   246    47    51     4     2
  709    35    47    51     2     1
  710   203    47    48     1     3
  711    85    47    48     3     2
  712   229    47    48     4     1
  713    21    47    48     6     1
  714    45    47    52     5     2
  715   232    47    48     6     1
  716    10    47    52     6     2
  717    16    47    50     7     2
  718   214    47    51     5     2
  719    56    47    51     7     1
  720   173    47    48     2     2
  721    70    47    48     6     1
  722   241    47    52     1     3
  723    85    48    50     2     3
  724   173    48    49     4     1
  725   129    48    49     3     1
  726    72    48    51     4     3
  727    19    48    50     5     1
  728    57    48    51     4     2
  729   152    48    52     3     1
  730   199    48    52     7     1
  731   203    48    50     1     2
  732    11    48    53     3     1
  733   184    49    52     1     2
  734   158    49    51     5     2
  735   117    49    54     6     2
  736   175    49    53     4     3
  737    21    49    53     5     1
  738   121    49    51     5     1
  739    45    49    53     3     2
  740    49    49    54     2     3
  741    20    49    50     3     1
  742   235    49    50     1     3
  743   191    49    54     3     2
  744    91    49    54     1     1
  745    53    49    54     5     2
  746   223    49    54     2     1
  747   159    49    53     4     1
  748    69    49    52     5     2
  749   178    49    52     5     2
  750    98    49    54     4     1

TECHNICIANS = 125
    1     1   590     8  1 0 0 0 0 0 0
    2   252   155     5  0 1 0 0 0 0 0
    3     1   715     5  1 0 0 1 0 0 0
    4   219   725     6  1 0 0 0 0 1 1
    5    96   415     6  0 1 0 0 0 0 0
    6   199   585     9  0 0 0 0 0 1 0
    7    79   660     9  0 0 0 1 0 0 0
    8   154   645     7  0 0 0 0 1 0 0
    9   253   325     5  0 1 0 0 0 1 1
   10   254   360    10  1 1 0 0 1 0 0
   11   164   860     7  0 1 0 0 0 0 0
   12   115   645     6  0 0 0 0 1 1 1
   13   232   470     7  1 1 0 0 0 0 1
   14    30   435     8  0 0 0 0 0 0 1
   15   255   660     7  0 0 1 0 0 0 1
   16     1   850    10  1 0 0 0 0 1 0
   17   130   570    10  0 0 0 1 1 0 1
   18   200   795     6  1 0 0 0 1 0 1
   19   103   250     8  0 0 1 0 0 0 0
   20     1   895     5  0 0 0 0 1 0 0
   21   256   760     5  1 0 0 0 0 0 0
   22    31   500    10  1 0 0 0 0 0 0
   23     1   490     7  0 0 0 1 1 0 0
   24   257   900     7  0 0 1 0 0 0 0
   25   206   270     9  0 0 0 0 0 1 1
   26    30   865    10  0 0 1 0 0 0 0
   27   237   135    10  0 0 0 0 0 1 0
   28   155   485    10  0 0 0 1 0 1 0
   29    63   515     9  0 0 0 1 1 1 0
   30   119   465     7  1 0 0 0 0 0 0
   31   258   670    10  1 0 0 0 1 0 0
   32     1   550     8  1 0 0 0 0 0 0
   33   124   210     6  0 1 0 0 0 0 0
   34   142   530    10  0 0 0 0 1 0 0
   35     1   430     9  1 0 0 0 1 0 1
   36   127   435     9  0 1 0 1 0 0 0
   37   211   295     8  0 1 1 0 1 0 0
   38   150   725     7  0 0 0 0 0 1 0
   39   259   570     8  0 0 1 0 1 0 0
   40   167   560    10  0 0 1 0 1 0 1
   41     1   205     6  1 0 1 1 0 0 0
   42     1   200     7  1 0 0 0 1 0 0
   43   134   240     9  0 1 0 1 0 0 0
   44    88   485     7  0 0 0 0 1 0 0
   45   177   740     9  1 0 0 1 0 1 0
   46    56   760     8  1 0 0 1 0 0 0
   47     1   565     5  0 0 0 1 1 1 0
   48    30   750     9  0 0 0 0 1 0 1
   49   197   400     8  0 1 0 0 0 1 1
   50   205   200    10  0 0 0 0 0 1 0
   51    34   435     6  0 1 1 0 0 0 0
   52    69   395     5  0 0 0 0 0 1 0
   53   260   915     8  0 0 0 0 1 0 0
   54   227   680     9  0 0 0 1 0 1 0
   55   261   180     9  0 0 0 0 0 1 0
   56   262   870     5  0 0 1 0 0 0 1
   57   263   505     5  0 1 0 0 1 0 1
   58   178   805     6  0 0 0 0 1 0 0
   59   235   350     5  1 0 0 0 0 0 0
   60   198   845     7  0 1 0 1 0 1 0
   61     1   945     8  0 1 0 0 1 1 0
   62     1   510     8  0 0 1 0 1 0 0
   63   168   330     5  0 0 0 0 0 0 1
   64   264   195     8  0 0 1 0 0 1 1
   65     1   680     9  1 0 0 0 0 0 0
   66     1   765    10  0 1 0 0 1 0 1
   67    24   955     6  1 0 1 0 0 0 1
   68   245   780     9  0 0 0 0 0 0 1
   69    50   865     8  1 0 0 0 0 0 1
   70   265   370     8  1 0 0 0 0 1 1
   71    75   835     9  0 0 0 0 0 1 0
   72    52   345     6  0 0 1 1 0 0 0
   73    38   405    10  1 0 0 0 0 0 0
   74   119   285     6  1 0 0 0 1 0 1
   75   266   250    10  0 0 0 1 0 1 1
   76   154   620    10  0 1 0 0 0 1 0
   77     1   195     5  0 0 0 1 1 0 0
   78   209   845    10  1 0 0 0 0 0 0
   79    22   560     9  0 1 1 1 0 0 0
   80     1   305     6  0 0 0 1 0 0 1
   81   239   410     6  0 1 0 0 0 1 0
   82   120   745     9  0 0 0 1 1 0 1
   83   165   800     9  1 0 0 1 0 0 0
   84    68   545     9  0 0 0 0 0 0 1
   85   250   790     7  0 0 0 0 0 0 1
   86   170   140     6  1 0 0 0 0 1 1
   87     1   925    10  0 1 0 0 1 0 1
