DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 22

DAYS = 25
   43    80     2     5     4     1
   44    57     2     3     3     1
   45   173     2     6     4     2
   46    32     2     3     1     1
   47    44     2     3     3     1
   48    57     2     6     4     2
   49    46     2     5     3     2
   50     4     2     4     1     2
   51   201     2     7     4     1
   52    36     2     4     1     2
   53   143     2     3     2     1
   54   115     2     3     3     1
   55    90     2     3     2     1
   56    17     2     5     2     2
   57   174     2     5     4     2
   58    41     2     6     3     3
   59   114     2     7     4     2
   60   201     2     6     1     1
   61   125     2     7     1     2
   62   165     2     7     4     2
   63    75     2     6     2     1
   64    58     3     6     4     1
   65    27     3     6     1     1
   66    91     3     5     3     3
   67    41     3     8     1     2
   68    94     3     4     4     1
   69    31     3     6     1     1
   70    54     3     5     4     1
   71   144     3     4     3     2
   72    58     3     8     3     3
   73   104     3     4     4     1
   74    83     3     8     4     1
   75    43     3     7     3     2
   76    27     3     4     2     3
   77     5     3     4     2     2
   78   196     3     8     4     1
   79   135     3     6     3     3
   80    36     3     7     4     2
   81    91     3     8     2     3
   82   152     3     4     4     2
   83   176     3     4     3     1
   84   149     3     5     2     2
   85     5     3     8     1     1
   86   110     3     6     4     1
   87    46     3     8     2     3
   88   165     3     5     1     2
   89   169     3     4     3     3
   90   164     3     6     2     1
   91    58     3     8     4     2
   92   152     3     8     4     1
   93    59     4     5     2     2
   94    87     4     6     1     1
   95   122     4     6     3     3
   96   142     4     6     2     2
   97    30     4     8     3     3
   98    87     4     7     1     1
   99   194     4     5     3     3
  100    85     4     5     3     3
  101   194     4     8     4     2
  102    17     4     5     3     3
  103   133     4     9     1     2
  104   141     4     9     3     1
  105   136     4     6     3     3
  106    73     4     7     3     3
  107    37     4     5     4     1
  108   199     4     5     4     1
  109   133     4     6     3     3
  110    62     4     8     3     3
  111   175     4     9     3     3
  112    33     4     6     3     1
  113    25     4     5     4     1
  114   192     4     9     2     2
  115   142     4     7     4     2
  116    86     4     7     4     2
  117    28     4     7     1     2
  118   174     4     6     2     1
  119   128     4     8     2     2
  120    90     4     6     3     3
  121    44     4     7     2     3
  122   166     4     7     4     2
  123    62     4     6     4     1
  124   145     4     8     3     2
  125    68     4     7     4     1
  126   194     4     7     3     1
  127   159     4     7     4     1
  128    57     5     8     3     1
  129    18     5     7     3     3
  130    97     5     8     4     2
  131   100     5     6     2     2
  132   195     5     6     4     1
  133    18     5     8     1     2
  134   136     5     9     4     2
  135   151     5     8     3     3
  136    16     5     7     4     2
  137    61     5     9     2     2
  138   100     5     8     4     1
  139    33     5     8     3     1
  140    96     5    10     2     3
  141   182     5    10     3     2
  142   184     5     6     4     1
  143    38     5     8     3     2
  144   195     5     6     2     3
  145   146     5     7     4     2
  146    26     5     7     1     1
  147    26     5     6     4     1
  148   125     5     9     3     1
  149    44     5     8     4     2
  150    50     5    10     3     1
  151    23     5     8     2     3
  152    43     5     8     2     3
  153   125     5    10     1     2
  154   108     5    10     3     2
  155    38     5     7     4     1
  156   106     5     6     4     1
  157   113     5     7     2     3
  158     6     5     8     2     2
  159   198     6    10     4     1
  160    41     6    10     2     2
  161    55     6     9     4     2
  162   161     6     8     4     2
  163   140     6     8     1     2
  164   198     6    11     4     1
  165    49     6    11     2     2
  166   120     6     9     3     1
  167   193     6    10     1     2
  168   199     6     8     3     3
  169   197     6     7     1     1
  170    98     6     8     3     2
  171    15     6    11     2     1
  172   151     6     8     4     2
  173    27     6    10     4     2
  174   164     6     8     2     2
  175   128     6     7     3     1
  176    10     6    10     3     2
  177    57     6    10     1     2
  178   101     6     8     4     2
  179   165     6     7     3     3
  180    65     6    10     2     2
  181   116     6     9     2     1
  182   164     6    10     1     2
  183   193     6     8     4     1
  184   170     6     8     3     3
  185   124     6     7     3     1
  186   178     6    10     4     2
  187   108     6    10     4     2
  188   160     6     7     2     2
  189   137     6    10     1     2
  190    24     6     8     2     2
  191    63     6     7     2     1
  192    11     6     7     3     2
  193   106     6     7     4     2
  194    17     6    10     2     3
  195   135     7     9     2     3
  196   127     7     9     4     2
  197   115     7    11     3     2
  198   139     7    12     2     1
  199     6     7    10     2     3
  200    96     7    12     4     1
  201    83     7     9     1     1
  202    47     7     9     3     2
  203   160     7     8     1     2
  204   124     7     8     2     2
  205     9     7    11     1     1
  206   163     7     8     2     2
  207   142     7    11     4     1
  208   153     7     8     2     1
  209   149     7     9     1     1
  210    56     7     9     2     3
  211   148     7     8     2     3
  212   127     7    11     2     2
  213     2     7     8     2     2
  214   135     7    10     4     1
  215     3     7     9     2     2
  216    86     7     8     2     3
  217    87     7    12     2     3
  218   115     7     9     4     2
  219   126     7    10     2     3
  220   106     7    10     4     2
  221     7     7    11     2     2
  222   196     7    11     1     2
  223   179     7     8     3     1
  224    50     7     9     4     1
  225   159     8    10     3     2
  226   119     8    12     3     3
  227    71     8     9     2     1
  228    81     8    11     4     2
  229   123     8    12     1     2
  230    77     8    12     3     3
  231   168     8    13     2     2
  232   198     8    13     1     2
  233   199     8    10     3     3
  234    64     8    10     1     1
  235   115     8    12     4     2
  236   150     8    11     3     1
  237   157     8    11     4     1
  238   155     8    10     2     1
  239   102     8    10     2     2
  240   113     8    12     3     1
  241   126     8    12     1     1
  242   154     8    13     1     2
  243   141     8     9     4     2
  244    38     8    11     4     1
  245    59     8    13     1     1
  246    12     8    11     1     2
  247    96     8    13     1     1
  248   119     8    11     2     3
  249    97     8    10     2     1
  250    64     8    12     1     2
  251    47     8     9     1     2
  252    68     8     9     2     1
  253   195     8     9     3     2
  254   168     8    11     3     2
  255    49     8    11     2     2
  256    12     8    10     3     3
  257   139     8    12     1     2
  258    87     8    13     4     2
  259   145     8    13     3     2
  260   144     9    10     2     1
  261    59     9    13     1     2
  262    87     9    11     1     1
  263    53     9    11     2     3
  264     6     9    13     3     3
  265   138     9    12     4     1
  266   137     9    12     4     2
  267    89     9    11     4     1
  268   129     9    12     2     3
  269   165     9    10     3     1
  270   166     9    13     2     2
  271   178     9    13     2     3
  272   101     9    11     2     1
  273    62     9    10     4     2
  274   183     9    12     1     2
  275   126     9    13     4     2
  276   146     9    14     4     1
  277    59     9    13     1     2
  278     9     9    14     1     1
  279   111     9    10     4     2
  280    21     9    10     3     1
  281    32     9    12     3     2
  282   190     9    12     4     1
  283    17     9    11     2     2
  284    38     9    12     2     2
  285    99     9    14     4     2
  286   149     9    10     4     2
  287   188     9    13     4     1
  288    88     9    13     1     1
  289   105     9    10     3     3
  290   130     9    14     2     3
  291   142     9    10     3     2
  292     9    10    11     4     2
  293   105    10    14     3     2
  294   155    10    14     1     2
  295   168    10    13     4     2
  296    41    10    13     3     2
  297   124    10    14     1     1
  298    37    10    14     3     3
  299     4    10    15     2     3
  300    43    10    14     1     1
  301   144    10    15     2     3
  302    95    10    13     2     1
  303    57    10    14     4     2
  304   178    10    13     1     1
  305     3    10    15     4     1
  306   162    10    12     3     3
  307    75    10    11     2     1
  308   160    10    14     4     2
  309   109    10    11     2     1
  310   181    10    11     1     2
  311   141    10    15     4     1
  312   188    10    12     4     2
  313    24    10    14     3     3
  314    13    10    15     3     1
  315    63    10    14     4     1
  316   121    10    15     1     1
  317    72    10    13     3     1
  318   183    10    12     2     2
  319   101    10    11     2     1
  320    37    10    12     2     1
  321    77    10    15     3     2
  322   179    10    14     4     2
  323   188    11    12     3     3
  324   130    11    14     1     1
  325   106    11    14     2     3
  326   113    11    16     4     1
  327    51    11    12     2     1
  328    30    11    12     1     1
  329     5    11    16     3     2
  330     2    11    12     2     3
  331    60    11    16     3     3
  332    14    11    13     3     3
  333    48    11    14     1     2
  334    40    11    15     2     2
  335    17    11    14     2     3
  336   129    11    12     3     3
  337   138    11    15     4     1
  338   140    11    16     2     2
  339    92    11    12     4     1
  340     5    11    12     3     2
  341   141    11    12     2     3
  342   123    11    16     4     1
  343    47    11    14     3     1
  344    35    11    12     3     3
  345    30    11    12     1     2
  346   182    11    13     1     2
  347   147    11    14     3     1
  348   103    11    12     2     1
  349   150    11    14     2     1
  350    41    12    15     4     1
  351   133    12    15     4     1
  352    19    12    16     4     2
  353    15    12    13     1     1
  354   176    12    17     3     2
  355    20    12    16     3     2
  356    34    12    13     1     2
  357     4    12    16     1     1
  358   125    12    13     4     2
  359    27    12    14     2     1
  360   180    12    13     2     3
  361    71    12    16     2     1
  362    70    12    14     3     2
  363    49    12    14     2     3
  364   174    12    13     1     2
  365    84    12    13     3     2
  366   129    12    14     3     3
  367    39    12    15     4     1
  368    36    12    17     1     1
  369   107    12    16     3     2
  370   102    12    16     2     1
  371    49    12    16     3     1
  372    97    12    13     3     1
  373    93    12    14     4     2
  374    61    12    15     4     2
  375   158    12    16     4     1
  376   193    12    13     3     3
  377   189    12    15     4     2
  378    46    12    13     2     2
  379    82    12    14     1     1
  380   114    13    16     3     3
  381    13    13    15     4     1
  382   183    13    17     2     2
  383    78    13    14     1     1
  384   110    13    16     2     1
  385     4    13    16     3     2
  386    67    13    14     4     1
  387   154    13    18     1     2
  388   197    13    17     2     3
  389   132    13    15     4     1
  390     5    13    16     3     2
  391    96    13    16     1     1
  392   142    13    14     4     1
  393    86    13    16     4     2
  394    96    13    15     2     2
  395   135    13    18     4     2
  396   182    13    15     2     1
  397   124    13    17     3     2
  398    18    13    17     1     1
  399    61    13    18     3     1
  400   168    13    14     3     1
  401   123    13    15     3     3
  402    94    13    18     3     2
  403   126    13    18     3     3
  404   106    13    14     1     1
  405    49    13    17     4     1
  406   115    13    16     2     3
  407    24    13    16     2     1
  408    59    13    17     3     3
  409    90    14    18     2     2
  410   111    14    16     4     2
  411   145    14    15     3     3
  412   154    14    18     3     3
  413   184    14    18     1     2
  414   125    14    15     2     1
  415   154    14    16     1     1
  416    95    14    15     2     2
  417   133    14    16     3     1
  418   194    14    17     2     2
  419    38    14    17     3     2
  420    63    14    15     1     1
  421   130    14    15     4     1
  422   102    14    15     4     2
  423    75    14    17     3     1
  424   126    14    19     4     1
  425    90    14    16     4     2
  426    54    14    18     3     3
  427   131    14    15     1     2
  428    24    14    19     3     3
  429   123    14    15     4     1
  430    89    14    17     2     1
  431    81    14    17     1     1
  432    83    14    18     1     1
  433    45    14    16     3     1
  434    35    14    16     4     2
  435   163    14    18     2     2
  436   180    15    18     4     2
  437   166    15    17     4     2
  438   120    15    18     1     2
  439   195    15    19     2     2
  440    66    15    16     1     1
  441   117    15    17     2     2
  442    20    15    16     1     2
  443   155    15    20     3     2
  444    40    15    16     1     2
  445    14    15    18     3     3
  446    73    15    20     4     2
  447   131    15    19     2     3
  448    96    15    17     3     1
  449    81    15    20     2     1
  450   192    15    20     3     2
  451   142    15    19     3     1
  452   151    15    16     1     1
  453    27    15    18     1     2
  454    25    15    18     2     3
  455   167    15    16     3     3
  456   140    15    19     4     2
  457   117    15    20     3     3
  458   103    15    17     4     2
  459   132    15    18     4     1
  460   196    15    18     4     2
  461    87    15    18     3     2
  462   200    15    20     3     3
  463    60    15    18     2     1
  464   106    16    17     2     3
  465   184    16    21     3     2
  466   192    16    18     2     3
  467   110    16    21     2     2
  468    88    16    17     4     2
  469   179    16    17     3     1
  470    69    16    20     2     2
  471    94    16    19     2     2
  472   158    16    18     2     2
  473   105    16    19     1     1
  474   146    16    17     3     1
  475   131    16    17     3     1
  476    58    16    20     1     2
  477   114    16    17     3     1
  478    92    16    20     4     2
  479    91    16    21     4     2
  480    70    16    20     2     3
  481    10    16    17     1     1
  482    10    16    21     1     1
  483    58    16    20     2     1
  484    82    16    20     4     1
  485   142    16    18     2     1
  486   130    16    18     1     1
  487    37    16    21     2     3
  488   149    16    17     4     1
  489   161    16    21     3     3
  490    39    16    18     2     2
  491    24    16    20     1     1
  492    51    16    20     2     3
  493   189    16    18     4     2
  494   159    16    20     2     2
  495   114    16    17     3     1
  496    75    16    20     2     1
  497     3    17    21     1     2
  498    76    17    18     1     1
  499   143    17    21     3     2
  500    26    17    21     2     3
  501   141    17    19     2     2
  502   172    17    20     3     2
  503   179    17    18     4     1
  504   165    17    18     2     1
  505   160    17    22     1     2
  506    25    17    19     2     3
  507   129    17    20     3     2
  508    93    17    20     1     2
  509    93    17    20     1     2
  510    86    17    19     3     2
  511   106    17    20     2     3
  512    78    17    18     4     1
  513    92    17    21     1     2
  514    68    17    19     2     3
  515   135    17    18     3     2
  516     4    17    20     2     3
  517    94    17    20     1     2
  518   132    17    22     3     2
  519   166    17    19     3     2
  520    76    17    18     2     1
  521    69    17    22     2     3
  522    99    17    18     2     1
  523   188    17    19     4     1
  524   188    17    18     3     2
  525   112    17    20     4     2
  526    34    17    20     2     2
  527   189    17    20     1     1
  528   120    17    19     4     1
  529   150    18    22     3     2
  530     8    18    22     1     2
  531    35    18    20     2     2
  532    78    18    19     1     2
  533   154    18    21     2     3
  534    52    18    19     1     2
  535    41    18    22     1     2
  536    91    18    19     2     1
  537    45    18    20     4     1
  538    89    18    20     4     2
  539    67    18    22     4     1
  540   185    18    23     4     2
  541   185    18    21     1     2
  542   111    18    23     1     1
  543   179    18    23     1     2
  544   187    18    23     4     1
  545   183    18    20     2     3
  546   156    18    20     4     2
  547   100    18    21     1     1
  548    80    18    22     1     2
  549   103    18    19     4     1
  550    39    18    20     3     1
  551   195    18    23     1     2
  552   185    18    20     4     2
  553    87    18    19     4     1
  554    26    18    19     1     2
  555   174    18    21     4     2
  556   111    18    20     2     3
  557     2    18    21     2     3
  558   151    18    23     3     1
  559   101    18    21     2     2
  560    21    18    22     4     2
  561   194    18    19     1     1
  562    95    18    21     3     1
  563    25    18    19     1     2
  564    15    18    21     4     2
  565   115    18    22     4     2
  566     6    19    22     1     2
  567    61    19    21     3     1
  568   142    19    23     3     2
  569    53    19    22     2     2
  570    47    19    23     2     2
  571    84    19    20     1     2
  572    23    19    22     4     1
  573     6    19    24     4     1
  574    26    19    20     4     2
  575   107    19    21     1     1
  576   114    19    24     1     2
  577   135    19    23     2     1
  578     5    19    20     1     1
  579    25    19    20     4     2
  580   140    19    22     1     1
  581   104    19    20     4     1
  582    46    19    21     4     2
  583   161    19    20     3     2
  584    47    19    23     4     2
  585   164    19    24     3     2
  586   159    19    20     2     3
  587    41    19    24     2     3
  588    76    19    24     3     1
  589   102    19    23     4     1
  590   169    19    22     4     2
  591   170    19    23     4     2
  592   150    19    21     3     3
  593     6    19    20     4     2
  594   138    19    20     4     1
  595   109    19    24     1     2
  596   197    19    23     3     2
  597   140    19    23     3     2
  598    14    19    21     3     3
  599   170    19    22     2     1
  600   116    19    23     2     1

TECHNICIANS = 50
    1     1   140     9  0 0 1 0
    2   107    85     5  0 1 1 0
    3   147   910     9  0 0 0 1
    4    37   360     5  1 0 0 1
    5    12   610     7  1 0 0 0
    6   106   665     7  1 0 1 0
    7    42   660     5  0 0 0 1
    8    14   860    10  1 1 0 1
    9     1   670    10  0 1 0 1
   10    81   805     5  0 1 1 0
   11   131   130     9  0 0 0 1
   12   202   710     6  0 0 1 0
   13     1   740     8  1 0 0 1
   14   195   415     9  0 0 1 1
   15    66   335     8  0 1 0 1
   16    64   265     5  1 0 1 1
   17    33   700    10  0 0 0 1
   18   117   865     6  1 0 1 0
   19   138   760     6  1 0 1 1
   20     1   230     8  0 0 0 1
   21     1   625    10  0 0 1 0
   22     1   660     5  1 0 1 1
   23     1   595     5  1 0 1 0
   24     1   455     7  0 0 1 0
   25     1   620     8  0 1 1 0
   26    74   145     9  1 0 0 0
   27    90   715     6  0 1 1 1
   28     1   770     5  1 1 1 0
   29   155   850     5  0 0 1 0
   30    54   160     8  0 1 0 1
   31    49   630     8  0 1 0 0
   32     8   160     6  1 1 0 0
   33     1   695     9  0 0 1 0
   34   203   320    10  1 0 0 0
   35   204   110     5  1 1 1 0
   36     4   845     7  0 0 1 0
   37     7   890     6  0 1 0 0
   38    98   490     5  1 0 0 1
   39    15   840    10  1 0 0 1
   40   205   485     5  1 0 1 0
   41   206   245     7  1 0 1 1
   42   160   870     5  0 1 0 0
   43     1   560    10  1 1 1 0
   44    10   275     5  0 1 0 1
   45   105   845     6  0 0 0 1
   46    17   515     5  0 0 0 1
   47     1   945     5  0 0 0 1
   48   138   790     5  1 1 0 1
   49   117   355     8  0 1 1 1
   50     1   875    10  1 0 0 1

