DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 15

DAYS = 55
  132   105    15    18     7     1
  133    11    15    16     1     1
  134   141    15    16     4     1
  135    18    15    20     6     2
  136   144    15    17     6     2
  137   131    15    16     7     2
  138    84    15    19     6     2
  139    89    16    21     7     2
  140    54    16    21     1     3
  141     6    16    20     7     1
  142     9    16    19     3     2
  143    13    16    18     2     2
  144   138    16    20     5     3
  145    38    16    18     7     1
  146    13    16    19     7     2
  147     7    16    18     5     2
  148    72    16    21     4     2
  149    95    16    17     3     1
  150    18    16    19     4     1
  151   124    17    21     1     2
  152    36    17    20     3     2
  153   127    17    22     4     2
  154    12    17    20     2     1
  155    44    17    21     2     2
  156    42    17    21     1     2
  157    88    17    20     4     1
  158    44    17    21     1     1
  159    37    17    19     1     3
  160   139    18    20     7     2
  161    18    18    23     3     2
  162   140    18    21     7     1
  163   111    18    20     6     2
  164    85    18    22     2     2
  165   140    18    19     7     1
  166     5    18    23     7     1
  167   131    18    19     6     3
  168    28    18    21     6     2
  169    93    18    20     6     3
  170    86    18    23     3     1
  171   133    19    21     3     3
  172    30    19    22     7     2
  173   105    19    23     1     1
  174   124    19    24     6     1
  175    88    19    21     2     1
  176    76    19    22     5     3
  177    95    19    23     1     2
  178   149    19    23     4     2
  179    93    19    22     5     2
  180    54    19    24     7     1
  181   127    20    23     5     1
  182    84    20    24     7     2
  183    21    20    23     2     1
  184   131    20    22     4     1
  185    39    20    24     5     2
  186   150    20    22     1     2
  187    86    20    21     7     2
  188   121    20    23     5     2
  189   131    21    24     5     2
  190    54    21    24     6     1
  191   147    21    22     2     1
  192    12    21    24     5     1
  193   141    21    22     3     1
  194    73    22    25     3     3
  195    25    22    26     1     3
  196   149    22    24     4     2
  197    11    22    24     1     3
  198     2    22    23     5     2
  199    73    22    27     7     2
  200    13    22    27     2     2
  201   114    22    23     5     1
  202    63    22    27     4     2
  203    87    22    24     3     3
  204    68    22    26     7     2
  205    62    22    27     4     3
  206    55    22    27     4     2
  207    33    22    24     4     1
  208   137    22    25     6     3
  209    54    23    26     4     1
  210    42    23    27     6     1
  211   129    23    27     6     1
  212    99    23    27     6     3
  213    98    23    28     6     2
  214    48    23    28     2     1
  215    19    23    26     1     3
  216    86    23    25     7     1
  217    59    23    24     7     2
  218    21    23    27     7     2
  219   144    23    24     1     3
  220    77    23    24     2     1
  221     6    23    27     2     2
  222    19    23    25     3     2
  223   148    23    28     5     3
  224    12    23    24     2     2
  225    59    23    24     5     1
  226     4    23    26     3     3
  227   116    24    26     1     2
  228    13    24    28     5     2
  229     9    24    28     7     2
  230    68    24    26     6     2
  231    77    24    27     2     1
  232    19    24    25     2     2
  233   137    24    26     4     3
  234   127    24    29     6     1
  235   140    24    27     1     2
  236   148    24    26     2     1
  237    17    24    27     1     3
  238   116    25    30     2     2
  239    28    25    30     1     2
  240    98    25    29     6     3
  241    20    25    26     4     3
  242    27    25    26     2     2
  243   102    25    28     7     1
  244   144    25    29     6     3
  245   145    25    27     1     3
  246   118    25    26     2     1
  247    87    25    30     4     3
  248    13    25    27     2     1
  249   134    25    28     2     2
  250    94    26    29     3     3
  251    86    26    31     2     2
  252   115    26    27     1     2
  253   103    26    27     7     1
  254    44    26    30     7     2
  255   151    26    29     3     2
  256   119    26    31     5     3
  257   122    26    27     1     2
  258   138    26    27     1     1
  259   149    26    27     3     2
  260     8    26    27     6     3
  261   120    26    28     3     3
  262    70    27    30     5     2
  263    11    27    30     2     2
  264    58    27    32     2     2
  265   128    27    31     7     1
  266    89    27    30     4     3
  267   108    27    28     3     2
  268    89    27    31     3     2
  269    29    28    31     6     3
  270    14    28    29     6     2
  271    18    28    31     4     2
  272   121    28    31     2     1
  273    92    28    33     7     1
  274    84    28    30     5     3
  275   151    28    32     4     3
  276   126    28    33     1     3
  277    12    29    31     6     1
  278     9    29    31     1     2
  279   127    29    31     2     1
  280    13    29    34     2     1
  281    27    29    32     3     2
  282    54    29    33     2     1
  283    97    29    33     1     1
  284    14    29    31     6     2
  285   124    29    31     4     2
  286   137    30    33     1     1
  287    50    30    34     4     1
  288    45    30    31     6     1
  289    91    30    34     5     3
  290    10    31    34     2     1
  291    99    31    35     5     1
  292     8    31    32     7     1
  293    33    31    35     4     3
  294   134    31    32     7     2
  295   115    31    36     2     2
  296    60    31    33     6     1
  297   126    31    33     6     1
  298    99    31    32     2     1
  299    91    31    36     6     2
  300   143    32    35     1     3
  301   146    32    37     2     1
  302    57    32    36     7     2
  303     4    32    35     6     2
  304    19    32    36     7     1
  305    67    32    35     7     1
  306    37    32    35     7     1
  307   106    32    33     4     3
  308    87    32    34     6     1
  309    52    32    36     4     2
  310    27    32    37     6     1
  311    36    33    34     4     3
  312   102    33    35     6     3
  313   134    33    36     1     1
  314    42    33    37     3     3
  315    66    33    38     6     3
  316    99    33    38     7     2
  317   140    33    36     2     1
  318    64    33    34     3     1
  319    70    34    39     1     3
  320    93    34    39     4     2
  321    98    34    37     2     2
  322    87    34    38     7     1
  323    80    34    39     6     1
  324     9    34    38     4     2
  325    27    34    39     2     1
  326    88    34    37     2     1
  327    16    34    36     1     2
  328    80    34    38     6     1
  329    29    34    39     7     1
  330    19    34    35     5     2
  331   140    35    40     2     1
  332    85    35    37     3     2
  333   114    35    40     5     3
  334   139    35    40     1     3
  335    87    35    39     6     1
  336   113    35    39     5     3
  337   107    35    37     6     3
  338    53    35    39     4     2
  339    88    35    37     5     1
  340    16    35    39     2     2
  341    35    35    40     1     1
  342   130    36    39     1     3
  343    37    36    41     1     3
  344    49    36    39     6     2
  345    94    36    41     6     2
  346    57    36    38     1     1
  347    58    36    41     1     3
  348    81    36    38     4     1
  349   114    36    39     7     1
  350   118    36    39     1     3
  351    30    36    37     7     2
  352    15    37    39     4     1
  353   113    37    42     7     1
  354     3    37    42     7     1
  355    34    37    38     7     2
  356   120    37    42     5     1
  357    38    37    41     5     2
  358    29    37    38     7     2
  359    41    37    41     5     3
  360    53    37    42     7     1
  361   138    37    39     4     2
  362    64    38    43     7     2
  363    59    38    42     2     1
  364   120    38    40     7     1
  365    62    38    40     3     1
  366   107    38    39     6     2
  367    21    38    41     7     2
  368    38    38    43     5     3
  369    26    39    42     7     1
  370   128    39    44     3     2
  371    49    39    41     4     3
  372    32    39    40     5     3
  373   126    39    43     1     2
  374   113    39    43     1     1
  375    79    40    45     2     1
  376    92    40    41     6     3
  377   147    40    42     3     2
  378    49    40    42     7     1
  379    91    40    42     2     2
  380    78    40    45     3     1
  381    85    40    43     6     2
  382    98    41    44     7     2
  383     3    41    43     6     1
  384     5    41    46     3     2
  385    38    41    43     4     1
  386    84    41    45     2     2
  387   149    41    44     2     2
  388    59    41    44     1     2
  389    65    42    45     2     1
  390   141    42    43     6     2
  391   112    42    47     3     3
  392    84    42    45     4     2
  393    92    42    45     2     1
  394    95    42    44     2     1
  395   121    42    43     3     1
  396   150    42    46     3     1
  397   119    42    45     3     3
  398    10    42    47     6     2
  399   138    42    45     5     2
  400    44    43    44     5     3
  401    43    43    44     6     3
  402    99    43    48     2     1
  403    12    43    48     1     2
  404    26    43    45     5     3
  405   119    43    44     7     1
  406    82    44    47     4     1
  407    78    44    46     5     2
  408     3    44    48     5     3
  409   103    44    46     6     1
  410   111    44    48     3     1
  411    20    44    46     3     3
  412    11    44    47     4     2
  413     4    44    45     6     2
  414   109    44    46     3     2
  415   103    44    46     6     2
  416    56    44    47     3     2
  417    24    44    49     6     1
  418   112    44    49     3     1
  419    35    45    50     5     3
  420   135    45    50     7     2
  421    75    45    49     2     2
  422    58    45    47     6     3
  423    36    45    46     7     1
  424   117    45    46     5     3
  425    54    45    46     4     2
  426   100    45    46     7     2
  427   113    46    48     2     1
  428     4    46    50     5     2
  429    91    46    50     5     2
  430   134    46    50     3     3
  431    74    46    49     3     3
  432    81    47    48     4     3
  433    33    47    51     6     1
  434    36    47    48     4     2
  435    30    47    48     4     1
  436     3    48    52     1     1
  437    85    48    50     5     3
  438    36    48    53     7     2
  439    92    48    50     6     3
  440    64    48    51     1     3
  441    98    48    53     7     2
  442    34    48    53     1     2
  443   146    49    54     4     1
  444   147    49    51     1     1
  445    64    49    50     6     1
  446    92    49    52     4     1
  447   146    49    52     4     1
  448   130    49    50     4     1
  449    81    49    54     2     2
  450     6    49    50     5     2

TECHNICIANS = 125
    1   135   290     5  0 1 0 0 0 0 0
    2   152   230    10  0 0 0 1 0 1 0
    3    59   510     7  0 0 1 0 0 0 0
    4   101   370     8  0 0 1 0 0 0 1
    5    74   905     6  1 0 0 0 1 1 0
    6   120   360     9  1 0 0 1 0 0 1
    7    16   185    10  0 0 0 0 0 1 0
    8     1   340     8  1 0 1 0 0 0 0
    9     1   610    10  1 0 0 0 0 0 0
   10    95   745     6  0 0 0 0 0 1 0
   11    51   180     5  1 0 0 0 1 0 1
   12     1   770     9  0 0 0 0 0 1 0
   13   124   790     7  0 1 0 1 0 1 0
   14     1    95     8  0 1 0 0 0 0 0
   15   140   490     9  0 1 0 0 0 0 0
   16    63   535    10  1 1 1 0 0 0 0
   17    83   750     6  0 0 0 0 1 0 0
   18    49   330     6  0 0 0 0 0 0 1
   19   153   770     5  0 0 1 0 0 0 0
   20    23   255    10  0 1 0 0 0 1 1
   21    25   580     8  0 0 1 0 0 1 0
   22     1   230     9  0 0 0 0 1 0 0
   23    59   515    10  0 1 1 1 0 0 0
   24   133   675     6  0 0 1 0 1 0 0
   25   112   680    10  1 1 1 0 0 0 0
   26   109   465     5  1 0 0 0 0 0 1
   27   124   940     5  1 1 0 0 0 0 1
   28   154   285    10  0 0 0 0 0 0 1
   29   127   570     8  0 0 0 0 0 1 1
   30   155   800    10  0 0 1 0 0 0 0
   31   105   350     5  0 0 0 0 0 0 1
   32     1   560     6  0 0 0 0 0 1 0
   33    15   300     9  1 0 0 1 0 0 1
   34   156   595     5  1 0 0 0 0 1 0
   35     1   240     6  0 1 1 1 0 0 0
   36   101   320     7  1 1 0 0 1 0 0
   37   136   440     6  0 0 1 0 1 1 0
   38   157   490     9  1 0 0 0 0 0 0
   39     1   970     5  0 0 1 0 0 1 0
   40    63   510     5  0 0 1 0 0 0 0
   41    75   470     7  0 0 0 1 1 1 0
   42   158   860     5  0 0 0 0 1 0 1
   43   143   155     5  0 0 0 0 0 0 1
   44   106   115     6  0 0 0 0 1 0 0
   45     1   425     9  1 1 0 0 0 0 1
   46     1   720     5  1 1 0 0 0 1 0
   47     6   115     6  0 0 0 0 0 1 1
   48     1   515    10  0 0 1 0 1 0 0
   49    18   485    10  0 0 0 1 0 0 0
   50    16   360     5  0 0 1 1 0 0 0
   51   159   435     5  0 1 0 0 0 0 0
   52    47   420     5  0 1 0 0 0 0 0
   53   150   745    10  0 1 0 0 0 0 0
   54   160   240     9  0 0 1 1 0 1 0
   55   142   675     6  1 0 0 0 0 0 0
   56   161   285     9  0 0 0 1 0 1 0
   57     4   810     7  0 1 0 0 1 0 1
   58     1   285     6  1 0 0 0 0 1 0
   59     9   645     7  1 0 0 0 0 1 0
   60   162   450     8  0 0 1 1 0 0 0
   61   131   945     9  0 0 0 0 0 1 0
   62   163    60     8  1 0 0 1 0 0 1
   63    53   590     5  1 0 1 1 0 0 0
   64    42   560     9  0 1 0 0 0 0 0
   65    71   615     9  0 0 0 1 0 0 0
   66    88   130     7  0 1 0 0 0 0 1
   67   139   560     7  1 1 0 0 0 0 0
   68   164   660     8  1 1 0 0 1 0 0
   69     8   925     9  1 0 0 0 1 0 0
   70   126   690     8  0 0 1 0 0 0 1
   71    61   935     8  0 0 0 0 0 1 0
   72     1   535    10  1 0 0 0 1 0 1
   73    99   550     5  0 0 0 0 0 0 1
   74     1   855     9  1 0 0 0 0 0 1
   75    19   135     8  0 1 0 0 1 1 0
   76    54   405    10  1 0 0 0 0 0 0
   77   165   515     7  0 0 1 1 1 0 0
   78    86   530     8  0 0 0 0 1 1 1
   79   106   960     8  0 0 1 1 0 0 0
   80    47   495    10  0 0 1 0 0 0 0
   81   166   150     8  0 0 1 0 0 0 0
   82    20   690     6  0 0 0 0 0 1 1
   83   105   675     7  0 0 1 0 0 0 1
   84    34   230     9  0 0 0 0 1 0 0
   85     1   230    10  1 1 0 0 0 0 1
   86   167   595     8  0 0 1 0 0 0 0
   87     7   725     7  0 0 0 1 1 0 0
   88    23   545     6  0 0 1 1 0 1 0
   89   168   920     6  0 1 0 1 0 0 1
   90    78   750     6  0 0 1 0 0 0 0
   91    12   620     8  0 0 0 0 1 0 0
   92   169   850     6  0 0 1 0 0 0 0
   93   170   250     9  1 0 1 0 0 0 1
   94   171   565    10  1 0 0 0 0 1 1
   95    27   825     7  0 0 1 0 0 0 1
   96     1   260     9  1 1 0 1 0 0 0
   97   172   325    10  1 0 0 0 1 0 1
   98   120   645     8  0 0 1 0 1 0 1
   99   100   125     9  0 0 0 0 0 0 1
  100    78   510     8  0 1 1 0 0 0 0
  101   173   160     5  0 0 1 0 0 0 0
  102    25   720     8  1 0 1 1 0 0 0
  103     1   165    10  0 0 0 0 0 1 0
  104     8   505     6  0 1 0 0 0 0 0
  105   147   795     7  1 0 1 1 0 0 0
  106     1   315     5  0 0 1 1 0 1 0
  107    57   625     7  1 0 0 1 0 0 1
  108    71   170     5  0 0 1 0 1 0 1
  109    37   995     7  1 0 1 1 0 0 0
  110   113   250    10  1 0 0 1 1 0 0
  111    58   115     5  0 0 0 1 0 0 0
  112    26   360     7  0 0 0 0 0 0 1
  113    61   345     6  0 0 1 1 0 0 1
  114    17   975     7  0 0 0 0 0 1 0
  115    71   155    10  0 0 0 1 0 0 0
  116     1   620     9  1 1 1 0 0 0 0
  117   132   120     8  0 0 0 0 1 0 0
  118    21   740    10  1 0 1 1 0 0 0
  119   174   340     5  0 0 0 1 0 1 1
  120    25   505     5  0 0 1 0 1 1 0
  121    77   815     5  0 0 0 1 0 0 0
  122   121   240     6  0 0 0 1 1 0 1
  123    26   800     6  0 0 0 0 0 1 0
  124    57   705     8  0 1 0 1 0 0 0
  125    31   305     5  0 0 0 0 1 0 0

