DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 14

DAYS = 45
  130    46    17    20     6     3
  131    66    17    19     2     2
  132    96    17    22     5     3
  133    78    17    19     6     2
  134    27    17    22     2     2
  135    65    17    20     3     1
  136     5    18    20     6     3
  137    94    18    22     5     3
  138    91    18    19     2     1
  139    59    18    22     2     3
  140    96    18    19     6     2
  141    46    18    23     2     1
  142    88    18    20     3     2
  143    51    18    22     4     1
  144    38    18    19     3     1
  145    88    19    20     1     3
  146    98    19    20     2     1
  147    26    19    22     2     1
  148    48    19    22     1     3
  149    34    19    23     2     1
  150    17    19    23     5     3
  151    39    19    20     2     3
  152    94    20    24     5     1
  153    86    20    23     3     3
  154    77    20    23     1     1
  155    39    20    23     3     1
  156    52    20    22     1     1
  157    67    21    24     3     2
  158    25    21    23     2     2
  159    87    21    26     3     3
  160   100    21    23     1     1
  161    76    22    23     5     1
  162    35    22    25     6     1
  163    34    22    25     6     2
  164    25    22    24     5     2
  165    57    22    25     2     3
  166    72    22    25     3     2
  167     4    22    24     5     2
  168    56    22    27     3     2
  169    61    22    25     1     3
  170    28    23    24     6     1
  171    68    23    25     6     1
  172    71    23    28     4     2
  173    13    23    25     6     2
  174    14    23    26     1     1
  175    36    24    29     4     2
  176    88    24    26     4     1
  177    73    24    25     4     2
  178    73    24    25     4     2
  179    37    24    25     6     1
  180    15    24    29     5     3
  181    72    24    25     5     2
  182    57    24    28     6     3
  183    59    24    28     4     2
  184   101    25    27     1     2
  185    28    25    30     6     3
  186    96    25    27     3     1
  187    41    25    30     2     3
  188     9    26    29     6     2
  189    53    26    29     3     3
  190    61    26    30     5     3
  191    92    26    28     6     1
  192    89    26    31     6     3
  193    37    26    30     1     1
  194    93    26    27     4     2
  195    13    26    31     5     3
  196    65    26    27     5     3
  197     2    26    30     5     1
  198    48    26    27     1     2
  199    43    26    28     3     3
  200    85    26    29     4     1
  201    26    27    31     3     2
  202     6    27    29     6     3
  203    23    27    32     5     2
  204    91    27    32     4     2
  205    29    27    30     6     3
  206    26    27    29     2     2
  207    63    27    32     6     2
  208    11    27    28     3     1
  209     3    28    29     2     2
  210    69    28    29     3     1
  211    88    28    32     2     1
  212    18    28    30     5     2
  213    78    28    33     6     1
  214     2    29    31     6     2
  215    48    29    33     2     2
  216    43    29    30     6     2
  217    52    29    32     1     2
  218    35    29    30     6     1
  219    39    29    34     2     3
  220    14    29    33     1     3
  221    44    29    30     1     2
  222    32    29    30     5     3
  223    79    29    34     2     2
  224    43    30    32     1     3
  225    61    30    31     3     2
  226    24    30    32     5     2
  227    20    30    35     5     2
  228    81    30    33     1     2
  229    95    30    31     1     1
  230    79    30    34     6     1
  231    94    30    35     6     3
  232    90    31    36     3     2
  233    72    31    35     2     3
  234    56    31    33     3     3
  235    52    31    35     2     2
  236    47    32    34     5     1
  237    72    32    37     2     3
  238    81    32    36     5     3
  239    90    32    33     5     3
  240    62    32    37     1     3
  241    50    32    37     3     2
  242    28    32    35     4     2
  243    47    32    33     3     1
  244    13    33    38     6     3
  245    55    33    37     4     2
  246    63    33    35     6     2
  247    25    33    38     3     3
  248    91    33    37     1     2
  249    83    33    36     1     1
  250    69    33    36     2     1
  251    11    33    37     1     3
  252    59    33    38     2     3
  253    13    33    37     2     3
  254    72    34    39     6     2
  255    64    34    39     5     3
  256    46    34    36     5     1
  257    99    34    38     1     3
  258    97    34    35     5     3
  259    39    34    39     1     1
  260    94    35    39     5     2
  261    36    35    37     3     3
  262    89    35    37     6     2
  263    31    35    37     4     2
  264    67    35    36     4     2
  265    55    35    36     5     2
  266    65    35    39     6     2
  267    24    35    38     6     2
  268    54    35    40     5     2
  269    70    35    40     2     1
  270    41    36    40     6     2
  271     3    36    39     2     3
  272    45    36    39     2     2
  273   100    36    40     6     2
  274    50    36    40     6     2
  275    84    36    40     6     2
  276    53    36    37     4     1
  277    67    37    38     5     3
  278    43    37    39     2     3
  279    32    37    39     5     3
  280    30    37    42     5     3
  281    40    37    41     2     2
  282    53    37    41     4     2
  283    66    37    42     1     2
  284    12    37    42     1     1
  285    70    37    41     3     3
  286    78    37    41     3     2
  287    69    37    39     2     2
  288    97    37    39     2     1
  289    28    38    40     6     1
  290    87    38    41     6     2
  291    75    38    39     2     2
  292     2    38    42     3     3
  293    74    38    40     5     1
  294    69    39    44     3     2
  295    97    39    41     1     2
  296    62    39    43     5     3
  297    26    39    42     5     1
  298    69    39    42     2     3
  299    49    39    42     1     3
  300    27    39    41     6     3

TECHNICIANS = 100
    1    48   185     6  0 0 0 1 0 0
    2   102   795     6  1 1 0 1 0 0
    3     1   615     5  1 0 0 0 0 0
    4    27   880     5  0 0 0 1 0 1
    5    91   970    10  0 1 0 0 0 0
    6    56   770     7  1 1 1 0 0 0
    7     1   110     6  0 1 1 0 1 0
    8    99   230     7  0 0 1 0 0 0
    9    85   155     7  0 0 1 0 1 1
   10    57   765     6  0 1 0 1 0 1
   11    51  1000    10  0 1 0 0 0 0
   12   103   385     5  0 0 0 1 0 0
   13     4   830     5  1 0 0 0 1 1
   14     1   370     6  0 0 0 1 0 0
   15    36   575     7  0 0 0 1 0 1
   16    76   590     9  1 0 0 0 0 0
   17    66   180     6  1 0 1 0 0 0
   18     1   340     6  0 0 0 0 0 1
   19     1   220    10  1 0 0 0 0 0
   20    57   860     7  1 0 0 0 0 1
   21   104   150     5  0 0 1 0 0 0
   22    99   870     6  0 0 1 0 0 0
   23    35    60     7  0 0 0 0 1 0
   24    77   150     7  0 0 0 1 0 0
   25   105   820     5  0 1 0 0 0 0
   26    89   205     8  0 1 0 0 0 0
   27    54   930    10  1 0 0 0 0 0
   28    76   930     9  1 0 1 1 0 0
   29    95   500     7  1 0 0 0 0 0
   30     1   225     5  1 0 1 0 0 1
   31    53   215     6  1 0 0 0 0 0
   32    63   930     5  1 0 0 0 0 0
   33    65   865    10  0 0 1 0 0 0
   34     1   230     5  1 1 0 1 0 0
   35    26   480     9  1 0 0 0 1 1
   36     3   900     6  0 1 0 1 1 0
   37     1   450     5  0 0 0 0 0 1
   38    73   410    10  0 0 1 0 1 1
   39   106   450    10  0 0 1 0 0 0
   40    60   710    10  0 1 1 0 1 0
   41    80   335     7  0 0 0 0 1 0
   42    29   610     6  0 1 1 0 0 1
   43    35   780     5  1 1 1 0 0 0
   44    78   435     8  1 0 0 0 1 0
   45    50   830     6  0 1 0 0 0 0
   46    99   210     8  0 0 1 0 0 0
   47   107   830     7  1 1 0 0 1 0
   48     1   370    10  0 1 1 0 0 1
   49   108   660     8  0 1 1 0 0 1
   50     5   850     6  0 1 0 0 0 0
   51   109   340     9  0 0 1 0 0 0
   52   110   500    10  1 1 1 0 0 0
   53    60   555    10  0 0 0 0 0 1
   54    80   375     6  0 0 1 0 1 0
   55    69   875     5  0 0 1 1 0 1
   56   111   640     5  0 0 0 1 0 0
   57    55   680     6  1 0 0 1 0 1
   58     1   710    10  0 1 0 0 0 0
   59     1   455     7  1 0 1 0 0 1
   60     1   845    10  0 0 1 0 0 0
   61    58   260     8  0 0 1 0 1 1
   62    87   835     9  0 0 1 0 0 0
   63    54   790     8  0 0 0 1 1 0
   64   100   975     8  0 1 0 1 0 1
   65    41   230     7  0 0 1 0 1 1
   66    39   675     9  0 1 0 0 1 0
   67    95   445     9  0 1 0 1 0 1
   68    72   735     7  0 0 1 1 0 0
   69    51   565     7  0 0 0 1 1 0
   70    63   620    10  1 1 0 0 0 0
   71    23   650     8  0 1 0 1 0 0
   72    89   770     7  1 0 1 0 0 0
   73    52   800     7  1 1 0 0 0 0
   74    75   535     8  1 0 0 0 1 1
   75   112   660     7  0 0 1 1 1 0
   76   113   215     8  0 0 0 1 1 1
   77    88   530    10  0 0 0 0 1 0
   78     1   505     9  0 0 0 1 0 1
   79    64   320     9  1 0 0 1 0 0
   80   100   520     9  1 1 0 1 0 0
   81    91   640     8  0 1 0 1 0 0
   82     1   405     5  0 1 0 1 0 1
   83    91   530     7  0 1 1 0 0 1
   84    44   375    10  0 1 1 0 0 0
   85     1   945    10  0 0 0 1 0 1
   86    97   915     5  0 1 0 0 1 1
   87    50   825     6  1 0 0 0 0 1
   88   114   895     8  1 0 0 1 0 1
   89    20   515     6  0 1 0 1 0 0
   90    10   985     6  1 0 1 1 0 0
   91    16   680     5  0 0 1 0 1 1
   92     1   690    10  0 0 1 0 0 1
   93   115  1000     7  1 1 0 0 1 0
   94     1   875     8  1 1 0 0 0 0
   95   116   355     5  1 0 0 1 0 0
   96     7   605     8  0 0 0 1 1 0
   97    76   840     7  1 0 0 0 1 0
   98   117   545     6  0 0 0 1 0 0
   99    85   240     9  1 1 0 0 1 0
  100    14   480     5  0 1 1 0 0 1

