DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 23

DAYS = 35
   71     9     3     8     2     2
   72   207     3     5     5     1
   73   113     3     4     2     3
   74    48     3     4     5     2
   75   205     3     6     4     2
   76    33     3     8     2     1
   77    83     3     7     3     1
   78   192     3     8     4     3
   79   247     3     4     3     2
   80   156     4     7     3     2
   81   154     4     8     3     1
   82   130     4     9     2     3
   83   184     4     7     1     3
   84   249     4     6     1     3
   85    67     4     7     4     2
   86   192     4     9     1     3
   87    77     4     5     3     2
   88    96     4     9     3     1
   89    55     4     6     3     1
   90    75     4     5     5     2
   91   236     4     7     5     1
   92   212     4     7     1     2
   93   176     4     8     4     1
   94   231     4     7     4     1
   95    24     4     5     4     3
   96   118     4     5     4     2
   97   229     4     8     2     1
   98   172     4     7     4     2
   99    10     4     5     5     3
  100    71     4     8     5     3
  101    15     4     6     2     2
  102    73     4     5     5     2
  103    42     4     9     2     1
  104   155     4     9     4     1
  105   130     4     6     2     1
  106   142     5     8     4     1
  107    46     5     8     4     2
  108   168     5     9     5     2
  109   200     5    10     4     3
  110   241     5    10     3     2
  111   135     5     7     2     1
  112   188     5     6     1     2
  113    15     5    10     4     2
  114   214     5     7     3     1
  115    63     5     6     4     3
  116    88     5     6     1     3
  117   115     5     6     2     2
  118   121     5     7     4     2
  119   172     5     6     4     2
  120   139     5     7     4     2
  121    20     5    10     3     1
  122   178     5     9     4     1
  123   225     5     8     3     1
  124    44     5     8     5     3
  125   140     5     9     2     3
  126    71     5     6     5     1
  127   229     5    10     1     2
  128   108     5     6     3     3
  129   161     5     8     4     2
  130    70     5    10     1     1
  131    53     5     8     4     2
  132   229     5     6     2     1
  133   251     5     7     3     3
  134    14     5     6     1     2
  135    29     5    10     2     3
  136   201     5     8     2     3
  137   246     5     8     2     1
  138   181     5     9     5     2
  139   210     5     7     2     3
  140   135     5     8     5     1
  141    37     5     6     1     3
  142    71     5     8     3     2
  143   108     5    10     3     3
  144    88     5    10     5     2
  145   224     5     8     5     3
  146   225     5     8     5     1
  147   118     6     7     4     1
  148     6     6    10     2     2
  149   134     6     7     3     1
  150   243     6    10     1     2
  151   112     6     8     4     3
  152    26     6     8     3     3
  153   236     6     8     2     2
  154   108     6    10     1     1
  155    34     6     9     2     2
  156   161     6     8     5     3
  157   217     6     7     4     3
  158   124     6     8     4     2
  159    12     6     8     5     2
  160   129     6    10     2     1
  161   202     6     9     5     1
  162    72     6    11     4     3
  163    70     6    11     2     1
  164   121     6     8     5     3
  165   137     6     7     2     3
  166    62     6     9     3     2
  167   206     6     7     4     2
  168   232     6    10     5     3
  169    11     6     9     5     1
  170   156     6    10     1     1
  171   206     6     8     4     3
  172   218     6     9     3     1
  173   195     6    11     2     3
  174    61     6     7     4     1
  175   121     6    11     2     1
  176   114     6    11     1     1
  177   123     6     7     2     2
  178     5     6     8     2     3
  179    61     6     9     3     2
  180    14     6    10     3     3
  181   160     6     7     1     2
  182   209     6     8     2     1
  183    19     6     9     1     2
  184    23     7     8     4     2
  185    62     7     9     4     1
  186    75     7     8     4     1
  187   224     7     8     4     3
  188   110     7    10     4     3
  189    61     7    10     5     2
  190    75     7     8     2     2
  191    77     7    10     4     1
  192    29     7     9     2     2
  193   232     7    10     2     3
  194    88     7    11     1     1
  195   224     7    10     4     2
  196    36     7     9     2     1
  197   238     7     9     2     2
  198    75     7     9     3     2
  199   240     7    11     3     1
  200    39     7    12     4     2
  201   237     7    12     5     3
  202    45     7     9     1     3
  203   142     7    12     3     3
  204   242     7    10     4     2
  205   160     7    12     3     2
  206   201     7     9     2     1
  207   173     7    12     4     3
  208    97     7    10     3     3
  209    88     7     8     5     3
  210    64     7    11     2     1
  211   249     7     8     1     3
  212   166     8    11     5     3
  213   126     8    13     5     3
  214   228     8     9     1     3
  215    91     8    13     2     3
  216   245     8    10     4     2
  217   216     8    13     5     3
  218     7     8    11     4     3
  219   152     8    11     4     1
  220   130     8    11     5     2
  221    18     8    12     3     2
  222   115     8    12     5     3
  223    74     8     9     3     1
  224   242     8     9     2     1
  225    79     8    13     2     1
  226     4     8    10     3     2
  227    91     8    10     5     1
  228    27     8    11     4     2
  229    13     8    12     5     1
  230     3     9    14     4     3
  231    21     9    13     2     3
  232    68     9    13     3     3
  233    16     9    10     5     1
  234   242     9    13     5     3
  235   207     9    13     4     2
  236    16     9    13     1     1
  237   238     9    13     4     1
  238    97     9    13     1     3
  239    33     9    13     2     2
  240   154     9    11     5     3
  241     7     9    11     5     2
  242    29     9    10     3     1
  243   169     9    11     2     2
  244   236     9    13     5     2
  245   231     9    12     1     3
  246   148     9    12     2     3
  247   123     9    11     5     1
  248    59     9    14     4     3
  249    81     9    13     2     2
  250   143     9    12     1     2
  251   188     9    11     2     3
  252    41     9    11     4     1
  253   226     9    10     1     3
  254    25     9    11     3     2
  255    24     9    11     2     2
  256   176    10    14     1     3
  257    92    10    14     5     3
  258   139    10    12     1     2
  259   238    10    12     4     3
  260    42    10    11     2     1
  261   230    10    15     4     3
  262    99    10    12     2     3
  263   155    10    14     4     3
  264    11    10    15     1     2
  265    81    10    14     4     1
  266    35    10    11     5     2
  267    26    10    11     5     2
  268   248    10    15     5     1
  269   130    10    12     1     1
  270    72    10    14     4     2
  271    62    10    12     3     3
  272    83    10    12     4     1
  273    62    10    13     2     1
  274   223    10    11     5     3
  275   129    10    14     2     3
  276   186    10    14     1     3
  277   219    10    11     3     2
  278   155    10    11     1     2
  279   239    10    14     5     1
  280   167    10    12     2     3
  281   108    10    14     4     1
  282   187    10    14     5     1
  283     8    10    13     5     1
  284    97    10    12     3     1
  285    23    11    15     3     1
  286    36    11    14     2     3
  287   158    11    12     2     1
  288   204    11    14     1     3
  289   165    11    13     3     3
  290    14    11    12     1     3
  291    94    11    12     1     3
  292   194    11    14     5     3
  293   123    11    12     2     1
  294   229    11    12     3     2
  295   223    11    12     5     2
  296    76    11    13     5     2
  297   177    11    12     2     3
  298    35    11    13     2     3
  299    39    11    14     5     1
  300   152    11    14     2     2
  301    29    11    16     1     2
  302    59    11    13     2     3
  303   166    11    15     5     3
  304    56    11    12     4     2
  305   220    11    12     2     1
  306    24    11    14     1     1
  307    46    11    14     2     3
  308    37    11    13     3     3
  309   246    11    12     2     1
  310   181    11    12     5     2
  311    66    11    12     5     3
  312    52    11    14     1     2
  313    12    11    13     5     2
  314   126    12    17     4     3
  315   199    12    13     1     2
  316   198    12    17     4     3
  317    11    12    15     3     2
  318   111    12    17     1     2
  319   195    12    15     2     1
  320   208    12    16     3     2
  321   120    12    13     2     3
  322   137    12    17     3     2
  323   183    12    13     2     3
  324    23    12    17     2     2
  325   224    12    16     3     2
  326   101    12    17     4     3
  327   204    12    16     3     3
  328   114    12    14     5     1
  329   231    12    17     5     2
  330   223    12    16     3     3
  331   132    12    14     2     3
  332   101    12    16     3     1
  333    57    12    13     1     2
  334    30    12    17     4     3
  335   205    12    14     3     1
  336   242    12    17     4     3
  337    49    12    16     2     2
  338    85    12    17     5     3
  339    13    13    14     2     1
  340    97    13    17     2     2
  341   146    13    15     5     1
  342    63    13    18     4     1
  343   195    13    16     4     1
  344   179    13    14     5     1
  345   218    13    16     1     3
  346   238    13    15     2     1
  347   183    13    15     5     3
  348   160    13    18     3     2
  349   246    13    15     3     1
  350    11    13    15     5     3
  351   206    13    14     4     2
  352   231    13    18     1     2
  353     5    13    16     2     2
  354   175    13    18     5     2
  355    28    13    17     1     3
  356    28    13    18     2     1
  357    11    14    19     3     3
  358   143    14    17     2     2
  359   139    14    19     3     1
  360   213    14    16     3     1
  361   106    14    19     3     3
  362   117    14    16     2     3
  363   113    14    15     4     3
  364     4    14    16     2     2
  365    43    14    15     2     2
  366    56    14    16     5     2
  367    14    14    17     4     1
  368   128    14    17     2     1
  369   242    14    15     5     3
  370   200    14    19     1     3
  371    76    14    19     3     2
  372    82    14    15     1     2
  373   121    14    16     4     1
  374    67    14    18     4     1
  375    20    14    15     2     3
  376   164    14    15     5     2
  377   233    14    18     3     2
  378    86    14    18     4     1
  379   208    14    15     1     1
  380    31    14    18     1     1
  381   231    14    18     2     1
  382    66    14    16     1     1
  383    37    14    19     5     1
  384   162    14    15     2     2
  385   231    14    19     3     3
  386   147    14    19     3     2
  387   206    14    15     1     3
  388   211    14    18     2     1
  389    31    14    15     2     2
  390    49    14    17     2     2
  391   189    14    16     3     1
  392   234    15    16     5     3
  393    41    15    16     2     1
  394    54    15    18     4     2
  395   222    15    18     3     1
  396   174    15    18     3     1
  397    72    15    19     3     2
  398    15    15    16     4     2
  399    11    15    19     1     2
  400     3    15    20     1     2
  401     7    15    18     3     2
  402   241    15    20     1     1
  403   233    15    20     1     1
  404    63    15    20     4     3
  405    85    15    16     4     3
  406   112    16    19     5     3
  407    78    16    17     2     1
  408    18    16    17     1     2
  409    94    16    17     1     2
  410   155    16    17     5     3
  411    42    16    18     2     1
  412   123    16    18     1     3
  413    89    16    18     4     3
  414    73    16    18     1     3
  415   218    16    18     4     1
  416    21    16    17     1     3
  417   130    16    21     2     2
  418    60    16    18     2     1
  419   163    16    20     1     2
  420    26    16    17     5     2
  421    38    16    21     4     1
  422    83    16    18     3     1
  423    80    16    17     1     2
  424   246    16    19     4     3
  425   154    16    21     3     3
  426    66    16    18     2     2
  427   249    16    18     5     2
  428    55    16    19     1     2
  429   162    16    17     1     1
  430    16    16    18     2     3
  431   129    16    17     5     1
  432    84    16    18     3     1
  433   142    16    20     5     3
  434    16    16    17     3     2
  435    80    16    19     4     3
  436    12    16    21     5     3
  437    50    16    18     1     1
  438   200    16    21     2     1
  439    27    17    21     1     3
  440   223    17    22     3     3
  441    76    17    20     1     3
  442   230    17    19     5     2
  443   235    17    18     1     3
  444     2    17    21     4     1
  445   105    17    22     5     1
  446    66    17    18     1     3
  447   117    17    19     4     1
  448   202    17    18     1     2
  449    97    17    22     1     3
  450   183    17    20     5     1
  451   124    17    22     5     3
  452   195    17    22     3     2
  453   132    17    22     3     2
  454    73    17    20     5     2
  455   164    17    19     4     2
  456   143    17    18     5     3
  457    82    17    19     2     3
  458   148    17    19     5     2
  459    30    17    20     5     3
  460   127    17    21     3     2
  461   107    17    18     5     2
  462   122    17    21     2     1
  463    85    18    22     2     2
  464    73    18    23     1     3
  465    91    18    23     1     1
  466   207    18    21     4     3
  467    12    18    22     1     1
  468    41    18    19     2     2
  469    66    18    19     1     3
  470     8    18    20     1     2
  471   141    18    21     4     2
  472    10    18    22     1     3
  473    88    18    23     3     3
  474   174    18    20     1     1
  475   175    18    22     4     2
  476    89    18    21     4     1
  477   158    18    21     1     1
  478   115    18    22     1     2
  479   127    18    21     4     2
  480   138    18    22     1     1
  481    45    18    20     1     2
  482   148    18    23     2     2
  483   172    18    22     2     2
  484   178    18    22     5     2
  485    89    18    22     1     1
  486    81    18    19     5     3
  487   195    18    23     5     1
  488    92    18    20     2     3
  489    51    18    21     2     2
  490   242    18    23     4     2
  491   225    18    19     3     1
  492   216    18    22     3     1
  493   203    19    24     4     3
  494   227    19    22     2     2
  495   110    19    22     4     2
  496   208    19    21     2     1
  497    27    19    20     3     2
  498     6    19    21     4     3
  499   217    19    20     2     2
  500   151    19    22     5     1
  501   140    19    23     4     1
  502   148    19    22     5     1
  503    91    19    20     3     3
  504   127    19    21     1     2
  505   169    19    23     2     1
  506    40    19    22     4     3
  507   229    19    23     2     3
  508   152    19    21     5     1
  509    25    19    23     1     2
  510   186    20    22     5     3
  511     9    20    23     4     2
  512   152    20    25     3     3
  513   150    20    23     4     1
  514     9    20    22     1     1
  515   153    20    24     3     1
  516   133    20    22     5     2
  517    36    20    24     2     1
  518   135    20    21     3     1
  519   133    20    22     2     3
  520    46    20    25     3     1
  521   106    20    21     4     3
  522   138    20    25     4     3
  523   103    20    23     2     1
  524    77    20    22     3     1
  525    92    20    25     5     1
  526    46    20    24     1     2
  527    87    20    21     5     1
  528   173    21    22     4     1
  529    73    21    24     1     1
  530    70    21    22     4     3
  531    62    21    25     2     1
  532   150    21    23     5     3
  533   205    21    24     5     1
  534   147    21    22     5     2
  535     4    21    23     2     2
  536   142    21    23     1     2
  537   190    21    23     4     2
  538   170    21    26     5     3
  539   204    21    23     1     2
  540   155    21    26     1     2
  541   122    21    23     5     1
  542   181    21    26     5     1
  543   211    21    26     2     2
  544   131    21    22     5     2
  545   154    21    22     2     3
  546    53    21    25     2     1
  547    38    21    24     4     2
  548   160    21    26     3     1
  549   145    21    26     2     1
  550   221    22    24     1     1
  551   201    22    23     4     3
  552    83    22    23     3     3
  553   109    22    23     5     2
  554    74    22    24     1     1
  555    32    22    27     2     2
  556    57    22    26     4     2
  557   119    22    27     5     2
  558   217    22    27     1     3
  559   145    22    25     1     1
  560   196    22    24     5     1
  561    79    22    25     2     3
  562    48    22    27     1     1
  563    66    22    24     2     1
  564    86    22    25     1     3
  565    14    22    23     5     1
  566   111    22    24     4     3
  567   104    22    23     2     2
  568   191    22    23     3     3
  569    93    22    23     3     3
  570    58    22    26     3     3
  571   164    22    24     2     1
  572   190    22    26     1     3
  573   212    22    26     4     1
  574    40    22    24     4     2
  575   207    23    27     4     2
  576   216    23    25     3     2
  577    44    23    25     4     3
  578   145    23    27     1     2
  579   164    23    27     5     3
  580   139    23    25     1     1
  581    71    23    24     3     2
  582   152    23    26     3     1
  583   110    23    24     1     3
  584    10    23    27     2     1
  585   122    23    28     4     2
  586   125    23    28     1     2
  587   111    23    24     1     2
  588   210    23    24     5     2
  589   171    23    24     4     2
  590   176    23    24     1     3
  591    45    23    27     1     2
  592   149    23    27     4     1
  593    31    23    27     1     1
  594   207    23    25     1     3
  595   239    23    24     5     1
  596    38    23    27     4     1
  597    48    23    27     2     3
  598   160    23    24     1     1
  599    43    23    28     1     1
  600   101    23    27     4     3
  601   251    23    25     2     2
  602   137    23    28     3     1
  603    82    23    24     2     2
  604    97    23    27     2     1
  605   236    24    27     4     3
  606   143    24    27     1     1
  607   145    24    27     1     3
  608   146    24    27     5     3
  609   187    24    26     2     1
  610    96    24    26     3     3
  611   111    24    29     1     1
  612   183    24    27     1     1
  613   100    24    28     4     1
  614   100    24    25     5     3
  615   194    24    27     2     1
  616    60    24    29     3     1
  617   117    24    29     2     1
  618    92    24    25     4     3
  619   246    24    28     2     3
  620   158    24    28     2     3
  621    97    24    26     1     2
  622    35    24    28     4     1
  623   113    25    26     2     3
  624   187    25    30     5     1
  625   241    25    26     4     1
  626   215    25    27     3     3
  627   163    25    26     1     2
  628    14    25    28     3     1
  629   153    25    27     2     2
  630   139    25    29     3     1
  631    48    25    27     2     2
  632   215    25    30     4     1
  633    95    25    26     2     2
  634    74    25    27     2     1
  635   242    25    26     5     2
  636    75    25    30     3     2
  637    66    25    27     4     3
  638    83    25    27     2     3
  639    84    25    27     5     2
  640   213    25    30     2     1
  641    82    25    30     2     2
  642   226    25    29     5     3
  643    15    25    30     4     2
  644   138    25    30     2     1
  645   228    25    29     3     3
  646   139    25    27     4     2
  647   131    25    29     2     2
  648    54    25    30     5     1
  649   197    26    28     4     2
  650    56    26    31     1     3
  651   114    26    29     2     3
  652   245    26    30     1     1
  653   162    26    29     2     3
  654   155    26    31     1     1
  655   197    26    28     3     3
  656   233    26    29     2     3
  657   214    26    27     5     3
  658   162    26    31     2     3
  659   111    26    30     1     2
  660   171    26    28     4     2
  661     2    26    30     4     3
  662   247    26    29     3     3
  663   150    26    30     4     3
  664   100    26    27     1     3
  665   229    26    29     2     2
  666   156    26    27     3     1
  667   220    27    32     1     1
  668   104    27    32     4     1
  669   109    27    30     4     1
  670   116    27    29     2     1
  671   109    27    32     2     2
  672   168    27    31     2     1
  673   158    27    30     4     2
  674   225    27    31     1     1
  675   120    27    31     1     3
  676   167    27    32     1     3
  677   134    27    29     1     3
  678   205    27    29     1     3
  679   193    27    28     4     1
  680    35    27    31     2     3
  681   142    27    32     2     2
  682    99    27    28     2     1
  683    18    27    32     1     3
  684    30    27    32     5     2
  685    76    27    32     5     2
  686    96    27    28     1     3
  687   174    27    32     3     1
  688   114    27    32     3     1
  689   207    27    30     3     3
  690   205    27    32     2     2
  691   186    27    29     2     1
  692   242    27    30     1     1
  693    65    28    30     5     2
  694   139    28    31     1     1
  695    30    28    30     3     1
  696   123    28    30     5     2
  697   147    28    32     4     1
  698    19    28    30     5     2
  699   159    28    29     5     2
  700    32    28    29     5     2
  701    61    28    32     1     3
  702   172    28    32     3     3
  703   134    28    30     2     2
  704    10    28    30     5     1
  705    56    28    33     2     2
  706    59    28    29     4     1
  707   228    28    29     3     2
  708   129    28    30     1     2
  709    71    28    33     1     2
  710   206    28    30     4     2
  711   226    28    29     2     3
  712   210    28    29     5     3
  713    28    28    29     1     2
  714    22    28    31     4     2
  715   165    28    30     4     1
  716    65    28    29     2     3
  717   161    28    29     3     3
  718   173    28    30     5     2
  719   111    28    31     3     3
  720    25    28    31     4     2
  721   110    28    33     2     1
  722    69    28    33     1     2
  723    86    28    29     5     1
  724    81    29    33     1     3
  725   101    29    34     2     3
  726    52    29    34     1     3
  727    60    29    33     3     3
  728    39    29    32     5     3
  729    16    29    34     1     3
  730    36    29    34     3     2
  731   228    29    30     2     3
  732   143    29    33     4     3
  733   123    29    32     3     2
  734   154    29    33     3     3
  735    80    29    32     1     1
  736   225    29    34     5     3
  737    56    29    34     3     1
  738   247    29    34     3     1
  739    53    29    34     3     1
  740     4    29    31     4     2
  741    91    29    33     1     3
  742    93    29    34     2     2
  743   184    29    33     4     1
  744    37    29    34     4     1
  745   124    29    31     3     2
  746   239    29    34     5     1
  747    92    29    31     4     3
  748     7    29    31     1     3
  749   216    29    31     5     1
  750   220    29    32     1     1

TECHNICIANS = 75
    1    25   240     8  0 0 1 1 0
    2   154   605     8  1 0 1 0 0
    3   252   800    10  0 1 0 0 0
    4   253   495     7  0 1 0 1 0
    5    39   515     5  1 1 0 0 0
    6     5   660     7  1 0 1 0 0
    7   254   950     7  0 0 0 0 1
    8     1   220     7  0 0 0 1 0
    9   255   920     8  0 1 1 0 1
   10    46   535     9  1 1 0 0 1
   11   154   540     6  1 1 0 0 0
   12   256   700     6  0 1 1 0 0
   13   136   895     7  0 0 1 0 0
   14   197   545     5  0 0 1 1 1
   15   198   865     7  0 1 0 0 1
   16     1   445     5  0 0 0 1 0
   17   227   685     8  0 0 0 1 0
   18   257   405     6  0 1 1 0 0
   19   146   130    10  0 1 1 0 1
   20   141   900     6  1 0 0 0 0
   21    37   325     7  0 0 1 0 1
   22   258   835     7  0 0 1 0 0
   23   259   300     8  0 1 0 1 0
   24    95   890     7  0 0 0 0 1
   25    34   170    10  1 1 1 0 0
   26     1   640     5  0 0 1 0 0
   27     1   550     9  0 1 0 0 0
   28   104   485     6  0 0 0 0 1
   29    45   365     6  1 0 0 1 1
   30    99   590     6  0 1 0 0 0
   31   211  1000     6  0 1 1 0 0
   32     1   325    10  0 1 1 1 0
   33   260   655     8  0 0 1 0 1
   34   147   275    10  0 0 1 1 1
   35     1   610     9  0 0 0 0 1
   36   125   800     7  0 0 0 1 0
   37   242   675     5  0 0 0 1 0
   38     3   130     5  0 1 0 0 0
   39    38   635     6  0 0 0 1 1
   40   261   500     5  0 0 0 0 1
   41     1   460     5  1 1 1 0 0
   42     1   240     5  1 1 0 1 0
   43     1   680     8  0 1 0 1 1
   44   262   740     5  0 0 0 1 0
   45   128   235     5  0 1 1 0 1
   46     1   520     6  1 0 1 0 1
   47   119   985     9  0 0 0 1 1
   48   166   175     9  0 1 0 1 1
   49   263   735     9  1 0 0 1 1
   50     1   185     9  0 1 0 0 0
   51    77   810     6  1 0 1 0 0
   52   157   750     6  0 0 1 1 0
   53    87   190     5  1 0 0 0 1
   54   119   280     6  1 0 1 1 0
   55   229   670     6  1 0 0 1 0
   56   264   440     7  1 0 0 0 1
   57   171   155     9  0 0 0 1 1
   58   265   625    10  0 1 0 1 1
   59     1   310    10  1 0 0 0 0
   60     4   605     8  0 0 0 1 0
   61    42   855     8  1 0 0 0 1
   62    20   205     8  0 0 1 1 0
   63     1   635     5  1 1 0 0 0
   64   243   360     7  1 1 0 0 0
   65    39   705     5  0 1 1 0 1
   66   266   915     7  0 1 0 0 0
   67     1   695     6  0 1 1 0 0
   68   104   710     8  0 1 0 1 0
   69    27   395     8  1 0 0 0 1
   70     1   185     7  0 1 0 0 1
   71     1   230     7  0 0 0 1 1
   72   153   335     9  0 1 0 0 0
   73    44   935     6  0 1 1 1 0
   74     1   770     5  0 0 0 0 1
   75   175   925     9  0 0 1 1 0

