DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 24

DAYS = 45
  144   484   599
  145   293   343
  146   740   755
  147   696   766
  148   560   684
  149   375   427
  150   179   339
  151   560    27
  152   608   353
  153   350   240
  154   323   464
  155   302   558
  156   355   242
  157   551   419
  158   690   429
  159   501    39
  160   639   575
  161   257   497
  162   297   501
  163    91   224
  164   446   706
  165   323   421
  166   219   308
  167   314   472
  168   229   377
  169   366   359
  170    90   283
  171   730   687
  172   523   360
  173   524   671
  174   328   499
  175   201   345
  176   671   691
  177   704   557
  178   295   311
  179   389   448
  180   616   758
  181   358   423
  182   655   755
  183   307   466
  184   245   350
  185   277   594
  186   541   464
  187   512    29
  188   252   431
  189   525   345
  190   325   375
  191   536   361
  192   451   249
  193   187   393
  194   287   433
  195   530   145
  196   312   574
  197   348   366
  198   768   621
  199   477   667
  200   357   399
  201   358   392
  202   190   367
  203   535   344
  204   453   192
  205   423   662
  206   395   328
  207   620   408
  208   308   346
  209   520   369
  210   331   506
  211   320   469
  212   392   428
  213   260   316
  214   230   361
  215   527   351
  216   471   205
  217    98   270
  218   567   337
  219   669   716
  220   541   355
  221   352   449
  222   476   370
  223   293   510
  224   514   717
  225   314   473
  226   355   371
  227   357   330
  228   307   345
  229   401   328
  230   232   425
  231   445   348
  232   321   466
  233   399   423
  234   489   145
  235   242   364
  236   310   448
  237   203   320
  238   722   446
  239   267   386
  240   333   448
  241   193   382
  242   621   365
  243   175   360
  244   292   588
  245   291   582
  246   352   744
  247   511    68
  248   304   435
  249   715   438
  250   492   335
  251   307   479
  252   566   511
  253   389   388
  254   480   133
  255   491   173
  256   318   486
  257   185   380
  258   210   337
  259   291   219
  260   466   438
  261   700   779
  262   438   218
  263   644   346
  264   308   455
  265   539   423
  266   321   480
  267   224   356
  268   156   276
  269   464   460
  270   224   340
  271   205   321
  272   535    46
  273   196   389
  274   423   187
  275   519   317
  276   735   563
  277   206   324
  278   645   467
  279   308   324
  280   201   388
  281   345   528
  282   501   721
  283   506    49
  284   261   545
  285   343   370
  286   233   374
  287   385   568
  288   568   377
  289   599   326
  290   209   399
  291   575   701
  292   689   777
  293   315   422
  294   776   708
  295   558   344
  296   430   708
  297   306   453
  298   205   390
  299   251   345
  300   734   433
  301   441   426
  302   211   421
  303   188   376
  304   318   307
  305   397   377
  306   670   340
  307   467   389
  308   163   317
  309   541   619
  310   516   756
  311   443   191
  312   181   337
  313   665   721
  314   409   256
  315   402   380
  316   330   315
  317   226   349

REQUESTS = 900
    1   189     1     3     6     3
    2   231     1     5     4     1
    3   258     1     6     1     1
    4    47     1     4     3     2
    5   281     1     5     4     1
    6   140     1     6     5     3
    7   279     1     2     5     1
    8    12     1     5     2     2
    9    12     1     6     4     2
   10   195     1     4     3     1
   11    16     1     5     6     2
   12   122     1     6     2     2
   13   212     1     6     2     2
   14   225     1     4     3     2
   15    47     1     3     5     1
   16   297     1     2     6     2
   17     7     1     4     2     2
   18   102     1     3     6     2
   19     8     1     6     2     2
   20   147     1     3     4     3
   21    92     1     4     6     1
   22   158     1     5     3     2
   23   276     1     6     1     3
   24   155     1     6     4     2
   25    85     1     6     2     2
   26   269     1     3     3     2
   27   166     1     5     2     2
   28    54     1     2     2     1
   29   177     2     4     6     3
   30    11     2     6     3     1
   31    45     2     6     5     1
   32    92     2     5     2     2
   33    69     2     4     1     1
   34   184     2     4     5     2
   35    18     2     3     5     3
   36    57     2     3     4     1
   37    87     2     3     2     2
   38   185     2     5     1     2
   39    60     2     5     1     3
   40   107     2     3     2     2
   41   201     2     6     2     2
   42   244     2     7     3     1
   43    18     2     5     6     1
   44   261     2     7     6     1
   45    72     2     4     5     3
   46    31     2     5     2     2
   47    17     2     5     3     1
   48   294     2     5     1     2
   49     2     3     5     5     1
   50    67     3     6     3     1
   51   218     3     5     2     1
   52    72     3     8     4     1
   53   135     3     4     4     2
   54   173     3     4     5     2
   55    40     3     8     2     2
   56    26     3     7     6     2
   57   159     3     5     6     3
   58   209     3     7     2     1
   59   297     3     8     1     1
   60   206     3     5     5     2
   61   256     3     7     5     2
   62   197     3     4     1     3
   63   270     3     8     2     2
   64   246     3     4     3     2
   65   248     3     7     4     3
   66   112     3     4     3     1
   67   218     3     7     4     2
   68   283     3     4     2     1
   69   100     4     6     5     2
   70    22     4     7     1     2
   71   279     4     5     2     1
   72    56     4     8     5     1
   73   235     4     7     2     1
   74   100     4     8     3     1
   75   162     4     6     2     1
   76   295     4     9     5     3
   77    55     4     8     2     2
   78   115     4     6     6     1
   79   141     4     9     3     2
   80   287     4     5     1     2
   81    45     4     7     6     3
   82   278     4     6     5     2
   83   103     4     5     2     1
   84    98     4     9     2     2
   85    68     4     7     1     2
   86    51     4     7     1     3
   87   230     4     5     5     3
   88   259     4     5     5     2
   89   152     4     5     5     1
   90   291     4     9     5     1
   91   258     4     7     4     2
   92   147     4     9     4     3
   93   276     4     8     5     1
   94    80     4     8     4     1
   95    55     4     8     6     1
   96   224     5     8     2     2
   97    31     5     7     2     1
   98    84     5     9     2     1
   99    11     5     9     3     1
  100   208     5     6     1     1
  101    87     5     6     2     2
  102    17     5    10     5     3
  103    81     5     9     6     3
  104   225     5    10     4     3
  105    96     5     8     4     3
  106   103     5     9     1     2
  107    35     5    10     2     1
  108   151     5     7     3     1
  109   289     5     6     6     2
  110   210     5     6     5     3
  111   174     5     8     3     2
  112   237     5     6     5     2
  113   117     5     6     4     1
  114    30     5     8     2     2
  115   214     5    10     2     1
  116   254     6     8     5     3
  117   142     6    10     2     2
  118   123     6    11     1     1
  119   155     6     8     1     2
  120   293     6     7     2     2
  121   224     6    11     4     3
  122   145     6     7     3     2
  123   141     6     7     5     1
  124   124     6     8     1     2
  125   266     6     9     3     2
  126   126     6     9     1     3
  127   204     6     7     2     1
  128   191     6     9     3     1
  129   120     6     7     3     1
  130   149     6     8     4     3
  131     9     6    11     1     1
  132   229     6    10     3     1
  133   255     7    12     6     2
  134   254     7    10     1     1
  135    34     7    11     4     2
  136   126     7    10     4     1
  137    96     7     8     5     1
  138   253     7    11     5     2
  139   242     7     9     3     2
  140   132     7     9     5     1
  141   199     7     8     3     2
  142    86     7     8     5     1
  143   291     7    11     1     1
  144    23     7    12     1     2
  145   162     7     8     4     2
  146    90     7    11     6     1
  147   220     7    11     1     2
  148   137     7    10     2     1
  149    98     8    12     1     3
  150    47     8    12     1     1
  151   205     8     9     4     3
  152   147     8    10     6     3
  153   232     8    13     6     3
  154    78     8    10     6     1
  155    99     8    13     1     2
  156   142     8    11     6     2
  157    42     8    12     3     1
  158   192     8     9     6     2
  159    74     8    12     1     2
  160     6     8    12     2     1
  161   198     8    10     6     2
  162   204     8    11     5     2
  163   194     8    12     1     3
  164   155     8    13     1     3
  165    98     8    10     6     3
  166   272     8    11     3     1
  167   159     8    12     2     2
  168   106     8    10     1     2
  169   232     8    10     6     2
  170    16     8    12     1     1
  171   278     8    10     5     1
  172   212     9    10     6     3
  173   161     9    12     1     2
  174    99     9    10     4     3
  175   104     9    11     5     3
  176    64     9    12     5     3
  177   240     9    12     6     3
  178   137     9    10     2     1
  179    73     9    11     1     2
  180   186     9    13     1     1
  181    31     9    10     2     2
  182   250     9    11     4     2
  183   222     9    11     6     1
  184   288     9    14     6     3
  185   109     9    14     5     1
  186    62     9    11     4     1
  187    29     9    14     4     1
  188    65     9    13     4     2
  189    35     9    10     5     3
  190   245    10    12     3     1
  191   116    10    13     3     1
  192   132    10    14     4     3
  193   242    10    12     5     2
  194   200    10    12     1     3
  195   199    10    12     5     1
  196   216    10    11     4     2
  197   294    10    13     2     1
  198   192    10    14     6     1
  199    35    10    15     5     1
  200    55    10    12     2     2
  201   208    10    14     4     1
  202    54    10    15     6     3
  203    20    10    13     3     2
  204   239    10    13     5     1
  205    11    10    11     2     1
  206   187    10    15     4     3
  207    65    10    13     3     1
  208   239    10    12     6     3
  209    17    10    15     3     2
  210   151    10    15     3     1
  211    88    10    15     3     1
  212    20    10    11     2     1
  213   292    10    12     3     1
  214   233    10    14     5     1
  215   133    11    14     5     2
  216    90    11    12     1     2
  217    30    11    16     1     3
  218   237    11    12     2     2
  219   228    11    15     1     1
  220   157    11    14     4     1
  221   253    11    14     4     3
  222   226    11    15     3     2
  223    47    11    12     2     1
  224    14    11    13     3     2
  225   276    11    12     4     3
  226    12    11    13     3     2
  227   206    11    13     1     1
  228   181    11    12     5     3
  229   103    11    14     2     2
  230    14    11    15     1     3
  231   151    12    17     2     1
  232   284    12    15     4     3
  233   100    12    16     5     2
  234   180    12    16     1     3
  235   105    12    16     1     1
  236    33    12    17     1     1
  237    18    12    17     5     2
  238   275    12    14     3     1
  239    58    12    13     3     2
  240   199    12    15     3     1
  241    88    12    15     6     3
  242   296    12    17     3     2
  243     9    12    14     4     2
  244    64    12    16     1     2
  245    15    12    13     1     2
  246   257    12    17     4     1
  247    71    12    15     4     3
  248   261    12    17     2     1
  249   197    13    16     4     1
  250   107    13    16     6     1
  251   122    13    16     4     2
  252   164    13    15     2     1
  253   300    13    15     6     3
  254    67    13    17     3     1
  255   282    13    17     1     2
  256   151    13    18     1     2
  257    96    13    14     1     2
  258     5    13    18     6     3
  259   177    13    14     6     3
  260   270    13    16     3     1
  261   158    13    15     3     1
  262   257    13    15     3     2
  263   150    13    16     2     2
  264    89    13    18     3     1
  265    62    13    16     2     1
  266   177    13    14     2     1
  267   196    13    16     4     1
  268   266    13    15     4     1
  269   125    13    17     6     1
  270   184    13    16     3     2
  271    62    14    18     3     1
  272   209    14    18     1     1
  273    27    14    19     2     2
  274   209    14    19     3     2
  275   151    14    18     6     2
  276    14    14    18     4     3
  277   144    14    18     3     2
  278   178    14    17     5     1
  279    87    14    18     1     3
  280    95    14    15     6     2
  281   243    14    18     5     3
  282   238    14    18     4     3
  283   237    14    18     3     1
  284   276    14    17     5     1
  285   300    14    15     1     3
  286   120    14    19     2     2
  287   175    14    17     6     2
  288    17    14    17     5     3
  289    44    14    18     2     2
  290   220    14    17     3     1
  291   298    14    18     3     1
  292   177    14    15     2     1
  293   207    14    19     5     2
  294   246    14    16     1     1
  295    63    14    15     2     1
  296    97    14    18     5     2
  297     7    14    15     3     2
  298   200    14    18     4     1
  299   162    15    16     6     2
  300    51    15    17     5     2
  301   269    15    17     4     1
  302   140    15    20     1     1
  303   216    15    16     5     1
  304   276    15    17     4     1
  305   115    15    18     1     2
  306    29    15    20     3     1
  307   296    15    17     1     2
  308   297    15    19     2     2
  309   259    15    19     5     2
  310   137    15    17     6     2
  311   231    15    16     5     3
  312   250    15    17     2     2
  313    11    15    16     5     2
  314    28    15    19     5     3
  315    61    15    19     3     1
  316   192    15    17     4     2
  317    71    15    16     3     2
  318    75    15    20     1     1
  319   107    15    20     3     1
  320   292    15    18     5     2
  321    52    15    17     6     1
  322   218    15    17     2     2
  323   243    15    16     2     2
  324     4    15    19     4     2
  325    58    15    17     6     1
  326   153    15    20     3     2
  327    68    15    20     6     2
  328   195    15    16     6     1
  329   265    15    20     5     2
  330   215    16    18     3     1
  331   115    16    20     3     1
  332   244    16    21     6     2
  333   127    16    20     5     3
  334   202    16    18     6     2
  335   112    16    20     2     1
  336    83    16    19     3     2
  337   259    16    20     5     2
  338   135    16    21     5     1
  339   234    16    18     1     2
  340   180    16    18     5     3
  341   171    16    18     5     3
  342    19    16    19     4     1
  343   217    16    18     6     3
  344   255    16    21     2     1
  345   139    16    21     2     1
  346   205    16    20     4     1
  347   241    16    17     3     2
  348   153    16    21     1     3
  349   199    16    17     5     1
  350   108    16    17     2     1
  351   179    16    19     4     2
  352    60    16    18     3     2
  353   245    16    18     2     2
  354   248    16    17     5     2
  355    80    16    19     4     2
  356   158    16    20     6     3
  357    96    16    19     1     1
  358    29    16    21     3     2
  359   177    16    18     5     3
  360   133    16    17     3     1
  361   149    16    20     6     2
  362    96    16    19     6     1
  363     4    16    19     5     1
  364   229    16    21     1     2
  365   275    16    19     5     3
  366   270    16    19     1     1
  367   258    17    18     6     3
  368    87    17    21     5     3
  369    18    17    18     2     2
  370   118    17    18     1     3
  371   271    17    21     6     2
  372   142    17    19     4     2
  373   100    17    19     5     2
  374   179    17    21     4     2
  375    45    17    19     2     2
  376    54    17    21     1     2
  377    22    17    21     3     1
  378    49    17    21     4     3
  379   218    17    18     2     2
  380   296    17    22     1     3
  381   260    17    18     6     2
  382   231    17    21     1     3
  383   282    17    18     3     1
  384   129    17    21     1     1
  385   181    17    19     3     1
  386   178    17    22     2     2
  387    19    17    19     3     1
  388   237    18    20     3     1
  389   131    18    22     4     2
  390   292    18    21     4     1
  391     6    18    19     6     3
  392    96    18    22     1     1
  393   153    18    21     5     3
  394   170    18    23     1     3
  395   155    18    19     2     1
  396   177    18    19     4     2
  397   268    18    20     5     3
  398    36    18    22     6     3
  399   190    18    23     6     1
  400   121    18    23     3     1
  401   260    18    22     3     1
  402   276    18    20     6     3
  403    49    18    23     2     2
  404   210    18    22     5     1
  405   112    18    19     5     1
  406   189    18    19     6     1
  407    74    19    23     2     1
  408   207    19    21     6     2
  409   165    19    24     2     2
  410   194    19    22     1     1
  411    79    19    24     2     2
  412    62    19    23     2     2
  413    68    19    24     6     2
  414   251    19    20     2     1
  415    94    19    22     1     3
  416    52    19    24     3     1
  417   111    19    22     4     1
  418    88    19    23     5     1
  419   208    19    23     4     2
  420   134    19    24     1     3
  421   204    19    21     3     2
  422   295    19    20     2     2
  423   298    19    23     1     2
  424   249    19    21     1     1
  425   254    19    20     3     2
  426   234    19    22     1     2
  427   189    19    24     3     2
  428   117    20    23     6     1
  429     4    20    21     5     2
  430   122    20    22     1     2
  431    73    20    21     6     3
  432   176    20    23     3     1
  433    20    20    22     2     1
  434   234    20    22     1     1
  435   130    20    24     3     2
  436   112    20    22     3     2
  437   104    20    24     1     3
  438   238    20    25     4     1
  439    91    20    21     3     2
  440   188    20    22     1     1
  441   205    20    22     6     2
  442   147    20    24     4     2
  443    89    20    21     4     3
  444    99    20    23     2     1
  445   292    20    25     1     3
  446   181    21    24     2     1
  447    42    21    26     1     2
  448   257    21    25     3     1
  449   247    21    24     6     2
  450   131    21    26     1     2
  451   212    21    25     2     1
  452   276    21    23     3     2
  453   272    21    22     6     3
  454   186    21    22     4     1
  455    11    21    25     6     1
  456   145    21    25     1     2
  457    26    21    24     5     3
  458    33    21    22     5     3
  459   281    21    23     4     3
  460    33    21    22     5     3
  461    88    21    23     6     2
  462   116    21    25     2     2
  463    76    21    26     6     1
  464   172    22    26     1     1
  465   111    22    26     2     1
  466   137    22    27     2     1
  467   111    22    24     5     2
  468   144    22    25     5     3
  469   184    22    26     5     2
  470   116    22    26     2     2
  471   207    22    26     2     1
  472    52    22    25     2     2
  473   238    22    27     5     3
  474   115    22    27     6     2
  475   279    22    26     6     3
  476   249    22    23     6     2
  477    11    22    24     6     1
  478   205    22    23     5     1
  479   219    22    27     4     1
  480   293    22    25     3     2
  481   153    22    23     3     2
  482    29    22    26     5     1
  483    15    22    25     6     1
  484    40    23    28     3     1
  485   237    23    25     6     2
  486   115    23    25     3     2
  487   138    23    25     6     1
  488   297    23    26     2     2
  489    26    23    25     5     2
  490    50    23    26     6     1
  491   187    23    28     1     1
  492   256    23    28     6     1
  493   255    23    25     6     2
  494   245    23    28     6     1
  495   152    23    25     6     1
  496   227    23    24     1     3
  497    18    23    25     2     1
  498   175    23    26     5     2
  499    75    23    25     3     2
  500   262    23    25     5     3
  501    78    23    28     3     2
  502   204    23    26     2     2
  503   165    23    26     4     2
  504   221    23    27     3     2
  505    62    23    27     3     2
  506   224    23    24     5     3
  507    92    23    27     4     2
  508   118    23    25     1     3
  509    63    23    27     4     3
  510   247    24    26     4     2
  511   234    24    28     5     1
  512   211    24    25     2     2
  513    57    24    27     5     1
  514   259    24    25     2     2
  515   279    24    26     5     2
  516   239    24    29     3     2
  517   176    24    26     3     1
  518   115    24    26     5     3
  519   206    24    26     5     2
  520   144    24    26     5     2
  521   263    24    28     5     2
  522   128    24    27     4     1
  523    92    24    29     3     1
  524    54    24    29     1     1
  525   300    24    27     5     3
  526   113    24    28     4     1
  527   267    24    28     3     2
  528    58    24    27     6     1
  529    97    24    27     5     3
  530    72    24    27     6     2
  531   252    24    26     2     1
  532    79    24    28     1     2
  533    71    24    26     2     2
  534   168    24    25     6     1
  535    81    24    26     1     3
  536    30    24    26     2     2
  537   101    24    25     2     2
  538    19    24    27     1     1
  539    45    24    28     4     1
  540    32    24    26     1     3
  541   104    25    30     3     1
  542    73    25    29     2     2
  543   230    25    28     2     2
  544   201    25    28     4     3
  545   137    25    30     1     3
  546   252    25    30     5     1
  547   109    25    29     1     1
  548   152    25    29     5     1
  549   108    25    27     5     2
  550   217    25    28     3     2
  551   192    25    26     2     2
  552    52    25    29     5     2
  553   285    25    28     1     2
  554   228    25    30     5     2
  555   123    25    26     6     2
  556     2    25    28     3     2
  557    75    25    26     3     2
  558   269    25    26     5     2
  559   291    25    28     4     3
  560    59    25    28     6     3
  561    15    25    28     3     2
  562   115    25    26     2     2
  563   241    25    27     6     2
  564   266    25    26     5     1
  565    40    25    29     6     3
  566   228    25    30     6     2
  567    55    25    28     6     3
  568    67    25    29     5     1
  569   146    25    28     3     1
  570   230    25    27     1     1
  571    81    25    27     1     2
  572   234    26    30     1     1
  573    55    26    31     4     3
  574   180    26    30     3     1
  575   272    26    31     4     2
  576   233    26    29     4     3
  577    35    26    28     1     2
  578   277    26    31     5     1
  579   182    26    28     6     1
  580    52    26    28     3     1
  581    69    26    28     1     3
  582   262    26    29     5     2
  583   273    26    31     1     3
  584    57    26    30     4     1
  585   254    26    31     4     2
  586    54    26    28     3     2
  587     4    26    31     4     1
  588    21    26    28     5     1
  589   242    26    29     3     1
  590   271    26    28     2     2
  591   158    26    29     2     1
  592    51    26    28     5     3
  593    21    26    28     4     1
  594   193    26    31     4     3
  595   277    27    31     1     1
  596   246    27    31     5     1
  597   197    27    28     5     2
  598   177    27    31     4     3
  599   251    27    28     6     2
  600    45    27    29     5     2
  601   236    27    28     1     3
  602    76    27    29     2     2
  603   244    27    29     5     3
  604   217    27    29     5     1
  605    15    27    29     5     3
  606     8    27    31     6     2
  607   203    27    32     4     2
  608   216    27    31     4     2
  609    80    27    30     6     2
  610   121    27    32     5     1
  611   233    27    32     3     1
  612   230    27    31     4     2
  613   141    27    29     4     1
  614    33    27    30     1     2
  615    59    27    32     1     3
  616   226    27    31     2     1
  617   257    27    29     4     3
  618   253    28    30     4     2
  619   284    28    29     1     1
  620   217    28    29     1     1
  621   101    28    31     3     1
  622   160    28    32     1     2
  623   298    28    33     3     2
  624   135    28    33     2     1
  625   128    28    30     3     1
  626   222    28    32     3     2
  627    94    28    33     5     2
  628    49    28    31     3     2
  629    26    28    33     4     2
  630    61    28    29     2     2
  631    58    28    30     3     1
  632   210    28    30     6     1
  633    46    28    32     5     1
  634    51    28    30     6     3
  635   190    28    30     4     2
  636   194    28    30     4     1
  637    33    28    29     3     1
  638   238    28    31     1     1
  639   270    28    32     1     1
  640   186    28    32     3     2
  641   271    28    30     4     1
  642   156    28    33     4     1
  643   129    28    29     6     1
  644   246    29    33     1     3
  645    98    29    32     3     1
  646   293    29    32     5     2
  647    68    29    32     6     2
  648   254    29    33     6     2
  649   186    29    31     1     3
  650    80    29    32     5     1
  651   152    29    34     5     2
  652   300    29    34     6     2
  653   273    29    31     2     2
  654   289    29    31     3     2
  655   127    29    31     3     2
  656   289    29    33     1     2
  657    81    29    30     2     2
  658   171    29    32     4     3
  659    78    29    34     4     2
  660    29    29    31     2     1
  661   110    29    34     2     1
  662   292    29    32     2     2
  663    27    29    34     5     1
  664   112    29    31     3     2
  665    16    29    33     3     1
  666   244    29    30     5     2
  667    45    29    34     3     1
  668   131    29    31     3     2
  669    51    29    34     6     2
  670   124    29    33     1     1
  671   108    30    33     1     2
  672   194    30    33     2     1
  673   136    30    35     4     3
  674    45    30    34     6     3
  675   262    30    31     3     1
  676   215    30    35     5     3
  677    56    30    31     5     3
  678    88    30    33     2     1
  679     9    30    34     2     1
  680   295    30    34     1     3
  681    40    30    32     1     3
  682    89    30    33     2     1
  683   151    30    34     3     2
  684   265    30    34     2     1
  685    42    30    35     1     1
  686   191    30    32     5     3
  687    42    30    31     3     2
  688    37    30    35     6     3
  689   115    30    31     2     2
  690   277    30    31     1     2
  691   251    30    35     3     1
  692   170    30    34     5     1
  693    54    30    31     4     1
  694   165    30    35     2     1
  695   283    30    31     6     1
  696    39    30    33     4     2
  697    39    30    34     4     3
  698   187    30    34     2     2
  699   277    30    34     6     3
  700   203    30    35     6     2
  701   284    31    36     1     3
  702   122    31    35     4     3
  703    22    31    33     4     2
  704     5    31    33     4     2
  705   214    31    36     3     2
  706    13    31    34     2     1
  707   254    31    36     5     1
  708   230    31    32     1     3
  709    96    31    34     3     2
  710    69    31    32     3     2
  711   138    31    35     6     3
  712   100    31    33     6     1
  713    78    31    34     4     1
  714   203    31    36     2     2
  715    98    31    33     3     2
  716   264    31    36     4     1
  717   261    31    33     5     2
  718   296    31    35     6     1
  719    30    31    34     3     1
  720    65    31    36     5     3
  721   211    31    33     3     1
  722   160    32    34     2     2
  723   211    32    33     1     2
  724   113    32    34     6     2
  725    21    32    36     3     1
  726   196    32    35     1     3
  727   110    32    34     1     2
  728   159    32    36     2     1
  729   258    32    37     6     2
  730   171    32    37     2     2
  731   226    32    34     6     3
  732   153    32    34     1     2
  733   180    32    34     3     1
  734   141    32    35     2     2
  735    97    32    36     3     1
  736   201    32    34     5     2
  737    10    32    33     1     1
  738    84    32    33     5     3
  739    77    32    37     4     1
  740   121    32    35     6     2
  741   202    32    34     6     1
  742   161    32    33     5     3
  743   110    32    35     6     2
  744    44    32    37     4     2
  745   143    32    36     4     3
  746   222    32    34     2     1
  747   294    32    33     1     1
  748   262    33    38     5     1
  749   220    33    36     1     2
  750   171    33    36     4     3
  751    90    33    34     2     2
  752   124    33    34     5     2
  753   219    33    36     4     3
  754   152    33    37     2     2
  755   264    33    36     6     2
  756   220    33    38     6     1
  757   279    33    35     1     2
  758   249    33    37     6     1
  759   157    33    34     2     2
  760    31    33    36     6     3
  761   127    33    37     1     3
  762    19    33    38     5     3
  763   286    33    35     4     2
  764    38    33    38     3     1
  765    76    33    35     3     2
  766   218    33    36     4     3
  767   203    33    35     1     1
  768   258    33    37     3     1
  769   199    33    37     6     2
  770   117    33    38     4     1
  771   213    33    37     6     1
  772   274    33    37     1     3
  773   206    33    35     5     2
  774   161    34    35     3     1
  775   249    34    36     3     2
  776   118    34    37     1     1
  777   115    34    35     4     1
  778    42    34    37     4     2
  779   221    34    39     1     1
  780   237    34    35     3     1
  781   286    34    39     1     2
  782    83    34    38     2     2
  783   143    34    38     2     2
  784    70    34    38     1     2
  785   113    34    36     5     2
  786   234    35    39     1     3
  787   273    35    38     6     1
  788    39    35    39     2     1
  789    61    35    36     2     1
  790   208    35    38     4     1
  791   265    35    36     2     2
  792    68    35    38     4     2
  793   220    35    40     4     2
  794   192    35    38     3     2
  795   104    35    36     5     2
  796    58    35    39     1     1
  797   196    35    36     6     3
  798    17    35    37     3     1
  799    51    35    39     4     1
  800    53    35    36     1     1
  801   147    35    36     4     1
  802     8    35    38     6     2
  803    26    35    39     2     2
  804   182    35    38     3     1
  805   120    35    39     3     2
  806   171    35    37     6     1
  807    76    35    36     1     1
  808     5    35    38     5     3
  809    49    35    40     3     1
  810   232    35    40     6     3
  811    44    35    40     2     1
  812   166    35    36     3     1
  813    82    35    38     6     1
  814   233    35    39     3     2
  815    54    35    39     1     3
  816   125    36    39     1     2
  817   185    36    40     6     2
  818    14    36    41     4     2
  819   124    36    40     6     1
  820     4    36    38     6     3
  821   164    36    37     4     3
  822     6    36    41     4     1
  823   104    36    40     5     3
  824    21    36    37     4     3
  825   253    36    37     2     1
  826   105    36    38     5     2
  827    79    36    37     2     2
  828   227    36    40     6     3
  829   206    36    37     5     2
  830    19    36    39     1     1
  831    27    36    40     3     2
  832   135    36    39     1     3
  833   300    36    37     3     2
  834   150    36    37     1     1
  835   230    36    39     6     2
  836    79    36    37     6     3
  837    66    36    41     5     2
  838   206    36    40     2     1
  839   204    36    39     6     1
  840   255    36    41     5     1
  841    71    36    39     1     3
  842    90    36    41     6     1
  843   219    36    39     3     1
  844    38    37    39     4     1
  845   118    37    42     3     2
  846    82    37    39     5     1
  847   258    37    42     2     2
  848   193    37    40     1     2
  849    77    37    42     5     3
  850    94    37    38     6     2
  851   135    37    41     2     1
  852    33    37    40     4     1
  853    73    37    40     1     2
  854   167    37    38     3     2
  855   229    37    40     3     1
  856    96    37    41     1     3
  857    88    37    39     6     2
  858   175    37    42     5     3
  859   118    37    39     6     1
  860   242    37    41     3     2
  861   275    37    41     6     1
  862   236    37    39     4     3
  863    10    38    41     3     1
  864   286    38    43     5     1
  865   262    38    42     5     2
  866   281    38    41     1     3
  867   149    38    39     5     2
  868   233    38    40     5     1
  869   253    38    40     4     3
  870    53    38    43     1     3
  871   186    38    40     4     2
  872    73    38    43     1     3
  873    94    38    39     2     2
  874   113    38    43     5     3
  875   107    38    40     5     1
  876   285    38    43     5     3
  877   172    38    40     5     3
  878   124    38    40     1     2
  879   119    38    40     6     2
  880   261    38    42     2     2
  881   276    38    41     3     2
  882   250    39    42     5     3
  883   168    39    42     2     1
