DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 4

DAYS = 45
   96   177     7    11     6     1
   97    90     7     8     4     2
   98    38     7    12     4     1
   99    67     7    12     6     2
  100    24     7    12     5     1
  101    48     8    12     6     1
  102   100     8    11     2     2
  103   115     8     9     5     2
  104    71     8    11     1     1
  105    87     8     9     1     3
  106   119     8    10     1     2
  107   173     8    12     2     1
  108    49     8    10     1     2
  109   159     8    12     4     2
  110    49     8    13     4     2
  111   128     8    13     2     3
  112   155     8    10     3     3
  113   194     9    12     4     1
  114    56     9    10     5     1
  115    89     9    14     1     1
  116    75     9    11     2     2
  117    32     9    12     2     2
  118    17     9    11     6     1
  119   197     9    10     2     2
  120   186     9    11     4     1
  121   113     9    11     4     1
  122   182     9    10     6     2
  123   103     9    10     1     3
  124    98     9    13     6     1
  125   193     9    11     1     3
  126    35     9    14     3     1
  127    71     9    12     4     1
  128    43     9    13     2     1
  129   175     9    13     3     1
  130    41     9    14     4     1
  131   144    10    13     2     1
  132   109    10    11     5     1
  133   119    10    15     5     2
  134     5    10    11     3     1
  135     7    10    12     3     1
  136   168    10    12     5     2
  137   105    10    15     4     2
  138    80    10    11     2     2
  139    71    10    14     2     1
  140   194    10    12     4     2
  141   198    10    15     3     1
  142    46    10    12     5     2
  143     2    10    13     2     3
  144    49    10    14     4     2
  145    11    10    13     4     2
  146    67    11    13     6     1
  147   161    11    14     1     1
  148   143    11    12     5     1
  149     3    11    12     6     1
  150   100    11    16     3     2
  151    20    11    14     6     2
  152   147    11    15     1     2
  153   164    11    12     3     1
  154    77    11    16     1     2
  155   113    11    12     2     3
  156    54    11    16     6     2
  157   161    11    15     3     2
  158    26    11    15     5     1
  159    78    11    12     4     2
  160   152    11    13     1     1
  161   160    11    13     2     2
  162   152    12    15     6     2
  163   171    12    14     4     1
  164   147    12    14     6     1
  165   146    12    13     4     1
  166   143    12    16     5     1
  167    79    12    17     2     3
  168    38    12    14     1     1
  169    81    12    17     4     2
  170    34    12    15     2     1
  171    41    12    13     6     2
  172   180    12    17     3     2
  173     4    12    16     1     1
  174   148    12    14     6     2
  175   106    12    15     3     2
  176   152    12    17     2     1
  177   135    13    16     4     2
  178   179    13    18     3     1
  179   149    13    14     5     1
  180   185    13    14     4     2
  181   133    13    16     1     3
  182   110    13    17     1     1
  183   197    13    15     4     1
  184   192    13    17     2     3
  185    75    13    16     4     2
  186   138    13    14     1     2
  187    57    13    15     5     2
  188    44    13    16     5     2
  189    24    13    16     4     1
  190   100    14    19     3     3
  191     2    14    15     1     2
  192    57    14    16     1     2
  193   146    14    16     3     1
  194   159    14    18     2     3
  195    62    14    18     6     1
  196    33    14    16     5     1
  197    87    14    18     6     1
  198    47    14    17     1     2
  199    95    14    15     4     1
  200   191    14    15     6     1
  201    97    14    15     3     3
  202    53    14    19     5     1
  203   187    14    15     4     1
  204    48    14    18     1     3
  205   127    15    19     5     2
  206   147    15    20     6     2
  207   159    15    17     2     2
  208   173    15    19     6     2
  209   131    15    18     1     1
  210   183    15    19     4     2
  211    43    15    18     6     1
  212   181    15    17     4     1
  213   102    15    20     3     1
  214    89    15    17     4     1
  215   154    15    20     1     3
  216    99    15    18     2     2
  217   119    15    18     6     2
  218   134    15    18     4     1
  219   128    15    20     4     1
  220    47    15    18     3     1
  221   170    15    19     5     1
  222    29    15    20     6     1
  223   199    16    20     6     2
  224     6    16    19     6     1
  225   157    16    19     2     3
  226    16    16    17     1     1
  227    57    16    21     4     1
  228    48    16    17     2     3
  229   174    16    19     1     3
  230   127    16    21     4     1
  231   177    16    20     3     3
  232   170    16    18     1     1
  233   196    16    20     5     1
  234   110    16    17     6     2
  235   147    16    18     2     3
  236    88    16    17     3     2
  237   142    16    21     1     1
  238   188    16    20     3     2
  239    57    16    20     4     2
  240    35    16    21     4     2
  241    14    16    20     2     3
  242    52    17    22     1     1
  243    98    17    18     2     2
  244    81    17    22     2     1
  245    28    17    19     2     3
  246    91    17    20     4     2
  247    50    17    22     3     1
  248    58    17    19     4     2
  249   191    17    22     3     2
  250   156    17    22     1     2
  251     2    17    21     2     2
  252    15    17    19     4     1
  253     8    17    20     1     1
  254    95    17    19     6     2
  255    62    17    18     2     3
  256   171    17    18     3     1
  257    33    17    19     5     1
  258    39    17    18     2     3
  259    84    17    21     6     2
  260    44    18    19     5     1
  261    96    18    21     4     1
  262   121    18    23     2     2
  263   103    18    23     6     1
  264    37    18    19     3     2
  265   118    18    19     6     2
  266   171    18    19     5     1
  267   157    18    21     6     2
  268   186    18    20     3     1
  269   115    18    19     1     2
  270   131    18    21     3     3
  271    10    18    19     3     3
  272    90    18    22     4     1
  273   151    18    19     1     3
  274   109    18    21     3     1
  275   147    18    21     2     3
  276   142    19    23     5     2
  277   198    19    22     6     2
  278   178    19    21     4     2
  279   148    19    24     6     1
  280   130    19    21     3     1
  281   101    19    23     5     2
  282   153    19    22     5     2
  283   182    19    20     2     3
  284     5    19    24     6     1
  285   192    20    24     5     2
  286   129    20    22     6     2
  287    37    20    25     5     1
  288   165    20    21     2     3
  289    31    20    24     4     2
  290   120    20    23     6     2
  291   116    20    25     3     2
  292    73    20    21     5     2
  293    71    20    25     5     2
  294    88    20    25     3     3
  295   191    20    24     5     1
  296    58    20    23     3     3
  297   153    20    25     4     2
  298     4    20    24     4     2
  299   112    20    21     4     2
  300    90    20    23     3     2
  301    34    20    23     2     2
  302   179    21    23     1     3
  303     8    21    24     2     3
  304    20    21    22     2     1
  305   111    21    23     4     2
  306   106    21    25     4     1
  307   190    21    25     4     2
  308    90    21    22     1     1
  309    84    21    24     5     1
  310    91    21    22     5     2
  311    54    21    23     3     2
  312    47    21    25     3     2
  313   101    21    22     5     1
  314    66    21    22     5     2
  315   151    21    24     3     3
  316   176    21    23     5     2
  317    94    21    26     6     2
  318    76    21    25     6     2
  319   195    21    25     4     1
  320    87    21    23     4     1
  321    48    21    24     1     3
  322    95    22    24     3     2
  323    38    22    25     1     3
  324    33    22    23     6     1
  325    32    22    26     3     2
  326    24    22    26     1     3
  327    27    22    23     1     1
  328    14    22    24     1     3
  329   183    22    26     2     1
  330    24    22    24     2     2
  331   106    22    24     6     2
  332    78    22    24     3     1
  333   147    22    23     4     1
  334    51    22    25     5     2
  335   158    22    23     4     1
  336    93    22    23     2     3
  337   152    22    23     5     2
  338   195    23    25     6     1
  339   171    23    24     5     2
  340    53    23    27     4     1
  341   132    23    26     6     1
  342    65    23    28     2     1
  343   149    23    25     3     1
  344   112    23    26     2     2
  345   174    23    24     6     1
  346   178    23    28     3     1
  347     3    23    24     3     1
  348    20    23    24     5     2
  349   171    23    25     6     1
  350   161    23    25     2     3
  351    15    23    28     4     2
  352   125    23    25     4     1
  353     9    24    27     4     2
  354    98    24    26     5     2
  355    95    24    28     4     1
  356   173    24    29     6     2
  357    18    24    27     6     2
  358    25    24    26     5     2
  359   158    24    25     6     1
  360     8    24    27     4     1
  361   107    24    28     1     1
  362   176    24    27     1     1
  363   193    24    25     3     1
  364   145    24    25     3     2
  365    58    24    29     5     2
  366    47    24    29     6     2
  367    79    25    28     6     2
  368     6    25    27     3     3
  369    40    25    26     1     1
  370    84    25    26     3     2
  371   135    25    28     2     3
  372    38    25    30     5     1
  373    35    25    26     6     1
  374   118    25    27     1     2
  375    48    25    28     4     1
  376    45    25    27     4     2
  377    62    25    28     6     1
  378   149    25    26     6     1
  379    59    25    27     6     2
  380     4    25    28     6     1
  381   115    25    30     3     1
  382    55    25    27     3     1
  383   106    25    29     3     2
  384   145    25    27     4     1
  385    75    25    27     5     1
  386     2    25    30     3     2
  387   129    26    30     2     3
  388    88    26    30     2     1
  389   127    26    30     1     2
  390    66    26    29     3     2
  391    43    26    30     5     2
  392   126    26    29     3     3
  393    40    26    27     6     2
  394    13    26    30     4     2
  395    67    26    31     4     1
  396    64    26    30     6     1
  397    83    26    27     3     2
  398   180    26    28     1     3
  399     6    26    27     2     3
  400   154    26    29     1     3
  401   177    27    30     6     2
  402    64    27    31     1     3
  403   187    27    29     4     2
  404   147    27    32     4     2
  405   153    27    28     6     2
  406   135    27    28     6     2
  407   110    27    28     1     3
  408    72    27    32     6     2
  409     9    27    29     3     2
  410   140    27    30     5     2
  411   198    27    31     6     1
  412   165    27    29     4     1
  413    73    28    29     3     3
  414    99    28    33     2     2
  415   126    28    30     5     1
  416    92    28    31     5     1
  417    57    28    30     6     1
  418    84    28    33     3     3
  419   154    28    32     2     3
  420   178    28    33     2     2
  421   157    28    32     4     1
  422   183    28    30     3     1
  423   188    28    29     6     2
  424    99    28    30     5     2
  425    46    28    31     1     3
  426    40    28    29     2     3
  427    90    28    31     2     1
  428     9    28    29     1     1
  429    54    28    33     2     1
  430    57    28    30     6     1
  431   182    29    30     2     1
  432   199    29    32     1     2
  433    95    29    30     4     2
  434   142    29    31     2     2
  435    63    29    32     6     1
  436   146    29    30     2     2
  437    91    29    34     2     1
  438    54    29    32     4     1
  439   127    29    31     2     1
  440    15    29    33     4     2
  441    95    29    33     5     1
  442    44    30    35     6     2
  443    21    30    31     5     1
  444   108    30    32     6     2
  445   187    30    34     1     2
  446   152    30    31     1     2
  447    80    30    31     5     2
  448    99    30    35     2     2
  449    90    30    34     4     1
  450   123    30    35     3     3
  451    29    30    31     5     1
  452   164    30    33     3     1
  453    16    30    33     3     2
  454    21    30    34     1     1
  455    31    31    36     3     2
  456   155    31    33     5     1
  457    93    31    32     6     2
  458    35    31    32     5     2
  459    16    31    32     3     1
  460   119    31    33     6     2
  461   176    31    35     6     2
  462     8    31    32     5     2
  463   157    31    32     4     2
  464     7    31    34     1     2
  465    72    31    36     6     2
  466    59    31    34     2     3
  467   110    31    34     3     3
  468    81    31    35     4     2
  469    64    31    33     5     2
  470   165    31    33     2     2
  471    93    31    35     1     3
  472   120    32    35     2     3
  473    67    32    35     1     2
  474   182    32    34     4     1
  475    85    32    35     1     3
  476    46    32    36     5     2
  477    27    32    35     2     3
  478   110    32    34     5     1
  479    54    32    33     3     3
  480   178    32    37     1     1
  481   157    32    35     4     2
  482    69    33    35     1     1
  483   160    33    34     2     1
  484   183    33    36     1     2
  485    55    33    37     2     1
  486   175    33    37     2     1
  487     2    33    37     5     2
  488    84    33    34     3     1
  489   103    33    38     6     1
  490     7    33    36     3     1
  491    58    33    36     1     2
  492    13    33    34     5     2
  493   106    33    36     1     3
  494   186    33    36     3     1
  495   164    33    36     3     2
  496   118    33    38     3     2
  497   168    34    39     3     2
  498   138    34    39     6     2
  499   184    34    38     1     2
  500    45    34    39     2     1
  501    59    34    35     4     1
  502   178    34    38     2     2
  503    85    34    37     3     2
  504   167    34    39     5     2
  505    60    34    37     3     1
  506   101    34    39     3     2
  507   201    34    35     4     1
  508   181    34    37     1     2
  509    86    34    35     2     2
  510   185    34    37     6     1
  511    84    34    39     2     3
  512    83    34    37     4     2
  513    62    34    39     1     2
  514    74    34    35     3     1
  515   185    34    35     6     2
  516   196    34    35     4     1
  517    66    34    38     1     2
  518   199    34    37     5     2
  519    45    34    35     4     2
  520    56    34    39     4     1
  521   111    34    37     1     2
  522   188    34    37     6     2
  523   144    34    36     6     1
  524    62    34    35     2     2
  525   118    35    39     2     2
  526   114    35    39     5     2
  527    38    35    40     2     3
  528   179    35    36     5     1
  529   179    35    38     5     2
  530   133    35    39     5     2
  531    97    35    39     3     2
  532   149    35    40     2     2
  533    98    35    36     1     2
  534   177    35    40     3     2
  535    66    35    38     6     1
  536    76    35    38     2     2
  537    75    35    37     4     1
  538   179    35    40     5     2
  539    80    35    40     5     2
  540   170    36    38     2     2
  541   136    36    37     5     2
  542    89    36    37     1     2
  543   198    36    38     3     2
  544    31    36    41     6     2
  545    39    36    39     4     1
  546    65    36    40     6     2
  547   131    36    38     2     2
  548     2    36    39     1     1
  549    96    36    41     1     3
  550   161    36    37     4     2
  551    96    37    39     4     1
  552    29    37    38     2     1
  553    74    37    42     5     2
  554   184    37    38     3     3
  555   139    37    41     4     1
  556    94    37    40     3     1
  557    72    37    40     5     1
  558    72    37    39     4     2
  559     6    37    38     5     2
  560    60    37    40     2     1
  561   113    37    42     3     2
  562   194    37    38     4     1
  563   150    37    39     2     3
  564   198    37    42     6     1
  565    75    37    41     6     1
  566   153    37    41     3     2
  567    71    37    39     1     2
  568    80    37    39     1     3
  569   127    37    39     4     1
  570    24    37    42     5     1
  571    38    37    41     2     3
  572   177    37    38     4     1
  573   176    37    39     1     2
  574   119    38    43     4     2
  575    93    38    40     5     2
  576     7    38    41     6     1
  577    45    38    40     1     1
  578   196    38    41     3     1
  579    51    38    43     4     2
  580   146    38    43     3     3
  581    50    38    39     1     3
  582   185    38    41     5     2
  583   140    38    39     6     2
  584   135    38    43     2     2
  585    95    38    40     3     3
  586    42    38    39     5     1
  587    50    38    42     4     2
  588    42    39    43     4     1
  589    39    39    44     3     2
  590    62    39    41     1     2
  591   159    39    40     1     3
  592   116    39    40     2     3
  593   152    39    42     4     1
  594   156    39    43     2     1
  595    30    39    40     5     2
  596   174    39    41     2     1
  597   174    39    41     4     1
  598   102    39    44     4     2
  599    73    39    41     1     2
  600    36    39    44     1     1

TECHNICIANS = 100
    1     1   640     7  0 1 1 0 0 1
    2    28   310     8  1 0 0 0 0 1
    3    46    70     6  0 0 1 0 1 0
    4    79   350     5  0 0 1 0 1 1
    5   165   140     8  0 0 0 1 0 1
    6     5   395     9  1 0 0 0 0 0
    7    23   995     7  0 0 0 1 1 1
    8     1   665    10  0 0 0 1 0 0
    9    44   290     8  0 0 0 1 0 0
   10     1   535     6  0 1 1 1 0 0
   11    79   645     6  0 1 1 0 0 0
   12   202   430     8  0 0 0 1 0 1
   13   109   330    10  1 0 1 0 1 0
   14    64   110     6  1 0 0 0 0 1
   15   190   395    10  0 0 0 0 0 1
   16    18   970     9  1 0 0 0 0 0
   17     1   130     9  1 0 0 0 0 0
   18   121   325     6  0 0 1 0 0 1
   19   170   550     5  1 0 0 0 0 1
   20   182   100     6  1 0 0 0 0 0
   21   203   760     9  0 0 0 1 1 0
   22     1   610     6  1 0 0 0 0 0
   23   144   325     5  0 1 0 0 0 1
   24   101   590     8  1 0 0 1 0 1
   25    55   585     8  1 0 0 0 0 0
   26   204   620    10  0 0 1 0 1 0
   27     1   135     7  0 0 0 1 1 1
   28    16   400     7  1 0 1 1 0 0
   29   176   460     5  0 1 0 0 0 0
   30     1   350     5  0 0 0 1 0 1
   31   182   135    10  0 0 0 0 1 0
   32     1   835     9  0 0 0 1 0 0
   33    31   800     6  0 0 1 0 0 1
   34   181   325     5  1 0 0 1 1 0
   35     1   610     6  0 0 0 1 0 0
   36    89   770     8  0 1 0 1 0 1
   37    76   705    10  1 1 0 0 0 0
   38    64   300     6  1 0 0 0 0 0
   39     1   910    10  0 0 1 0 1 0
   40   101   145    10  1 1 0 0 1 0
   41   155   295    10  0 0 1 0 0 0
   42   205   610     9  1 0 0 0 0 1
   43   206   455     7  1 0 0 0 1 0
   44   142   160     5  0 0 0 0 1 0
   45   207   155     8  0 1 0 0 0 1
   46   208   360     8  1 1 0 0 0 0
   47   186   375     5  0 0 0 1 1 1
   48   209   750     6  0 1 0 0 0 1
   49    99   115     9  0 0 0 0 1 0
   50    77   185    10  0 0 1 0 0 1
   51   154   295     8  1 0 0 0 0 0
   52   210   485     7  0 0 0 0 0 1
   53   211   640     8  0 0 1 1 1 0
   54   212   770     8  0 0 1 0 0 0
   55   128   595     7  0 0 0 0 1 0
   56   213   550     5  0 1 0 0 0 1
   57   135   630     8  1 0 0 0 0 1
   58    77   220     8  0 1 0 0 0 0
   59     1   640     8  1 0 0 0 0 1
   60    42   235     8  0 1 1 0 0 0
   61   171   915     6  0 1 0 1 0 0
   62   200   965    10  0 0 1 0 0 0
   63    24   870     9  0 0 0 0 0 1
   64   101   670     6  1 0 0 1 1 0
   65     1   140    10  0 1 1 0 0 1
   66     1   915     9  0 1 0 0 0 0
   67   214   230     6  1 0 0 1 1 0
   68    10   620     8  0 0 0 0 1 1
   69   132   530     9  0 1 0 1 0 0
   70    39   665     9  0 1 1 0 0 1
   71     1   720     5  0 0 0 0 0 1
   72   118   890     8  1 1 0 0 0 0
   73     1   395     9  0 0 0 1 1 1
   74     1   925     8  0 1 1 0 0 1
   75   177   245     7  1 0 0 0 1 0
   76   120   780     6  1 1 0 0 0 0
   77     1   350    10  0 0 1 1 0 0
   78   114   785     7  1 0 0 0 0 0
   79    17   330     5  0 0 1 1 0 0
   80   110   525     9  0 0 1 0 0 0
   81   143   410     6  1 1 0 0 0 0
   82     1   725    10  0 0 0 0 0 1
   83    75   485     9  1 0 0 0 0 0
   84   170   400     7  1 0 1 0 1 0
   85    15   480     8  1 0 0 0 0 1
   86    47   300     6  0 0 0 1 1 1
   87     1   865    10  0 0 0 1 0 1
   88    34   590     8  0 0 0 1 1 0
   89   215   205     5  0 0 0 1 0 0
   90    57   530     7  0 1 0 0 0 1
   91     1   530    10  0 1 0 0 0 0
   92     1   100     8  0 0 0 1 0 0
   93     1   600     7  0 0 0 0 1 0
   94    43   560     6  0 0 0 1 0 1
   95     1   980     8  0 1 0 1 1 0
   96   131   650     6  0 0 0 0 0 1
   97   216   500     5  0 1 0 1 1 0
   98    75   855     9  1 0 0 1 1 0
   99   217   210     7  1 1 0 1 0 0
  100    54   500     6  0 1 1 0 0 1

