DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 12

DAYS = 25
  108   112     3     7     1     3
  109    41     3     6     1     1
  110    35     3     5     3     2
  111   203     3     6     3     3
  112    61     3     5     3     3
  113    50     3     6     2     3
  114   162     3     7     4     2
  115   294     3     5     3     1
  116   216     3     8     1     2
  117   178     3     4     3     1
  118    93     3     7     3     3
  119   203     3     4     4     1
  120   283     3     6     2     2
  121   121     3     8     2     2
  122   240     3     5     4     2
  123   215     3     6     2     1
  124   131     3     4     1     2
  125    17     3     8     2     1
  126    12     3     5     3     2
  127   181     3     4     4     1
  128   150     3     7     1     3
  129   156     3     6     4     2
  130   172     3     4     1     3
  131   161     3     4     2     1
  132   140     3     5     4     1
  133   217     3     5     2     1
  134   181     3     8     2     3
  135   157     3     4     4     1
  136   205     3     4     3     1
  137    23     3     5     2     1
  138    51     3     4     1     3
  139   258     3     6     3     1
  140    91     3     6     1     3
  141   163     4     5     2     2
  142   209     4     8     2     1
  143   295     4     5     3     2
  144   112     4     8     3     3
  145   122     4     6     1     1
  146   290     4     5     1     3
  147     7     4     9     2     3
  148    60     4     7     2     2
  149   113     4     7     1     3
  150   220     4     5     2     3
  151    31     4     6     2     1
  152    94     4     9     3     1
  153   104     4     9     3     1
  154   243     4     9     4     1
  155   225     4     6     3     3
  156   211     4     7     4     2
  157   258     4     5     1     2
  158   230     4     9     4     1
  159   123     4     5     1     1
  160     7     4     8     1     3
  161   151     4     6     4     1
  162   177     4     9     1     1
  163   259     4     7     4     2
  164     4     4     8     3     2
  165   264     4     8     2     2
  166   108     4     6     1     3
  167   183     4     7     1     3
  168   207     4     9     2     3
  169   147     4     9     1     1
  170    32     4     6     4     1
  171   287     4     9     2     3
  172   164     4     7     2     1
  173   101     4     8     2     2
  174   282     4     5     1     3
  175   204     4     7     1     1
  176   218     4     8     3     1
  177   261     4     9     2     2
  178   118     4     6     1     1
  179    90     4     5     2     3
  180   193     4     8     4     1
  181    17     4     6     1     3
  182   130     4     5     2     3
  183   149     4     7     2     2
  184   140     4     8     3     1
  185   138     4     7     4     2
  186   182     4     5     3     3
  187   167     4     9     2     1
  188    63     4     5     3     2
  189   232     4     8     4     1
  190   141     4     8     3     2
  191    40     4     8     1     2
  192   168     4     7     4     1
  193   298     4     7     3     1
  194    35     4     5     3     2
  195     3     4     8     3     1
  196    85     5     6     1     1
  197    71     5     8     1     3
  198    53     5     9     4     2
  199   112     5     7     1     3
  200   289     5     7     3     3
  201   128     5    10     2     3
  202   281     5     7     4     1
  203    73     5     7     3     3
  204   251     5     6     1     3
  205   295     5     8     1     1
  206   155     5     9     4     1
  207   266     5     9     3     1
  208   117     5    10     3     3
  209    28     5     8     3     1
  210   136     5     8     1     1
  211    85     5     7     2     3
  212    53     5     6     3     1
  213   136     5     9     2     1
  214   167     5     6     4     2
  215   145     5     6     3     3
  216    84     5     7     4     2
  217   192     5     9     2     1
  218    64     5     7     4     2
  219   181     5     7     2     1
  220   257     5    10     2     2
  221    57     5    10     3     1
  222   268     5     8     3     2
  223   227     5     8     2     2
  224    80     5     6     3     1
  225    46     5     8     2     3
  226   204     5    10     2     1
  227   146     5     7     4     2
  228    85     5     6     4     1
  229   171     5     6     1     3
  230   121     5     8     2     3
  231   213     5    10     3     2
  232   226     5     6     4     2
  233   190     5     7     1     2
  234   242     5     7     2     2
  235   233     5     6     1     2
  236    63     5     6     4     2
  237    32     5    10     1     1
  238   282     5     6     2     1
  239    30     5     6     2     3
  240   180     5     7     2     2
  241   205     5     7     2     3
  242    51     6     7     2     1
  243   142     6    10     2     2
  244   284     6     8     4     1
  245   115     6     8     2     2
  246    88     6     9     1     3
  247   186     6     8     4     2
  248    53     6     8     4     2
  249   118     6     7     4     2
  250    13     6     8     3     1
  251   170     6    10     2     3
  252   189     6    10     1     1
  253    25     6    11     3     2
  254   244     6    10     1     1
  255   177     6     8     1     1
  256   174     6     7     4     1
  257   218     6     8     4     2
  258    83     6    10     2     2
  259   188     6    10     1     2
  260   248     6    10     3     3
  261   208     6    11     4     1
  262   171     6     7     2     1
  263     3     6     9     4     2
  264   131     6     7     3     3
  265   220     6     8     2     1
  266   266     6     8     4     1
  267    50     6     7     4     1
  268    48     6     7     2     2
  269   145     6     9     3     1
  270   201     6    10     2     2
  271    20     6     7     2     2
  272   100     6     9     2     3
  273    72     6     8     3     3
  274   178     6     9     4     2
  275   237     6     8     1     2
  276    71     6     7     2     1
  277    39     6     9     4     2
  278     8     6     8     4     2
  279   125     6     9     2     3
  280    12     6     9     3     3
  281   297     6     7     3     3
  282   163     6     8     4     1
  283   228     7     8     1     2
  284   161     7    10     1     3
  285    77     7     8     4     2
  286   200     7    10     1     3
  287    77     7    12     1     1
  288    69     7    11     3     2
  289   288     7    10     2     2
  290    82     7     8     4     1
  291    77     7    11     2     1
  292    63     7     9     2     3
  293   275     7    11     2     2
  294   220     7    12     2     3
  295   267     7    11     1     1
  296   288     7    12     1     3
  297    20     7     8     4     1
  298   263     7     8     4     1
  299    57     7    11     3     2
  300   169     7    12     3     3
  301   207     7     8     1     1
  302   277     7     8     2     2
  303   251     7    12     2     1
  304    99     7    10     4     2
  305    68     7    12     4     2
  306    85     7    10     1     2
  307   103     7     9     1     2
  308   121     7    12     2     1
  309    45     7    11     4     1
  310   283     7    12     2     1
  311    27     7    12     3     1
  312   275     7    10     4     2
  313    28     7    12     4     1
  314   160     7    12     3     3
  315   169     7    11     4     1
  316   259     7    10     4     1
  317   123     7    11     4     1
  318   236     7    12     3     1
  319   168     7    10     2     1
  320   271     7     9     3     2
  321   130     7     8     1     3
  322   206     7    11     4     2
  323   208     7     9     3     3
  324   128     7    11     4     2
  325   204     7    12     4     1
  326   295     7    12     4     2
  327   135     7    11     3     1
  328    38     7     9     2     1
  329   149     7    10     1     1
  330   176     7    11     4     1
  331    75     7     9     3     1
  332    46     7     9     3     2
  333   263     7    10     2     3
  334     5     8    12     3     3
  335   237     8     9     4     2
  336    42     8    12     4     2
  337   272     8    11     3     2
  338    65     8    13     1     3
  339   254     8    13     3     3
  340    60     8    10     3     1
  341   267     8    13     1     1
  342   108     8    11     2     1
  343   182     8    12     4     1
  344    50     8    11     3     1
  345   262     8    10     4     2
  346   167     8     9     2     1
  347    46     8    12     3     1
  348     3     8     9     1     3
  349   227     8    10     2     2
  350    16     8    12     2     3
  351   287     8    12     4     1
  352    84     8    10     3     1
  353   272     8    13     4     2
  354   175     8    11     2     2
  355   147     8    10     4     2
  356   164     8    12     3     3
  357   280     8    12     2     3
  358    71     8     9     4     2
  359   228     8    13     4     1
  360    45     8    11     1     1
  361    90     8    11     2     3
  362   132     8    10     3     1
  363   144     8     9     2     3
  364   260     8    11     4     1
  365    28     8    12     4     1
  366   223     8    11     1     1
  367   246     8    13     2     3
  368    44     8    12     2     1
  369   210     8    10     1     1
  370   119     8    11     2     1
  371   106     8    10     2     2
  372   229     8    10     3     3
  373    59     8    11     3     2
  374   106     8    11     1     2
  375   193     8    10     3     2
  376   234     8    10     3     2
  377   233     8    11     4     1
  378   199     8    11     4     2
  379   281     8    11     2     3
  380   191     8    13     4     1
  381   204     9    12     4     1
  382   151     9    13     1     1
  383   199     9    12     4     1
  384   236     9    13     4     2
  385   200     9    14     3     3
  386    78     9    14     1     2
  387   122     9    13     2     1
  388   161     9    14     1     1
  389    80     9    14     3     2
  390   180     9    11     3     3
  391    33     9    14     3     3
  392    92     9    11     2     3
  393    67     9    12     2     2
  394    20     9    11     1     2
  395   207     9    14     1     3
  396     3     9    14     1     1
  397    20     9    14     1     3
  398   141     9    10     1     1
  399   200     9    14     3     2
  400   147     9    11     3     1
  401    22     9    11     4     2
  402   139     9    14     3     2
  403    87     9    11     3     3
  404     2     9    14     3     2
  405    18     9    14     2     1
  406    48     9    14     3     3
  407    50     9    10     4     2
  408   252     9    10     2     1
  409   247     9    12     3     1
  410   277     9    12     2     2
  411    93     9    14     1     3
  412   282     9    14     1     3
  413   225     9    12     3     1
  414    95     9    12     1     1
  415   277     9    14     2     1
  416   264     9    11     4     2
  417   213     9    14     4     2
  418   244     9    11     2     3
  419    95     9    11     4     1
  420   158     9    13     1     2
  421   128    10    11     1     3
  422   236    10    13     2     1
  423    29    10    15     4     2
  424   227    10    12     1     1
  425   287    10    11     4     1
  426    42    10    11     3     3
  427   242    10    11     1     2
  428    25    10    12     4     1
  429   217    10    11     1     1
  430   239    10    14     1     3
  431   261    10    15     2     2
  432   228    10    15     2     2
  433   190    10    11     3     1
  434   121    10    12     2     3
  435   144    10    15     2     2
  436   105    10    14     1     2
  437   262    10    12     2     1
  438    83    10    14     4     2
  439   177    10    11     2     1
  440   199    10    11     3     3
  441   225    10    14     2     1
  442    43    10    12     2     2
  443    26    10    15     4     1
  444    93    10    14     4     2
  445   280    10    11     1     3
  446   118    10    13     2     1
  447   128    10    13     1     2
  448    49    10    12     3     1
  449   286    10    11     2     2
  450   200    10    15     4     2
  451   261    10    13     1     3
  452   284    10    11     1     2
  453   222    10    12     4     1
  454    19    10    14     3     2
  455   278    10    13     1     1
  456    39    10    13     1     3
  457    92    10    15     3     3
  458   263    10    11     2     3
  459   137    10    11     1     1
  460   284    10    14     4     1
  461   190    10    14     3     1
  462    53    10    14     1     2
  463    28    11    16     1     3
  464   149    11    15     2     2
  465   272    11    13     3     3
  466   115    11    12     3     3
  467    93    11    12     4     1
  468   279    11    15     3     3
  469    72    11    15     2     1
  470   175    11    13     3     2
  471   138    11    14     3     3
  472    51    11    15     4     2
  473     4    11    16     2     2
  474   292    11    13     3     2
  475    67    11    15     3     1
  476   125    11    12     3     3
  477    83    11    15     1     3
  478    84    11    14     1     1
  479    75    11    14     2     1
  480    24    11    12     3     2
  481   301    11    14     4     1
  482   208    11    16     4     1
  483     4    11    14     2     2
  484   276    11    16     3     3
  485   199    11    15     1     1
  486   107    11    16     4     2
  487    58    11    14     4     1
  488   232    11    14     3     3
  489    23    11    15     1     1
  490    67    11    13     4     1
  491    37    11    12     3     2
  492   210    11    14     1     2
  493   251    11    14     3     2
  494   123    11    15     4     1
  495    31    11    16     3     1
  496   150    11    13     4     2
  497    57    11    16     2     1
  498   281    11    16     4     1
  499   189    11    15     3     3
  500   185    11    13     4     1
  501    73    11    14     2     3
  502   205    11    12     3     3
  503   139    11    14     1     2
  504   277    11    12     1     3
  505   111    11    16     4     1
  506   138    12    13     4     1
  507    25    12    15     1     3
  508   101    12    13     4     1
  509    53    12    15     2     3
  510    68    12    16     3     3
  511   114    12    17     1     2
  512    14    12    17     2     3
  513   246    12    16     1     3
  514   191    12    15     2     3
  515   255    12    14     4     2
  516   168    12    15     1     3
  517   160    12    13     1     2
  518    84    12    16     4     1
  519    68    12    15     2     2
  520   164    12    15     2     3
  521    95    12    14     3     2
  522   103    12    15     3     3
  523    80    12    15     2     2
  524   237    12    16     3     3
  525   105    12    13     3     3
  526   135    12    16     3     1
  527    98    12    14     1     2
  528    21    12    17     2     1
  529    53    12    17     2     1
  530    27    12    15     3     1
  531   183    12    17     1     1
  532   121    12    17     3     3
  533    83    12    17     2     2
  534   277    12    13     4     2
  535    70    12    16     3     2
  536   159    12    13     2     1
  537   247    12    15     1     1
  538   153    12    13     2     2
  539   131    12    14     4     1
  540   283    13    18     2     1
  541   289    13    14     4     2
  542   143    13    17     3     3
  543   277    13    17     4     2
  544   164    13    18     4     2
  545   248    13    16     4     2
  546   271    13    15     2     3
  547    64    13    14     4     2
  548    41    13    18     4     2
  549   220    13    16     1     1
  550   178    13    16     4     2
  551   298    13    18     1     2
  552    83    13    15     2     1
  553   207    13    18     1     3
  554   282    13    16     4     2
  555   129    13    14     1     3
  556   169    13    17     1     1
  557   250    13    18     2     1
  558    65    13    17     1     2
  559   170    13    14     4     1
  560   195    13    17     1     3
  561   175    13    17     2     1
  562    24    13    15     3     2
  563   246    13    17     2     3
  564     3    13    17     3     1
  565   287    13    18     1     3
  566   111    13    14     1     2
  567   141    13    16     1     2
  568   180    13    14     2     3
  569   146    13    18     3     3
  570   164    13    15     1     3
  571   119    13    17     2     1
  572   262    13    16     1     1
  573   291    13    14     2     1
  574   276    13    15     2     3
  575   298    13    18     3     3
  576   286    13    16     2     3
  577   113    13    18     2     3
  578    53    13    14     1     2
  579    95    13    14     3     1
  580    84    13    17     1     3
  581   254    13    15     1     2
  582   229    13    14     4     1
  583   156    13    18     3     1
  584   176    13    14     4     1
  585   161    13    18     1     3
  586    34    13    18     3     3
  587   242    13    14     3     1
  588   279    13    15     1     2
  589   207    13    16     1     2
  590    87    13    16     4     1
  591    36    14    19     1     3
  592   204    14    16     1     2
  593    58    14    15     1     1
  594   111    14    15     2     3
  595   197    14    17     4     2
  596    95    14    15     4     2
  597    94    14    15     4     1
  598    91    14    17     1     3
  599   145    14    18     2     2
  600    67    14    19     3     3
  601     2    14    15     4     1
  602   236    14    19     1     2
  603    42    14    16     2     3
  604   293    14    16     4     1
  605   203    14    18     3     1
  606   197    14    19     4     2
  607   257    14    17     3     3
  608    59    14    16     1     3
  609   106    14    19     4     1
  610   287    14    18     4     2
  611   226    14    19     1     2
  612   293    14    17     2     2
  613   145    14    19     2     1
  614   285    14    18     3     3
  615   216    14    15     2     2
  616   110    14    19     1     1
  617   187    14    18     3     2
  618   118    14    19     3     2
  619   251    14    16     4     2
  620   271    14    15     4     1
  621   115    14    18     2     2
  622   222    14    16     4     1
  623   256    14    17     1     2
  624   106    14    17     3     3
  625    37    14    18     1     3
  626   199    14    16     3     2
  627   268    14    15     3     3
  628   263    14    19     3     3
  629   248    14    19     3     3
  630   198    14    19     1     1
  631   212    14    16     2     2
  632   101    14    19     2     2
  633   195    14    19     2     2
  634    38    14    18     4     2
  635   301    14    18     1     2
  636    87    14    19     3     2
  637   177    14    17     3     3
  638   136    14    15     3     3
  639    72    14    15     3     1
  640    44    14    15     2     2
  641   146    14    16     2     2
  642    51    14    19     4     2
  643   162    14    18     1     2
  644   196    14    15     2     3
  645   220    14    16     4     1
  646   128    14    15     2     1
  647   128    14    18     4     2
  648   295    14    17     3     2
  649   117    14    15     4     2
  650    80    14    15     3     2
  651   215    14    17     4     2
  652   299    14    19     2     2
  653   263    14    15     1     3
  654   158    14    15     4     1
  655   183    14    15     3     1
  656   247    14    17     3     1
  657   218    15    20     4     2
  658    64    15    18     1     1
  659   130    15    19     1     2
  660   279    15    16     2     1
  661   255    15    20     2     1
  662   213    15    19     1     1
  663   235    15    18     4     2
  664   211    15    16     1     2
  665   223    15    19     4     2
  666   117    15    18     3     2
  667    33    15    18     2     1
  668   113    15    17     3     1
  669   286    15    20     1     3
  670   128    15    19     4     1
  671    44    15    18     4     1
  672    28    15    17     3     3
  673   145    15    17     3     2
  674   227    15    20     2     3
  675   102    15    16     2     1
  676   255    15    17     3     1
  677   282    15    16     4     2
  678   246    15    20     2     3
  679   118    15    17     3     2
  680   122    15    20     2     2
  681   262    15    19     3     3
  682   274    15    16     3     1
  683   151    15    20     4     2
  684   259    15    17     1     3
  685   290    15    19     2     1
  686   114    15    16     3     1
  687   225    15    20     3     3
  688   273    15    19     3     2
  689    26    15    19     1     3
  690   138    15    18     2     1
  691   147    15    18     4     1
  692   194    15    16     2     3
  693     4    15    18     2     1
  694   300    15    19     3     3
  695   294    15    18     3     2
  696     9    15    17     1     2
  697   127    15    20     3     1
  698    80    15    18     2     2
  699    19    16    20     4     1
  700   176    16    20     3     3
  701   175    16    19     2     2
  702   119    16    18     2     1
  703    28    16    18     4     2
  704   148    16    21     1     1
  705   227    16    18     1     3
  706   112    16    17     4     2
  707   295    16    21     4     1
  708    19    16    18     1     1
  709    71    16    20     4     2
  710    74    16    17     2     2
  711   154    16    17     2     2
  712    43    16    17     4     2
  713   101    16    21     3     2
  714   242    16    19     4     1
  715   157    16    20     3     2
  716   182    16    17     2     2
  717    83    16    18     1     2
  718    59    16    18     1     2
  719    42    16    17     1     2
  720    75    16    17     1     3
  721    69    16    17     3     1
  722   228    16    17     2     2
  723   223    16    17     3     3
  724    69    16    17     1     1
  725   293    16    21     1     3
  726   277    16    18     3     2
  727   118    16    20     2     1
  728   148    16    18     1     2
  729   298    16    20     4     1
  730   118    16    17     3     3
  731   269    16    18     4     1
  732    46    16    18     4     2
  733   287    16    17     4     2
  734    56    16    18     4     2
  735    67    16    18     3     2
  736   292    16    21     4     1
  737   169    16    20     1     1
  738   166    16    17     4     2
  739   157    16    18     1     1
  740   186    16    20     3     2
  741   298    16    19     4     2
  742   185    16    20     3     1
  743   256    16    19     1     3
  744   203    16    19     4     2
  745    47    16    20     1     1
  746   164    16    18     4     2
  747   207    16    20     4     2
  748    93    16    18     3     2
  749   155    16    21     2     1
  750   249    16    21     1     3
  751   135    17    21     4     1
  752    24    17    21     2     1
  753   255    17    18     2     3
  754    16    17    19     1     2
  755     6    17    20     1     2
  756   164    17    21     2     2
  757    65    17    22     3     1
  758   174    17    18     3     1
  759   223    17    20     4     2
  760   231    17    22     4     1
  761    48    17    19     1     3
  762   150    17    21     1     3
  763   161    17    22     3     2
  764    44    17    21     1     1
  765   199    17    19     2     2
  766   138    17    21     3     1
  767    52    17    20     2     3
  768    17    17    22     2     1
  769   118    17    22     3     2
  770   100    17    21     3     2
  771   175    17    21     2     1
  772   293    17    18     1     3
  773   291    17    19     4     2
  774   286    17    20     4     2
  775   117    17    22     2     2
  776   134    17    21     3     2
  777   181    17    18     2     3
  778    27    17    21     2     2
  779   263    17    19     2     1
  780   256    17    18     2     1
  781   140    17    19     1     1
  782    81    17    18     2     3
  783   240    17    19     2     2
  784    53    17    21     3     3
  785   127    17    20     1     1
  786   243    17    22     4     1
  787   101    17    20     2     1
  788    19    17    20     1     3
  789   207    17    22     3     2
  790   219    17    20     1     2
  791   201    17    20     3     3
  792   161    17    20     1     2
  793   250    17    18     3     3
  794   296    17    19     2     3
  795   186    17    19     2     3
  796    68    17    22     1     1
  797   117    17    19     4     2
  798   191    17    19     1     2
  799   273    17    19     1     3
  800     6    17    18     2     2
  801   173    17    19     2     3
  802    14    17    20     3     1
  803   127    17    20     1     1
  804   169    17    18     1     1
  805    21    17    20     3     1
  806    66    17    18     3     1
  807   240    18    22     1     2
  808   148    18    20     4     2
  809    30    18    20     1     3
  810    69    18    22     1     1
  811   110    18    22     1     2
  812   144    18    22     3     1
  813   172    18    20     2     1
  814    55    18    22     1     3
  815   183    18    20     4     2
  816   220    18    20     1     3
  817   206    18    23     1     1
  818   127    18    21     2     3
  819    32    18    20     3     2
  820   100    18    21     3     2
  821    18    18    20     2     2
  822     7    18    21     4     1
  823   200    18    20     1     2
  824   206    18    19     1     1
  825    14    18    23     4     2
  826   107    18    23     1     1
  827    30    18    20     3     2
  828   289    18    22     2     2
  829   208    18    19     4     2
  830    89    18    20     3     1
  831   118    18    23     2     3
  832   155    18    21     2     1
  833    80    18    23     1     3
  834   234    18    20     4     2
  835   140    18    19     2     1
  836     5    18    22     3     2
  837    72    18    20     4     2
  838   170    18    22     1     1
  839   171    18    23     3     2
  840    27    18    20     1     3
  841    46    18    21     2     1
  842   270    18    21     3     1
  843    76    18    22     1     2
  844   194    18    21     2     3
  845    82    18    23     3     3
  846    46    18    20     1     3
  847   180    18    23     1     3
  848   151    19    21     1     1
  849   265    19    24     3     1
  850   252    19    20     1     2
  851   162    19    20     1     3
  852   194    19    21     3     2
  853    33    19    20     1     3
  854    52    19    21     1     1
  855    53    19    21     3     3
  856   193    19    22     4     2
  857    51    19    22     4     2
  858    87    19    22     2     3
  859    80    19    20     1     3
  860   148    19    21     4     1
  861   283    19    22     4     1
  862    79    19    21     3     3
  863   248    19    20     2     2
  864   143    19    23     1     3
  865    74    19    24     2     3
  866    74    19    24     1     1
  867    50    19    21     3     2
  868   253    19    24     4     2
  869    72    19    20     3     1
  870   196    19    22     4     2
  871   229    19    23     2     3
  872    50    19    23     4     1
  873   291    19    21     4     2
  874    39    19    24     1     3
  875   266    19    20     1     1
  876   224    19    24     1     3
  877    15    19    22     3     3
  878   271    19    24     3     3
  879   267    19    22     2     2
  880    76    19    24     4     1
  881    71    19    21     4     2
  882   210    19    22     4     2
  883   232    19    20     1     2
  884    58    19    23     2     2
  885   267    19    23     4     1
  886   176    19    22     3     3
  887   163    19    24     2     3
  888   149    19    20     4     1
  889    18    19    21     2     2
