DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 3

DAYS = 35
   54    84     4     6     5     1
   55   151     4     9     5     2
   56    17     4     6     3     3
   57    16     4     9     3     1
   58    42     4     9     4     3
   59   143     4     6     4     1
   60    40     4     8     3     2
   61   150     4     5     3     2
   62   108     5    10     5     1
   63    90     5    10     2     3
   64    78     5    10     1     2
   65     8     5     9     3     1
   66   132     5     8     2     2
   67   112     5     8     2     2
   68   100     5    10     4     2
   69    49     5    10     2     1
   70    58     5     8     5     1
   71   122     5     9     1     2
   72    95     5    10     5     3
   73   133     5     7     3     3
   74    76     5     8     5     2
   75    91     5     9     3     2
   76     8     5     8     2     2
   77    48     6    10     4     3
   78    64     6    10     1     3
   79    50     6    11     2     3
   80   109     6     9     2     2
   81    86     6    11     4     2
   82    83     6     7     5     1
   83    33     6    10     5     3
   84   125     6    11     5     2
   85    65     6     9     2     3
   86    81     6     8     2     1
   87   119     6    10     3     3
   88    24     6    11     1     3
   89   111     6     9     3     3
   90    20     7    12     5     3
   91   118     7    11     5     1
   92    61     7     9     2     1
   93   112     7    11     1     1
   94   105     7     8     4     2
   95    93     7     8     5     1
   96    31     7     8     2     2
   97    41     7    11     3     3
   98    66     7     9     2     3
   99    18     7    10     3     3
  100    35     7     9     2     3
  101   100     7    11     5     3
  102    28     7     9     3     1
  103   116     7     9     3     3
  104   118     8    10     5     1
  105    42     8    12     1     1
  106   117     8    10     4     1
  107    87     8    11     3     3
  108   147     8     9     4     3
  109   121     8     9     1     3
  110    57     8     9     3     2
  111    68     8     9     3     2
  112    48     8    10     2     3
  113    11     8    12     3     3
  114    25     8    13     3     2
  115   134     8    10     5     2
  116   115     8    13     3     2
  117    33     8    11     4     1
  118    85     8    12     2     3
  119     7     8    13     5     1
  120    48     8    12     1     2
  121    45     8    10     1     1
  122   150     8    11     3     2
  123    41     9    11     1     1
  124     6     9    11     4     3
  125   137     9    11     5     1
  126    15     9    12     1     2
  127    22     9    13     3     3
  128   114     9    13     4     1
  129    26     9    11     4     1
  130    32     9    14     3     1
  131   143     9    12     5     3
  132    21     9    12     3     2
  133    64    10    14     2     3
  134   136    10    12     2     1
  135   105    10    13     2     1
  136    39    10    15     3     2
  137    11    10    13     1     3
  138    58    10    15     4     3
  139   122    10    15     5     2
  140   144    10    14     2     3
  141    53    10    15     2     2
  142   135    10    12     2     1
  143    24    10    11     3     1
  144   151    10    13     2     2
  145   130    10    13     5     1
  146   135    10    11     3     1
  147     7    11    12     5     3
  148    10    11    16     2     3
  149   141    11    13     4     2
  150   151    11    16     2     2
  151     8    11    13     2     2
  152   114    11    12     1     1
  153   110    11    16     3     1
  154   122    11    15     3     3
  155    25    11    14     1     1
  156    55    11    16     4     1
  157   104    11    12     4     1
  158   149    11    12     4     3
  159   132    11    16     2     1
  160    53    11    13     2     1
  161    66    11    13     4     3
  162   129    11    12     2     1
  163    23    11    12     5     3
  164    57    11    16     4     1
  165    13    12    17     4     3
  166    99    12    15     3     1
  167   138    12    14     3     2
  168   106    12    13     5     2
  169    61    12    17     2     3
  170    49    12    13     5     3
  171   124    12    17     5     1
  172   130    12    13     3     1
  173   113    12    13     1     3
  174    45    12    16     4     2
  175   135    12    17     1     3
  176    31    12    14     5     1
  177    18    12    16     3     3
  178    70    13    18     5     2
  179    26    13    18     4     1
  180    60    13    18     3     2
  181    55    13    17     2     1
  182   151    13    15     1     2
  183    88    13    15     2     2
  184   103    13    18     3     1
  185     2    13    18     3     1
  186    97    13    15     1     3
  187    80    13    14     5     3
  188    94    13    18     5     3
  189    65    13    14     4     3
  190    26    13    15     4     3
  191   118    13    18     1     2
  192   137    13    14     2     1
  193    42    13    17     1     1
  194   121    13    14     3     2
  195    56    13    18     4     2
  196    30    13    18     2     2
  197   106    13    17     3     3
  198   130    13    18     4     3
  199    43    13    15     4     3
  200   105    13    18     1     2
  201   101    14    16     4     2
  202   134    14    19     1     2
  203   100    14    17     2     1
  204    95    14    19     4     1
  205    29    14    17     3     2
  206    70    14    18     2     1
  207    34    14    18     4     1
  208    26    14    16     1     1
  209   141    14    15     5     2
  210    54    14    17     1     2
  211    92    14    18     2     3
  212   104    14    18     4     3
  213    81    14    17     3     3
  214    42    14    16     1     2
  215     6    14    18     1     1
  216    99    14    16     5     3
  217    56    14    17     5     1
  218   126    14    19     4     1
  219   131    15    17     2     3
  220    43    15    17     2     3
  221    91    15    19     1     3
  222    10    15    18     1     1
  223    14    15    16     1     3
  224    31    15    17     3     3
  225   106    15    16     2     1
  226   133    15    18     2     3
  227   107    15    20     2     2
  228    70    15    17     2     3
  229   114    15    16     4     2
  230    64    15    17     1     2
  231   136    15    20     5     1
  232    87    15    19     1     3
  233    49    15    19     1     3
  234   131    15    19     2     1
  235   112    16    17     1     2
  236    69    16    18     5     2
  237    37    16    17     2     3
  238    81    16    17     4     2
  239   135    16    18     5     1
  240   132    16    18     3     2
  241    69    16    19     4     2
  242   123    16    17     5     3
  243    74    16    18     5     3
  244   150    16    18     3     2
  245    68    16    17     4     2
  246    16    16    18     4     2
  247   130    16    19     1     2
  248    79    16    20     5     3
  249    14    16    21     1     1
  250    65    16    20     1     1
  251    78    17    21     1     3
  252    62    17    18     3     2
  253    62    17    21     2     3
  254   150    17    20     2     2
  255   142    17    19     3     2
  256    47    17    22     5     2
  257    70    17    21     3     1
  258     2    17    20     2     1
  259    38    17    20     5     3
  260    47    17    20     5     3
  261   149    17    18     1     2
  262    45    17    20     2     2
  263    95    17    18     5     3
  264    24    17    18     4     1
  265   129    17    18     2     3
  266    29    18    19     3     1
  267    88    18    20     1     1
  268    63    18    22     5     3
  269    55    18    22     4     2
  270   124    18    20     3     1
  271    46    18    23     2     2
  272    98    18    22     3     3
  273   120    18    23     2     2
  274    49    18    21     3     3
  275   143    18    21     3     1
  276    52    18    19     4     1
  277    23    18    20     3     3
  278   124    18    23     4     3
  279   132    18    19     1     2
  280    47    19    23     4     1
  281     2    19    23     3     2
  282    20    19    24     4     2
  283    10    19    20     2     1
  284    66    19    23     4     2
  285   146    19    23     2     3
  286   137    19    23     1     2
  287     6    19    23     4     2
  288    76    19    21     4     2
  289   112    19    24     4     1
  290   112    19    20     4     2
  291    31    19    22     1     1
  292    42    19    22     1     2
  293    58    19    24     2     3
  294    85    19    21     2     2
  295   140    19    24     4     2
  296    23    20    23     3     1
  297   131    20    22     5     3
  298    53    20    23     4     2
  299   116    20    23     2     3
  300    65    20    24     4     1
  301   102    20    24     5     1
  302    24    20    23     1     3
  303   129    20    23     3     2
  304    11    20    21     3     1
  305    67    20    25     4     3
  306    91    20    22     3     3
  307    35    20    21     1     1
  308   120    20    21     5     2
  309    22    20    21     5     3
  310   128    20    24     1     3
  311    91    20    21     1     1
  312   132    20    23     4     3
  313    97    20    22     1     3
  314    38    20    24     1     3
  315     9    21    24     4     2
  316   151    21    25     1     2
  317    84    21    23     1     3
  318    35    21    24     1     3
  319    35    21    22     1     1
  320   137    21    23     5     1
  321    59    21    23     3     2
  322   150    21    24     1     1
  323    96    21    24     3     3
  324    99    21    26     4     2
  325    49    21    25     2     3
  326    54    21    24     3     3
  327    91    21    23     4     3
  328     4    21    24     1     1
  329    31    21    24     2     2
  330    38    22    25     2     1
  331   121    22    25     4     1
  332    16    22    25     3     1
  333    38    22    26     3     3
  334    67    22    25     2     3
  335    30    22    27     2     3
  336    43    22    24     5     1
  337   137    22    23     1     2
  338     4    22    27     2     1
  339     3    22    24     4     1
  340   127    22    23     2     2
  341    42    22    27     5     1
  342    70    23    26     1     3
  343    94    23    25     5     1
  344    61    23    24     4     3
  345   121    23    25     4     1
  346   135    23    27     2     1
  347    83    23    27     2     2
  348   143    23    24     5     1
  349   103    23    28     5     2
  350   119    23    25     1     2
  351    68    23    26     2     2
  352     3    23    24     1     3
  353   135    23    28     1     2
  354     3    23    27     1     1
  355    50    23    28     3     1
  356    94    23    24     3     3
  357    61    23    25     5     2
  358   106    23    27     2     1
  359   101    23    24     4     2
  360   141    23    25     4     1
  361   140    23    24     4     3
  362   134    23    26     4     2
  363    43    23    26     4     2
  364   147    24    25     2     2
  365   133    24    26     5     3
  366   147    24    29     5     2
  367    49    24    29     5     1
  368   133    24    26     5     1
  369    74    24    29     2     3
  370   101    24    25     4     3
  371    52    24    26     4     3
  372    73    24    29     5     1
  373   137    24    25     1     3
  374   122    24    27     5     2
  375   120    24    27     5     3
  376   122    24    26     5     2
  377   133    24    27     1     1
  378    39    24    25     5     3
  379    32    24    25     4     3
  380    32    25    28     2     2
  381    60    25    27     5     1
  382   131    25    27     5     2
  383   118    25    29     3     3
  384    19    25    28     4     1
  385   130    25    26     5     2
  386   151    25    27     3     2
  387    11    25    28     1     3
  388    65    25    30     4     3
  389    37    25    26     3     3
  390    31    25    29     3     1
  391    35    25    30     5     2
  392   128    25    30     1     1
  393   143    26    28     5     1
  394    51    26    28     2     2
  395    40    26    28     4     3
  396   119    26    29     5     3
  397    28    26    27     4     3
  398    78    26    28     2     2
  399    37    26    27     2     3
  400    95    26    30     1     3
  401    33    26    31     1     2
  402   138    26    27     4     3
  403    92    26    27     3     3
  404    11    26    29     2     1
  405    51    27    29     1     1
  406    15    27    29     3     1
  407   102    27    28     4     1
  408   129    27    32     1     3
  409    45    27    28     3     1
  410    19    27    31     2     2
  411    88    27    32     1     3
  412   141    27    31     4     2
  413    89    27    30     1     3
  414   144    27    29     1     2
  415    79    27    30     5     2
  416   121    27    30     1     1
  417    70    27    31     4     3
  418   117    28    30     3     3
  419   149    28    32     5     2
  420    11    28    31     2     2
  421     8    28    31     3     3
  422    10    28    29     3     3
  423   103    28    29     1     3
  424   150    28    30     4     1
  425    91    28    32     2     3
  426    27    28    29     3     1
  427   119    28    33     3     2
  428    35    28    31     4     1
  429    70    28    31     5     2
  430   138    28    29     1     3
  431   150    28    31     3     3
  432    39    28    31     1     1
  433    91    29    30     2     1
  434   107    29    32     4     2
  435   138    29    34     3     3
  436    98    29    33     4     3
  437    70    29    32     1     1
  438     4    29    30     5     3
  439    28    29    30     2     2
  440    62    29    31     3     1
  441   148    29    34     1     1
  442    26    29    34     5     3
  443   114    29    33     5     1
  444    81    29    32     2     3
  445    86    29    33     4     1
  446     4    29    31     3     1
  447   109    29    31     1     3
  448     6    29    34     2     3
  449    78    29    31     2     3
  450   111    29    34     5     2

TECHNICIANS = 75
    1    81   140     8  0 1 0 0 1
    2     1   210     7  0 0 0 0 1
    3    17   100     6  0 0 1 0 1
    4     1   560     8  0 1 0 1 1
    5    80   235     9  0 0 0 0 1
    6    90   190     5  0 0 0 1 0
    7     1   475     6  1 0 0 0 0
    8   141   685    10  0 1 0 0 1
    9    73   560     6  0 1 1 0 1
   10    81   525    10  1 0 1 0 0
   11    21   635    10  1 0 0 0 0
   12   128   775    10  0 1 0 1 1
   13   152   355     9  0 1 0 1 0
   14    42   920     9  0 0 1 1 0
   15   150   490     6  0 1 0 1 0
   16     1   610     5  1 0 0 1 1
   17    58   625     5  1 0 1 1 0
   18    90   120     9  0 1 0 1 1
   19   153   670    10  1 1 1 0 0
   20    69   825     9  1 0 0 0 0
   21   142    75     9  0 1 0 0 1
   22   139   360     6  0 0 0 0 1
   23     1   285     7  0 0 0 0 1
   24    71   590     7  0 0 0 1 0
   25   128   265     8  0 1 0 0 0
   26    48   175     9  0 1 0 0 1
   27     1   930    10  0 0 0 0 1
   28     1   195     9  0 0 0 1 1
   29   154   380     9  1 0 1 1 0
   30    62   170     6  0 1 1 1 0
   31   155   450     9  0 0 1 0 1
   32   118   595     5  1 0 0 0 1
   33    33   310    10  0 1 1 0 0
   34   143   325     5  1 1 0 0 0
   35   108   555     9  1 0 1 1 0
   36     1   475     9  0 0 1 1 1
   37   116   215     8  1 0 1 0 0
   38    90   470     5  1 0 1 0 0
   39   156   530    10  0 0 0 1 0
   40    88   330     7  1 1 0 1 0
   41    60   485    10  0 0 0 0 1
   42    81   750     5  0 0 1 1 1
   43    36   280    10  0 1 0 0 0
   44    91   455     9  0 1 1 1 0
   45    93   625     5  1 1 0 1 0
   46     1   600    10  1 0 1 1 0
   47     1   380    10  1 0 0 0 1
   48     1   755    10  0 1 0 0 0
   49     1   560     8  1 0 0 1 0
   50   104   195     7  1 0 1 0 1
   51    65   775    10  0 1 0 1 1
   52    61   340     7  1 0 1 0 0
   53   138   775     5  0 0 1 0 0
   54    19   820     6  1 0 0 0 1
   55     8   430     7  1 0 1 0 1
   56    18   490     5  1 0 1 1 0
   57     1   580     9  0 1 0 0 0
   58   123   355     8  0 0 1 1 1
   59    51   655     7  0 0 1 0 0
   60    66   950     7  1 0 0 0 0
   61     1   415     8  0 0 0 1 0
   62     1   610     8  0 0 0 0 1
   63    87   795     6  1 0 1 0 0
   64     1   800    10  0 0 0 0 1
   65    21   770     7  1 0 1 0 0
   66    94   675     6  0 0 0 1 1
   67   107   855     5  0 0 1 0 0
   68   157   240    10  1 0 0 1 1
   69   150   280     8  0 0 1 0 0
   70    81   265     7  1 0 0 0 0
   71     1   805     6  0 0 0 1 0
   72    89   400    10  0 0 1 0 0
   73    36   475     5  0 1 0 1 0
   74    55   645     8  1 1 1 0 0
   75    25   440     5  0 0 0 1 0

