DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 6

DAYS = 15
  147   651   500
  148   288   297
  149   234   409
  150   747   590
  151   539   425
  152   408   296
  153   451   369
  154   393   476
  155   515   341
  156   306   494
  157   297   672
  158   266   310
  159   201   387
  160   515   523
  161   681   391
  162   470   370
  163   261   440
  164   529   645
  165   562   346
  166   545   620
  167   403   429
  168   302   577
  169   537   137
  170   595   438
  171   388   406
  172   351   405
  173   349   367
  174   490    21
  175   748   689
  176   315   473
  177   119   209
  178   439   426
  179   559   345
  180   582   684
  181   548   164
  182   452   372
  183   594   568
  184   590   437
  185   285   501
  186   271   475
  187   304   559
  188   452   713
  189   283   449
  190   564   687
  191   376   429
  192   473   208
  193   272   333
  194   262   472
  195   565   693
  196   712   636
  197   529    46
  198   288   509
  199   325   480
  200   286   549
  201   331   316
  202   201   362
  203   678   380
  204   283   601
  205    90   283
  206   672   468
  207   718   439
  208   332   488
  209   358   588
  210   289   240
  211   318   466
  212   634   426
  213   483   353
  214   271   573
  215   432   414
  216   341   564
  217   209   388
  218   329   571
  219   591   615
  220   361   287
  221   525   715
  222   124   309
  223   314   388
  224   500   205
  225   363   255
  226   267   237
  227   584   564
  228   429   368
  229   312   466
  230   299   502
  231   308   454
  232   322   473
  233   305   472
  234    38   201
  235   520   314
  236   544   428
  237   366   214
  238   575   440
  239   247   348
  240   417   404
  241   270   585
  242   609   335
  243   640   630
  244   445   194
  245   523   314
  246   593   403
  247   433   236
  248   367   274
  249   535   424
  250   533   721
  251   358   390
  252   274   531
  253   550   114
  254   357   236
  255    42   154
  256   520    25
  257   503   292
  258   520   313
  259   318   481
  260   296   597
  261   584   435
  262   264   309
  263   644   747
  264   675   375
  265   289   248
  266   265   399
  267   404   379
  268   283   415
  269   506   367
  270   225   328
  271   443   643
  272   173   362
  273   576   408
  274   649   541
  275   695   357
  276   492    36
  277   221   325
  278   293   557
  279   510    62
  280   210   374
  281   434   233
  282   740   430
  283   581   175
  284   225   231
  285   385   450
  286   358   397
  287   202   320
  288   242   332
  289   731   751
  290   572   508
  291   740   467
  292   465   264
  293   564   517
  294   630   729
  295   509    53
  296   201   363
  297   303   615
  298   433   248
  299   290   513
  300   420   671
  301   527   524
  302   212   321
  303   299   580
  304   541    45
  305   266   305
  306   205   298

REQUESTS = 900
    1   237     1     2     2     2
    2    19     1     2     2     1
    3   288     1     6     1     2
    4    61     1     2     3     2
    5   199     1     2     3     2
    6   124     1     5     1     3
    7    84     1     2     1     3
    8    13     1     4     2     1
    9   127     1     5     1     1
   10   287     1     4     2     1
   11   279     1     3     1     2
   12   269     1     4     1     1
   13    79     1     3     1     2
   14   116     1     6     1     1
   15   115     1     4     3     1
   16   174     1     4     1     2
   17   193     1     5     1     1
   18    39     1     3     3     1
   19    81     1     3     3     1
   20   240     1     6     3     2
   21   269     1     2     1     2
   22   203     1     3     3     1
   23    66     1     6     1     2
   24    95     1     5     1     1
   25    11     1     4     2     1
   26    22     1     4     3     2
   27   233     1     2     1     1
   28    56     1     5     1     2
   29    55     1     6     1     1
   30    72     1     6     3     2
   31    63     1     6     1     3
   32   144     1     3     2     1
   33   137     1     2     1     2
   34   283     1     5     2     2
   35   277     1     3     3     1
   36   298     1     3     2     1
   37   137     1     3     1     2
   38   154     1     2     3     2
   39    65     1     6     2     1
   40   174     1     2     3     2
   41   225     1     3     3     1
   42   278     1     6     1     3
   43    85     1     4     1     1
   44   258     1     6     2     1
   45    93     1     5     1     2
   46    30     1     6     1     2
   47   226     1     5     2     2
   48   237     1     5     1     2
   49   209     1     2     1     3
   50   113     1     6     1     3
   51    33     1     3     2     1
   52   167     1     3     1     3
   53   174     1     4     2     1
   54   256     1     2     3     1
   55    86     1     6     2     1
   56   287     1     5     1     2
   57    70     1     4     2     1
   58   294     1     5     3     2
   59   214     1     5     2     2
   60   251     1     5     3     2
   61   301     1     5     2     2
   62    95     1     3     1     2
   63   275     1     2     2     2
   64    62     1     5     3     1
   65   125     1     4     1     3
   66   284     1     2     1     3
   67   247     1     5     3     1
   68   297     1     5     2     2
   69   230     1     2     3     2
   70   163     1     2     1     3
   71    94     1     2     1     3
   72   256     1     5     2     1
   73   213     1     2     1     3
   74    53     1     2     1     3
   75    74     1     2     2     2
   76   235     1     4     1     2
   77   146     1     3     3     1
   78   151     1     3     2     1
   79    85     1     6     1     2
   80   251     1     6     2     1
   81   101     1     4     2     2
   82   101     1     4     1     3
   83   143     1     3     2     2
   84   112     1     3     1     2
   85   258     1     4     1     1
   86   229     1     5     2     2
   87   180     1     2     3     2
   88   220     1     4     3     1
   89   148     2     4     2     2
   90   149     2     6     2     2
   91   298     2     7     1     2
   92   133     2     7     2     2
   93   111     2     4     1     2
   94   231     2     5     2     2
   95   199     2     6     2     1
   96    13     2     4     1     1
   97    82     2     3     3     1
   98   189     2     4     3     1
   99   230     2     6     1     1
  100    99     2     4     1     1
  101    49     2     6     1     2
  102    22     2     6     2     1
  103   115     2     3     1     3
  104   178     2     6     3     2
  105    97     2     3     3     1
  106   300     2     5     1     1
  107   296     2     7     3     2
  108   283     2     3     3     2
  109    81     2     7     2     1
  110   101     2     6     1     3
  111   246     2     7     1     3
  112   165     2     7     1     3
  113   273     2     7     3     1
  114   188     2     7     1     1
  115   124     2     4     3     2
  116   132     2     5     2     2
  117    66     2     3     1     1
  118   236     2     7     2     1
  119    48     2     3     3     2
  120   109     2     3     1     2
  121   269     2     4     3     2
  122   264     2     4     2     2
  123    74     2     3     3     2
  124     4     2     6     3     1
  125    35     2     3     3     1
  126    11     2     4     3     2
  127    58     2     7     3     1
  128   153     2     3     3     2
  129    85     2     7     3     2
  130    60     2     4     3     1
  131    90     2     5     2     1
  132   127     2     6     3     2
  133    22     2     3     2     1
  134    50     2     3     3     1
  135   222     2     4     2     1
  136    81     2     7     3     1
  137    18     2     6     3     1
  138   158     2     7     3     1
  139   256     2     3     1     1
  140   159     2     7     2     2
  141   217     2     5     2     1
  142   181     2     7     3     2
  143    14     2     4     3     1
  144   263     2     6     1     1
  145   151     2     7     1     1
  146   271     2     7     2     2
  147   249     2     5     3     2
  148    80     2     4     3     2
  149   195     2     7     1     1
  150   189     2     6     2     2
  151   132     2     6     3     1
  152   270     2     6     3     2
  153   155     2     3     3     2
  154    72     2     5     3     1
  155   117     2     3     1     2
  156   277     2     5     1     2
  157   298     2     7     1     3
  158    43     2     4     2     2
  159   153     2     3     3     1
  160    64     2     5     3     2
  161   180     2     5     2     2
  162   153     2     7     2     1
  163   206     2     3     3     1
  164    38     2     5     3     1
  165    44     2     3     3     1
  166   158     2     4     1     1
  167   169     2     6     2     1
  168    60     2     3     3     2
  169   282     2     4     2     2
  170   218     2     5     3     1
  171   166     2     6     3     1
  172   104     2     3     1     1
  173    71     2     4     3     2
  174     2     2     5     2     2
  175   174     2     6     2     1
  176    13     2     6     1     2
  177   214     2     3     1     2
  178    67     2     5     3     1
  179   277     2     5     1     2
  180    34     2     3     2     1
  181   298     2     6     3     1
  182   192     2     7     1     2
  183    84     2     5     1     1
  184   161     2     3     2     1
  185   271     2     6     2     2
  186   263     2     3     2     2
  187   193     2     3     3     1
  188   235     2     7     1     2
  189    92     2     6     1     2
  190    93     3     7     1     3
  191    60     3     5     1     2
  192    93     3     5     1     2
  193   276     3     6     2     2
  194   208     3     5     1     1
  195   134     3     5     3     2
  196   154     3     5     1     3
  197   100     3     7     3     2
  198    21     3     5     1     3
  199   201     3     7     3     2
  200   136     3     4     1     2
  201    49     3     4     2     1
  202   300     3     7     2     1
  203    33     3     8     1     3
  204   182     3     6     2     1
  205   208     3     5     3     1
  206    93     3     6     1     3
  207   113     3     5     1     1
  208   143     3     7     1     3
  209   245     3     5     1     3
  210   242     3     7     2     1
  211   149     3     4     3     1
  212   107     3     7     3     2
  213   128     3     4     3     1
  214    96     3     4     3     2
  215    66     3     7     2     2
  216   187     3     7     1     3
  217   123     3     5     2     1
  218   133     3     4     2     2
  219    16     3     4     2     1
  220    22     3     4     3     1
  221   198     3     6     1     3
  222   204     3     6     1     1
  223   191     3     8     2     2
  224   107     3     5     1     2
  225   200     3     7     3     1
  226   261     3     4     3     2
  227    74     3     6     1     3
  228   201     3     8     1     2
  229   276     3     6     2     2
  230    36     3     8     2     1
  231   174     3     7     1     2
  232   286     3     5     3     1
  233   112     3     6     3     1
  234    90     3     6     3     1
  235   160     3     6     2     1
  236    61     3     7     1     2
  237   143     3     4     2     1
  238    99     3     4     2     1
  239    91     3     6     1     1
  240   114     3     8     2     1
  241   277     3     4     3     2
  242     2     3     7     3     2
  243   144     3     8     1     2
  244     8     3     4     2     1
  245   249     3     8     2     1
  246    26     3     7     3     2
  247   100     3     8     1     1
  248   289     3     5     2     1
  249    27     3     4     2     1
  250    36     3     5     3     2
  251    86     3     5     1     3
  252   126     3     7     2     2
  253    98     3     7     3     2
  254   136     3     5     1     2
  255   181     3     8     3     2
  256   172     3     6     3     2
  257   231     3     7     3     1
  258   193     3     5     3     1
  259   122     3     8     3     1
  260   272     3     4     2     2
  261    62     3     7     3     2
  262   162     3     5     2     2
  263   186     3     8     3     1
  264   104     3     5     3     2
  265    68     3     7     1     2
  266   195     3     7     1     3
  267    45     3     8     2     2
  268    75     3     4     3     2
  269    12     3     4     2     1
  270    67     3     4     1     1
  271   294     3     7     1     3
  272   153     3     5     1     2
  273   180     3     7     1     2
  274   158     3     7     3     1
  275    27     3     7     3     2
  276   248     3     8     2     1
  277   203     3     8     1     3
  278   201     3     5     1     1
  279   235     3     8     1     3
  280   246     3     6     2     1
  281   241     3     6     2     2
  282   148     3     8     2     2
  283   262     3     5     3     2
  284   214     3     4     3     2
  285   191     3     6     2     1
  286   192     3     8     1     2
  287   242     3     7     2     1
  288   120     3     7     3     1
  289   218     3     6     1     1
  290    16     3     7     1     2
  291   269     3     6     3     1
  292   247     3     6     2     1
  293    73     3     6     2     2
  294   210     3     5     2     1
  295   196     4     7     3     2
  296    64     4     6     1     2
  297   290     4     8     1     2
  298   136     4     8     3     1
  299   206     4     8     1     3
  300   158     4     5     1     1
  301     8     4     5     3     1
  302    58     4     9     1     1
  303    81     4     5     2     1
  304    54     4     7     1     3
  305    42     4     6     1     1
  306    86     4     5     1     1
  307   147     4     9     1     3
  308   281     4     5     2     1
  309   187     4     7     3     1
  310   230     4     8     1     1
  311   160     4     6     2     2
  312    61     4     7     3     2
  313   170     4     7     1     3
  314   267     4     8     1     1
  315   185     4     7     3     1
  316    53     4     9     1     2
  317   163     4     8     2     2
  318    37     4     9     3     2
  319   242     4     7     1     3
  320   207     4     5     3     2
  321    11     4     5     3     1
  322   165     4     7     2     1
  323    48     4     5     2     1
  324   264     4     7     2     2
  325    90     4     5     3     2
  326    31     4     8     2     2
  327     7     4     6     1     2
  328   183     4     8     1     1
  329   135     4     8     3     2
  330    21     4     9     2     1
  331   180     4     8     3     1
  332     9     4     5     3     1
  333     4     4     6     2     1
  334   164     4     6     1     3
  335   161     4     6     2     2
  336   264     4     8     2     1
  337   136     4     9     2     2
  338   193     4     6     1     2
  339   136     4     6     2     1
  340    61     4     6     1     2
  341   206     4     5     1     3
  342   215     4     9     3     2
  343   120     4     9     1     3
  344     3     4     9     2     1
  345    84     4     8     1     3
  346    96     4     5     2     1
  347    41     4     8     2     1
  348   219     4     8     1     3
  349    37     4     9     2     2
  350   218     4     8     2     1
  351    94     4     8     2     2
  352   297     4     8     3     1
  353   168     4     9     3     1
  354    34     4     5     3     2
  355    11     4     8     1     2
  356   271     4     9     3     1
  357    32     4     9     2     2
  358   191     4     8     3     1
  359   107     4     7     1     1
  360   244     4     7     3     2
  361   179     4     8     2     1
  362   206     4     5     1     2
  363    85     4     8     2     1
  364   171     4     6     3     2
  365     3     4     8     3     1
  366   186     4     7     3     1
  367   221     4     7     3     1
  368   101     4     9     3     2
  369    85     4     8     1     2
  370    97     4     5     3     2
  371   241     4     7     1     1
  372    25     4     6     3     2
  373   199     4     6     1     2
  374   299     4     5     3     2
  375    91     4     8     1     3
  376   177     4     7     3     2
  377   164     4     6     1     3
  378   136     4     8     2     1
  379   188     4     8     2     2
  380   274     4     9     2     2
  381   278     4     8     1     3
  382   189     4     7     2     1
  383    38     4     8     3     2
  384   173     4     6     1     2
  385   225     4     6     1     1
  386   187     4     9     2     2
  387   121     4     7     2     2
  388   137     4     8     2     1
  389   243     4     8     1     1
  390    75     4     7     3     2
  391   145     4     5     2     1
  392   134     4     8     3     2
  393    27     4     5     2     2
  394    24     4     7     1     1
  395   300     4     7     2     1
  396   229     4     9     2     2
  397    16     4     7     2     2
  398    21     4     6     2     1
  399    95     4     9     3     1
  400   237     4     6     2     2
  401    89     4     9     3     2
  402   280     5     8     3     2
  403   258     5     9     3     2
  404   217     5     8     2     1
  405   294     5     6     3     2
  406    55     5     9     3     1
  407    63     5    10     2     1
  408   276     5    10     1     1
  409   210     5     9     3     1
  410   119     5     7     1     1
  411    46     5    10     2     2
  412   161     5     7     1     3
  413    79     5     8     3     2
  414   150     5    10     3     1
  415    64     5     7     2     1
  416    13     5     8     3     2
  417    38     5     8     2     1
  418   127     5     6     3     1
  419   160     5     8     3     1
  420    33     5     9     1     1
  421   144     5     7     2     1
  422   159     5     7     1     1
  423   107     5     6     1     2
  424    99     5     8     2     2
  425   120     5     9     2     1
  426   170     5     7     1     2
  427   116     5     6     2     2
  428   291     5     7     3     1
  429    98     5     7     2     2
  430     2     5    10     3     2
  431    62     5    10     2     1
  432    26     5     9     2     2
  433   194     5     9     1     3
  434   122     5     7     1     3
  435   213     5     6     1     1
  436   129     5     6     3     1
  437   139     5     9     1     2
  438     6     5     8     3     1
  439    73     5    10     3     1
  440     9     5    10     3     2
  441   239     5     9     2     2
  442   175     5     9     2     2
  443   145     5     8     1     2
  444   150     5     7     1     3
  445   263     5     6     2     2
  446    96     5     9     1     2
  447   239     5    10     2     2
  448    91     5     6     3     2
  449   175     5     7     3     1
  450   287     5     7     2     1
  451   194     5    10     1     3
  452   244     5    10     2     2
  453    84     5     6     1     3
  454   262     5     7     1     2
  455   174     5     6     1     2
  456    23     5     9     1     2
  457    23     5     8     3     2
  458   167     5     9     2     2
  459   264     5     6     2     2
  460   227     5    10     1     3
  461   214     5    10     2     2
  462    10     5     8     3     2
  463   205     5     9     3     1
  464   221     5     9     3     1
  465     8     5    10     2     1
  466   172     5     6     2     1
  467   175     5     7     2     1
  468   287     5    10     1     1
  469    15     5     9     3     2
  470    59     5     8     1     2
  471   242     5     7     2     2
  472    33     5     8     3     1
  473   130     5     7     2     2
  474   286     5     6     1     3
  475   194     5     7     2     2
  476   183     5     7     3     2
  477   260     5     7     1     1
  478   251     5    10     3     2
  479    97     5    10     1     1
  480   269     5    10     3     1
  481   205     5     8     1     1
  482    21     5     8     1     1
  483   237     5    10     2     1
  484    56     5     8     3     2
  485    84     5     7     1     2
  486   189     5     7     2     1
  487   202     5    10     1     2
  488    13     5     7     3     1
  489   275     5     8     2     1
  490   200     5     8     2     1
  491     2     5     8     3     1
  492   167     5    10     2     2
  493   142     5    10     3     2
  494    97     5     6     1     2
  495   108     5     9     2     2
  496    22     5     7     1     3
  497   150     5     7     3     2
  498     6     5     9     2     2
  499   154     6    11     3     1
  500    18     6    10     3     2
  501     9     6     8     1     3
  502   277     6     8     2     2
  503   244     6     8     1     1
  504   239     6    11     3     2
  505   124     6    11     2     1
  506    93     6     7     2     2
  507   158     6    11     1     2
  508    89     6    10     1     2
  509    57     6     8     3     2
  510    99     6    11     1     1
  511    27     6     7     2     2
  512   227     6     9     3     1
  513   125     6     7     3     2
  514    85     6     8     2     1
  515   205     6    10     1     3
  516    55     6    10     1     1
  517   183     6     9     3     1
  518    85     6    10     3     2
  519   102     6     8     1     1
  520    63     6     8     1     3
  521   301     6     7     2     1
  522   278     6    10     3     2
  523   282     6    10     3     1
  524   116     6    10     3     1
  525    72     6     7     3     1
  526    61     6    11     3     2
  527    36     6     9     3     1
  528   301     6    11     3     1
  529    66     6     9     2     2
  530   229     6     8     1     2
  531   268     6     7     2     1
  532   227     6     8     3     2
  533    16     6     7     3     2
  534    53     6     7     2     2
  535    49     6     7     2     2
  536   210     6    10     1     3
  537   245     6     9     2     1
  538   150     6     9     3     1
  539    26     6     7     3     2
  540   298     6     9     3     1
  541   122     6     9     1     3
  542   262     6     7     1     3
  543   219     6     9     2     2
  544    54     6     8     1     3
  545   136     6     7     2     2
  546   113     6    10     1     3
  547   279     6     7     2     2
  548   250     6     7     1     3
  549    78     6     9     3     1
  550   222     6    11     3     2
  551    31     6     8     2     2
  552    67     6    11     3     2
  553   118     6     9     1     3
  554   106     6     7     2     1
  555   300     6     9     2     1
  556   157     6     7     3     1
  557    69     6     7     1     1
  558   284     6     8     2     2
  559   199     6    10     2     2
  560   200     6    10     1     3
  561   181     6    11     2     1
  562   234     6     8     1     1
  563    57     6     9     2     2
  564   112     6    11     3     1
  565   225     6     7     3     1
  566   246     6    10     3     2
  567   257     6    11     1     2
  568   293     6     9     3     2
  569   191     6    11     2     1
  570   227     6     9     3     2
  571   284     6     7     3     2
  572   175     6     8     3     2
  573   203     6    11     3     2
  574   114     6     7     2     1
  575   290     6     7     2     1
  576    92     6     9     2     2
  577   107     6     7     1     3
  578   175     6     9     3     2
  579    11     6     7     3     1
  580   274     6     8     2     1
  581   260     6    10     3     2
  582    34     6     7     3     1
  583   156     6     8     3     1
  584   133     6     8     2     2
  585   134     6    11     1     2
  586    29     6    10     2     2
  587    56     6    10     1     3
  588   296     6    11     2     2
  589    59     6    10     3     1
  590   166     6    10     3     1
  591   251     6     9     3     2
  592    45     6     9     2     2
  593    77     7    12     1     1
  594    27     7     8     1     3
  595   154     7     8     2     2
  596   298     7    11     3     2
  597   243     7    11     3     1
  598   158     7    10     2     1
  599   301     7     8     3     2
  600    28     7     9     1     3
  601    26     7     8     3     1
  602   257     7    12     1     1
  603    24     7     8     1     1
  604   160     7    10     3     1
  605   275     7    12     3     1
  606   283     7    10     1     1
  607    69     7    11     2     2
  608   253     7    11     2     1
  609    43     7    11     2     2
  610   157     7    12     3     1
  611    35     7    11     3     2
  612    41     7    10     3     1
  613   249     7     8     3     2
  614   234     7    11     3     2
  615   259     7    11     2     2
  616   251     7    12     3     1
  617   141     7     8     1     3
  618    98     7     8     2     2
  619   172     7    10     2     1
  620   246     7     8     3     1
  621     2     7     8     1     2
  622   244     7    12     2     2
  623    70     7     8     1     3
  624    58     7     8     2     1
  625   193     7     8     2     1
  626   210     7     8     2     1
  627    90     7    12     3     1
  628   168     7    11     3     2
  629    90     7    12     3     2
  630    38     7     9     2     1
  631    76     7     9     1     1
  632   256     7     9     1     1
  633   183     7     9     1     3
  634   285     7    11     1     1
  635   268     7    12     1     3
  636   174     7    12     3     2
  637   212     7    10     1     2
  638   124     7    10     2     2
  639    26     7    10     3     1
  640    87     7    11     2     2
  641    45     7    10     3     2
  642   150     7     9     3     1
  643   136     7    12     3     2
  644   301     7    11     3     2
  645   205     7    11     1     2
  646   190     7    12     2     2
  647   227     7    11     3     1
  648   273     7     9     2     1
  649   200     7    12     3     1
  650   295     7     9     3     2
  651    75     7    10     3     1
  652   155     7     9     2     2
  653   275     7     9     3     2
  654    60     7    11     1     1
  655   120     7    11     3     2
  656   206     7    12     3     1
  657   182     7     9     1     1
  658   110     7     8     3     1
  659   173     7    12     1     2
  660   221     7    10     2     2
  661   223     7    12     3     1
  662   227     7     8     1     2
  663    46     7     8     2     1
  664   266     7    10     1     3
  665   301     7    10     3     2
  666   228     7    12     1     2
  667   130     7    10     2     2
  668   141     7    10     3     1
  669   300     7     8     3     1
  670    73     7     9     2     2
  671   251     7    10     3     2
  672   260     7    10     1     3
  673   282     7    11     2     1
  674    23     7     9     2     2
  675    33     7    12     1     1
  676    19     7    10     2     2
  677   226     7    12     2     2
  678   114     7    12     3     1
  679    50     7     8     2     2
  680     8     7    12     3     1
  681   287     7    11     3     1
  682    10     7    11     3     2
  683   240     7     9     2     1
  684   152     7    10     1     2
  685   288     7    10     2     1
  686    29     7    12     2     1
  687    89     7    10     3     1
  688   191     7    11     2     2
  689   293     7     8     3     2
  690   134     8    13     3     1
  691   130     8    13     3     1
  692   141     8    13     3     1
  693   200     8    10     3     2
  694   224     8    11     1     1
  695    27     8    11     3     2
  696   199     8     9     1     3
  697   246     8    10     1     3
  698   269     8    11     3     1
  699   270     8    10     3     2
  700    24     8    11     3     1
  701   257     8    11     3     2
  702   178     8    11     3     1
  703    17     8    13     3     1
  704   144     8    10     3     2
  705   246     8    12     2     2
  706   204     8    13     3     1
  707   108     8    11     2     2
  708    27     8    12     3     1
  709   292     8     9     3     2
  710   213     8     9     1     3
  711    67     8    10     2     1
  712   137     8     9     3     1
  713   278     8    10     1     2
  714     9     8     9     3     2
  715   254     8    11     1     3
  716    57     8    13     3     1
  717   238     8    13     3     2
  718   230     8    12     2     2
  719   129     8     9     2     1
  720   268     8    10     2     2
  721    55     8    13     2     1
  722   204     8     9     2     1
  723   231     8    13     1     3
  724    69     8    11     3     1
  725   234     8     9     2     2
  726    27     8     9     3     2
  727   168     8    10     2     1
  728   210     8     9     3     1
  729   286     8    12     2     1
  730   181     8     9     2     1
  731    12     8     9     3     1
  732   150     8    10     2     1
  733     6     8     9     2     2
  734    83     8     9     2     2
  735   301     8    11     3     2
  736   119     8    12     2     1
  737   147     8    10     2     1
  738   296     8    10     3     2
  739   177     8     9     3     1
  740   216     8    11     1     3
  741   196     8    13     1     2
  742   217     8     9     3     2
  743    93     8     9     1     1
  744   149     8    11     2     1
  745   131     8    11     3     1
  746    36     8    10     3     1
  747   121     8    12     3     2
  748   148     8    11     1     1
  749   286     8    10     2     2
  750   197     8    12     3     1
  751   280     8    10     3     1
  752   138     8    12     3     1
  753    71     8    11     2     1
  754   134     8    13     2     1
  755   144     8     9     1     1
  756   208     8    13     3     1
  757   165     8    12     2     2
  758    86     8     9     2     1
  759   145     8    12     2     1
  760    12     8    10     2     2
  761   294     8    10     2     2
  762    77     8    10     2     2
  763   258     8    12     1     1
  764   102     8    12     1     1
  765   228     8    10     1     1
  766   147     8     9     2     1
  767    26     8    13     2     1
  768    34     8     9     1     2
  769   279     8    12     3     1
  770   201     8    13     2     2
  771   208     8    10     2     2
  772   132     8    12     1     3
  773    68     8    13     3     2
  774    57     8    11     1     3
  775   242     8    13     1     3
  776    30     8     9     3     1
  777    43     8    13     3     1
  778   271     8    12     1     1
  779    39     8     9     2     1
  780   235     8    11     1     2
  781   242     8     9     3     1
  782    11     8    10     2     1
  783   187     8     9     1     1
  784   155     8    13     2     2
  785   227     8    12     2     1
  786   119     8    13     2     2
  787   192     8    13     1     2
  788   163     8     9     1     2
  789   162     8    10     3     2
  790   140     8    11     1     1
  791   149     8     9     1     2
  792    46     8    10     3     2
  793    95     8    13     2     1
  794    62     8    12     2     1
  795   144     8     9     1     3
  796   209     9    12     3     2
  797    54     9    11     2     1
  798   234     9    10     2     2
  799    36     9    13     2     2
  800    71     9    14     1     1
  801    65     9    12     2     1
  802   138     9    10     3     1
  803   141     9    12     2     2
  804   146     9    11     2     1
  805   277     9    13     3     2
  806   135     9    11     1     2
  807   116     9    12     3     2
  808   189     9    10     1     3
  809   225     9    11     2     1
  810   244     9    11     1     2
  811    31     9    11     3     2
  812   246     9    12     2     1
  813   146     9    12     2     1
  814   173     9    13     1     1
  815   178     9    14     1     3
  816    71     9    13     2     2
  817   285     9    11     1     2
  818   141     9    13     3     1
  819   277     9    11     1     1
  820    71     9    13     1     2
  821   252     9    12     2     1
  822   239     9    10     3     2
  823    73     9    13     3     2
  824   292     9    13     2     1
  825   282     9    10     2     2
  826   173     9    11     3     1
  827   126     9    14     2     1
  828   267     9    13     3     2
  829    39     9    12     2     1
  830   301     9    14     2     2
  831   238     9    13     1     2
  832   230     9    13     3     2
  833    93     9    14     2     1
  834   153     9    14     1     1
  835    10     9    10     1     3
  836   203     9    12     3     1
  837    13     9    10     2     2
  838   230     9    12     2     2
  839    33     9    12     3     2
  840   255     9    14     1     2
  841   117     9    10     3     1
  842   282     9    14     2     2
  843    45     9    13     3     2
  844   250     9    10     3     1
  845   216     9    13     1     2
  846   115     9    11     3     2
  847   301     9    14     2     2
  848   158     9    14     3     1
  849    35     9    12     3     1
  850   249     9    11     3     1
  851    45     9    12     1     3
  852     9     9    10     3     1
  853   134     9    10     1     2
  854   219     9    11     3     1
  855   184     9    10     1     2
  856   262     9    13     1     1
  857   202     9    10     2     1
  858   156     9    14     1     2
  859    77     9    12     2     2
  860   127     9    10     3     1
  861    96     9    13     2     2
  862    25     9    14     2     1
  863   101     9    14     2     2
  864    84     9    13     1     3
  865    68     9    14     1     2
  866   223     9    12     3     2
  867    20     9    10     2     2
  868    52     9    13     3     1
  869   231     9    11     3     1
  870    37     9    10     3     1
  871   291     9    14     2     2
  872    76     9    12     2     1
  873    83     9    11     1     2
  874   154     9    11     2     1
  875   135     9    12     3     1
  876   120     9    12     3     1
  877   182     9    12     3     1
  878   212     9    14     2     1
  879   111     9    11     1     1
  880    63     9    13     2     2
  881    12     9    12     1     3
  882   241     9    13     3     1
  883   195     9    10     3     2
  884   142     9    11     1     3
  885    10     9    10     2     2
  886   235     9    11     2     2
  887   146     9    14     3     1
  888   225     9    12     3     1
  889   145     9    14     1     1
  890    91     9    11     1     3
