DATASET = ORTEC Early VeRoLog 2019
NAME = Instance 17

DAYS = 25
   27     8     1     4     1     1
   28   116     1     5     4     1
   29    53     1     4     2     2
   30   206     1     2     4     2
   31   199     1     5     3     3
   32    78     1     5     4     1
   33    22     1     5     2     2
   34   243     1     3     1     2
   35   181     1     6     4     2
   36   158     1     5     4     2
   37   137     1     2     4     1
   38    86     1     4     1     2
   39   158     1     5     1     1
   40   227     1     4     1     1
   41    99     1     4     3     3
   42   110     1     5     3     2
   43   236     1     3     1     2
   44   132     1     3     4     2
   45   104     1     5     4     2
   46    94     1     4     1     2
   47   146     1     3     2     2
   48   241     1     2     4     1
   49   175     1     4     3     3
   50   197     1     2     4     1
   51   189     1     4     1     1
   52   119     1     5     3     2
   53   168     2     3     2     2
   54   203     2     4     4     1
   55    32     2     4     3     1
   56    10     2     4     4     2
   57    31     2     5     1     1
   58    63     2     7     1     2
   59    68     2     6     3     2
   60   106     2     7     3     2
   61    33     2     6     4     1
   62    81     2     3     3     3
   63   214     2     3     4     2
   64    79     2     6     2     2
   65   241     2     6     1     2
   66   104     2     6     4     1
   67   137     2     3     3     1
   68    16     2     7     2     2
   69   213     2     6     1     2
   70    52     2     6     4     2
   71   206     2     7     4     1
   72   222     2     7     4     2
   73   103     2     3     2     2
   74    67     2     6     2     1
   75   152     2     7     1     2
   76     6     2     6     4     2
   77   202     2     5     3     1
   78   150     2     3     3     3
   79    21     2     6     4     1
   80   124     2     3     2     1
   81    86     2     3     1     2
   82    81     2     4     4     2
   83    58     2     4     4     1
   84   215     2     3     2     1
   85   110     2     5     3     1
   86   191     2     4     1     2
   87   121     2     3     2     1
   88   166     2     5     2     1
   89    65     2     6     3     2
   90   178     2     6     1     1
   91   175     2     7     4     2
   92   138     2     6     1     1
   93   217     2     4     2     1
   94    93     2     3     1     2
   95   190     3     7     3     3
   96   137     3     5     2     1
   97    40     3     6     2     2
   98    86     3     5     4     2
   99   185     3     8     2     2
  100   247     3     7     1     2
  101    38     3     4     1     2
  102   109     3     6     1     1
  103   219     3     5     3     1
  104    55     3     6     2     2
  105   241     3     4     2     2
  106   104     3     4     3     3
  107    41     3     8     3     2
  108   190     3     8     2     2
  109   126     3     5     2     2
  110   212     3     6     3     2
  111    18     3     8     3     1
  112     8     3     7     2     1
  113   112     3     7     1     1
  114    35     3     4     4     1
  115    85     3     4     3     3
  116   175     3     7     1     1
  117   215     3     5     4     2
  118    47     3     6     4     1
  119     6     3     8     4     2
  120   207     3     6     2     2
  121   226     3     8     3     3
  122   236     3     4     1     2
  123   181     3     4     2     2
  124    41     3     4     4     2
  125   216     3     7     2     2
  126    87     3     7     3     2
  127    67     3     4     2     1
  128    67     3     6     3     1
  129    11     3     7     2     2
  130   128     3     8     2     1
  131   213     3     7     2     2
  132    68     3     5     2     1
  133   230     3     7     1     2
  134     2     3     6     1     2
  135    49     3     5     3     3
  136   122     3     4     4     1
  137   151     3     8     4     1
  138    28     3     7     4     2
  139    23     4     9     2     1
  140    95     4     9     3     2
  141    51     4     7     1     2
  142    93     4     8     3     1
  143   239     4     9     1     1
  144   165     4     7     2     2
  145   110     4     8     2     1
  146   154     4     6     1     1
  147    86     4     6     1     2
  148    66     4     5     2     2
  149   159     4     8     2     1
  150    82     4     5     3     2
  151    91     4     6     1     1
  152   201     4     5     1     2
  153   232     4     9     1     2
  154    87     4     6     1     1
  155   140     4     7     3     3
  156    21     4     6     3     3
  157    61     4     6     1     2
  158   184     4     6     3     1
  159    56     4     7     3     1
  160   170     4     6     4     1
  161   146     4     6     4     1
  162   170     4     6     3     2
  163    47     4     8     1     1
  164   227     4     8     3     1
  165   185     4     8     2     1
  166   180     4     5     3     1
  167   133     4     9     3     3
  168    77     4     8     1     1
  169   133     4     5     3     1
  170   116     4     5     3     1
  171    31     4     9     2     2
  172   207     4     6     2     1
  173   181     5     9     1     1
  174   157     5     6     1     2
  175   131     5    10     2     1
  176    56     5    10     1     2
  177   232     5     6     2     1
  178    94     5     9     2     1
  179   154     5     8     3     3
  180   128     5    10     4     2
  181     9     5     9     1     2
  182   237     5    10     2     1
  183   178     5     9     1     1
  184    88     5    10     3     1
  185   226     5     7     3     1
  186   138     5     9     1     1
  187   135     5     6     2     1
  188    13     5     8     2     2
  189    71     5     7     1     1
  190   187     5     8     1     1
  191   218     5     7     4     1
  192   207     5     7     2     1
  193    83     5     8     3     3
  194    18     5     7     3     2
  195    93     5     9     1     1
  196   234     5    10     1     1
  197    54     5     7     3     2
  198    94     5     6     3     1
  199    95     5     8     4     2
  200   148     5     8     1     2
  201   236     5    10     2     2
  202   103     5    10     1     1
  203    41     5    10     1     1
  204   221     5    10     4     1
  205    86     5     6     4     2
  206     9     6    10     4     1
  207   251     6     7     4     2
  208   130     6     9     4     1
  209   138     6    10     2     2
  210     7     6     8     2     1
  211    59     6     8     2     2
  212   140     6     8     4     1
  213    42     6    11     1     2
  214   231     6     8     3     2
  215    23     6     8     3     2
  216   234     6    11     1     2
  217    45     6     9     4     2
  218   246     6     8     3     1
  219   165     6     9     1     2
  220   227     6     7     4     2
  221   168     6     8     3     3
  222    72     6     9     2     1
  223   175     6     9     1     2
  224   208     6    11     2     2
  225   224     6    10     4     2
  226   201     6     9     1     1
  227    30     6     9     3     1
  228    67     6    10     2     1
  229    92     6    10     1     2
  230   192     6     8     2     2
  231   180     6    10     4     1
  232    26     6     8     4     2
  233   210     6     9     4     1
  234   248     6     7     3     2
  235   219     6    11     2     1
  236   218     6     9     4     2
  237   105     6     8     4     1
  238   181     6     9     1     2
  239   243     6    11     4     2
  240   206     6    11     1     1
  241    71     6    11     3     2
  242    96     6    11     4     2
  243    39     6    11     3     3
  244   167     6     8     1     2
  245   133     6     7     1     1
  246    82     6     9     1     1
  247    37     6     9     3     1
  248   159     6     7     4     1
  249   246     6     9     3     2
  250    53     6     7     1     1
  251   118     6     9     3     1
  252    70     6     7     2     2
  253    13     7    11     4     1
  254     5     7     9     3     1
  255   160     7     8     3     2
  256   132     7    12     3     1
  257   210     7     9     1     2
  258    53     7     9     4     2
  259    19     7     9     4     2
  260    16     7     8     1     1
  261   187     7    10     4     2
  262    16     7    12     4     2
  263   155     7    10     2     1
  264   133     7    10     1     1
  265    99     7    10     2     2
  266    47     7    11     1     1
  267    29     7    10     2     1
  268   217     7    12     2     2
  269    24     7    12     1     1
  270    18     7    10     1     1
  271   148     7    10     1     2
  272   170     7     9     3     3
  273   101     7    12     1     1
  274   120     7     9     1     2
  275   235     7    12     3     3
  276   171     7     8     2     2
  277   218     7    10     1     2
  278    15     7     9     2     2
  279    45     7     9     3     3
  280   118     7     8     2     1
  281    17     7     9     2     1
  282   116     7     9     3     2
  283    55     7     8     1     2
  284   145     7    10     4     1
  285   126     7     8     3     1
  286   142     7     9     1     2
  287    96     7    11     4     1
  288    24     7     8     3     1
  289   218     7     9     4     1
  290   145     7    10     4     1
  291   152     7     9     1     1
  292    55     7    11     1     2
  293   221     8    13     2     1
  294     4     8    10     2     1
  295    44     8    13     3     2
  296   136     8    10     1     1
  297   251     8     9     1     2
  298   248     8    10     2     1
  299   172     8    11     2     1
  300    24     8    12     3     2
  301   121     8    12     2     2
  302    69     8    11     1     1
  303   236     8     9     4     2
  304   241     8    10     3     2
  305    11     8     9     1     1
  306   153     8    13     4     2
  307   150     8    10     3     2
  308    68     8    12     2     1
  309   163     8    10     4     1
  310   166     8    13     4     2
  311   177     8     9     3     1
  312    64     8    11     2     2
  313   231     8    12     3     3
  314   155     8    13     1     2
  315    90     8    13     1     2
  316   230     8    11     3     3
  317    70     8    12     4     1
  318    72     8    10     2     2
  319    79     8     9     2     1
  320    58     8    11     3     3
  321     3     8     9     1     1
  322     5     8    10     3     1
  323   149     8    11     3     1
  324    86     8     9     4     1
  325   234     8    12     2     2
  326    42     8     9     2     2
  327   177     8    12     4     2
  328   111     8     9     2     2
  329   203     9    11     3     1
  330   131     9    11     2     2
  331    40     9    13     2     1
  332   209     9    14     3     1
  333    81     9    13     3     3
  334    40     9    13     1     2
  335   191     9    13     2     1
  336   165     9    13     2     1
  337    63     9    14     1     2
  338   250     9    11     2     2
  339    35     9    13     2     1
  340   249     9    12     3     1
  341    44     9    14     1     1
  342   207     9    14     1     2
  343    69     9    10     3     2
  344     6     9    10     2     2
  345    93     9    14     3     2
  346   220     9    11     4     1
  347    56     9    10     2     2
  348   162     9    10     3     2
  349    92     9    11     1     2
  350   129     9    10     3     3
  351    19     9    13     1     2
  352   151     9    12     2     2
  353    21     9    12     3     2
  354   241     9    10     2     2
  355    77     9    11     4     1
  356   220     9    10     2     1
  357   136     9    13     3     3
  358   160     9    11     4     2
  359    66     9    14     1     2
  360    14     9    11     3     3
  361   181     9    12     4     2
  362    94     9    10     2     1
  363    67     9    13     4     1
  364    47     9    13     3     3
  365    91    10    14     2     1
  366   220    10    11     1     2
  367   234    10    15     1     1
  368   117    10    14     3     2
  369    17    10    12     1     2
  370   187    10    11     1     2
  371    34    10    12     2     2
  372   187    10    11     2     1
  373   218    10    12     4     2
  374    38    10    14     1     1
  375   221    10    13     1     1
  376    76    10    15     2     2
  377    66    10    11     2     1
  378    45    10    13     3     2
  379   208    10    11     3     2
  380   245    10    13     3     1
  381   241    10    11     3     1
  382   244    10    13     2     2
  383   233    10    15     4     2
  384   147    10    13     4     2
  385   235    10    14     4     2
  386    43    10    12     3     2
  387    84    10    15     2     1
  388    71    10    15     1     1
  389   182    10    14     1     2
  390   157    10    15     1     1
  391     6    10    11     2     1
  392   231    10    11     1     1
  393   179    10    11     4     1
  394    60    10    13     1     1
  395   224    10    14     3     2
  396   163    10    14     2     1
  397   180    10    12     4     1
  398   129    10    14     1     2
  399    96    10    14     1     2
  400   135    11    16     3     2
  401   206    11    15     3     2
  402    40    11    16     1     2
  403   108    11    14     2     2
  404   162    11    15     4     2
  405    50    11    14     3     1
  406   193    11    12     1     1
  407    16    11    12     3     1
  408    23    11    16     2     2
  409   109    11    15     4     1
  410    18    11    16     3     1
  411   170    11    16     3     3
  412    10    11    12     4     2
  413   184    11    15     3     3
  414     4    11    15     2     2
  415    38    11    12     1     1
  416   248    11    14     2     1
  417   104    11    15     3     3
  418   151    11    12     2     1
  419   127    11    16     1     1
  420   106    11    14     3     3
  421   141    11    12     1     1
  422   217    11    12     2     2
  423   139    11    15     3     2
  424    41    11    16     3     3
  425    18    11    16     1     2
  426   250    11    12     3     3
  427   165    11    16     2     1
  428   147    11    16     1     2
  429    71    11    15     4     1
  430   229    11    12     1     1
  431     5    11    12     4     1
  432    92    12    17     2     1
  433   228    12    13     2     1
  434    63    12    14     1     2
  435    52    12    14     1     1
  436   172    12    15     4     1
  437    48    12    14     4     2
  438    61    12    16     2     2
  439    25    12    16     2     1
  440   146    12    15     2     2
  441    15    12    16     2     2
  442    44    12    16     1     2
  443   190    12    16     1     1
  444   124    12    17     1     1
  445   207    12    17     4     1
  446   132    12    16     3     2
  447   246    12    13     2     1
  448   181    12    14     1     2
  449   201    12    17     3     2
  450   187    12    14     3     1
  451    47    12    16     1     1
  452   183    12    13     4     2
  453    56    12    16     3     1
  454   236    12    17     4     2
  455    81    12    17     2     1
  456    11    12    17     2     2
  457    84    12    13     2     1
  458   106    12    15     1     2
  459   175    12    15     4     2
  460    90    12    16     4     1
  461   192    12    14     3     3
  462     5    12    14     1     1
  463    26    12    13     2     2
  464   168    12    17     1     2
  465    52    12    13     2     1
  466    49    12    16     2     2
  467   147    12    16     2     1
  468   189    12    16     2     2
  469    65    12    13     1     1
  470    26    12    14     2     2
  471   166    12    14     1     1
  472   184    12    17     1     1
  473   225    13    18     1     1
  474   102    13    18     3     2
  475    24    13    14     4     1
  476   133    13    15     3     3
  477   200    13    16     3     3
  478   146    13    15     3     2
  479   236    13    18     2     2
  480   206    13    16     2     2
  481   136    13    14     4     1
  482   156    13    14     2     2
  483   223    13    14     2     2
  484   199    13    14     1     2
  485   207    13    18     3     1
  486   165    13    18     2     1
  487   233    13    18     2     1
  488   204    13    18     1     2
  489   159    13    18     2     2
  490   225    13    17     4     1
  491    26    13    16     3     3
  492    40    13    18     1     1
  493    57    13    18     3     3
  494   175    13    17     3     1
  495   248    13    16     3     3
  496   221    13    16     1     1
  497   118    13    14     3     3
  498   204    13    17     2     1
  499    51    13    16     1     2
  500   152    13    18     2     2
  501   114    13    16     2     1
  502   118    13    17     1     2
  503   158    13    17     1     1
  504   208    13    17     4     1
  505   149    13    14     4     1
  506   205    13    17     4     2
  507    13    13    16     1     2
  508    16    13    15     4     2
  509   159    13    15     3     1
  510    59    13    16     4     2
  511   132    13    16     4     2
  512    51    14    17     3     1
  513    99    14    15     3     1
  514    47    14    16     1     2
  515   149    14    16     4     1
  516   123    14    18     4     2
  517    74    14    19     1     2
  518    78    14    15     4     2
  519   244    14    18     3     3
  520   143    14    18     1     1
  521   207    14    15     3     2
  522   195    14    15     3     3
  523   143    14    18     3     1
  524   146    14    18     1     2
  525    60    14    16     4     2
  526    98    14    19     4     2
  527   138    14    19     2     1
  528   150    14    15     4     1
  529    18    14    18     2     2
  530    40    14    15     4     2
  531   139    14    19     4     2
  532   136    14    15     3     3
  533    37    14    18     3     3
  534    48    14    16     4     2
  535   105    14    16     1     1
  536    83    14    19     3     3
  537    85    14    18     3     2
  538     2    14    16     3     2
  539   231    14    15     4     1
  540   213    14    17     3     3
  541   107    14    18     2     1
  542    41    14    17     2     1
  543   198    14    18     1     1
  544    20    14    18     2     1
  545    45    14    15     1     1
  546   213    14    19     1     2
  547    68    14    18     3     3
  548   195    14    15     2     1
  549    71    14    19     3     1
  550    91    14    17     2     1
  551   129    14    17     1     2
  552    56    14    19     2     1
  553   142    14    18     2     1
  554   206    15    20     4     1
  555   135    15    16     2     1
  556   148    15    19     4     1
  557   227    15    19     3     1
  558    48    15    19     1     2
  559   160    15    20     4     2
  560    53    15    17     2     2
  561   251    15    16     1     1
  562     2    15    16     2     2
  563   160    15    19     1     1
  564   107    15    19     1     1
  565   214    15    17     3     2
  566   165    15    19     4     2
  567   185    15    18     4     2
  568    66    15    17     4     2
  569    12    15    19     2     1
  570   210    15    19     1     1
  571   208    15    17     4     1
  572    26    15    16     3     1
  573    49    15    20     3     2
  574    68    15    20     2     1
  575   165    15    19     3     1
  576   185    15    17     1     2
  577    95    15    19     2     2
  578   186    15    19     3     3
  579    32    15    17     4     2
  580   195    15    20     4     2
  581   158    15    20     2     1
  582   164    15    20     4     2
  583    27    15    18     3     2
  584    81    15    17     2     2
  585   115    16    17     3     2
  586   183    16    19     3     1
  587   169    16    17     1     1
  588    86    16    21     1     1
  589   250    16    17     2     2
  590   153    16    21     3     3
  591    42    16    19     4     1
  592   172    16    17     4     2
  593   188    16    19     3     2
  594    25    16    19     3     2
  595   224    16    20     4     1
  596   191    16    19     4     2
  597   237    16    20     1     2
  598   201    16    20     1     2
  599    72    16    17     3     1
  600   130    16    21     1     1
  601   146    16    17     4     1
  602    74    16    19     2     1
  603   244    16    21     3     3
  604    23    16    21     1     1
  605   234    16    17     3     2
  606    29    16    19     4     1
  607     6    16    17     4     1
  608    18    16    17     4     2
  609   230    16    20     3     1
  610   209    16    20     1     2
  611   198    16    17     4     2
  612   140    16    21     3     3
  613   107    16    21     1     1
  614   235    16    17     2     1
  615    90    16    18     3     2
  616    25    16    20     2     2
  617   168    16    19     4     2
  618    81    16    20     3     3
  619    54    16    19     2     2
  620    49    16    18     1     1
  621    44    16    18     2     2
  622   160    16    20     1     2
  623   100    16    18     2     1
  624   125    16    20     4     1
  625   218    16    19     4     2
  626    93    16    20     1     1
  627   101    16    20     3     2
  628   167    16    21     4     2
  629   215    16    20     2     1
  630   177    16    19     4     1
  631   133    16    19     1     1
  632   233    16    17     2     2
  633   103    16    19     3     3
  634   208    16    20     3     2
  635   189    16    17     3     3
  636   107    17    20     1     2
  637    16    17    21     4     1
  638    31    17    18     1     1
  639    33    17    22     2     1
  640   104    17    18     1     1
  641    55    17    21     1     1
  642    92    17    22     3     2
  643   167    17    21     1     2
  644   198    17    20     3     3
  645   135    17    21     4     2
  646    28    17    21     3     1
  647    53    17    20     4     1
  648    18    17    20     4     1
  649   152    17    18     4     1
  650   181    17    22     1     2
  651   229    17    22     1     1
  652   122    17    22     1     1
  653    36    17    19     4     1
  654   172    17    18     3     1
  655    76    17    19     2     2
  656   208    17    19     4     2
  657    28    17    18     3     1
  658   236    17    22     2     1
  659    74    17    21     2     2
  660   187    17    19     1     1
  661    79    17    21     3     1
  662   249    17    22     1     2
  663   210    17    19     2     2
  664   123    17    19     2     1
  665     5    17    21     3     1
  666    24    17    22     2     1
  667    47    17    19     4     2
  668   127    17    21     2     2
  669   223    17    18     1     1
  670    76    17    22     1     2
  671   211    18    23     3     3
  672    70    18    21     4     2
  673    90    18    19     3     2
  674    55    18    21     4     1
  675    48    18    20     3     2
  676   228    18    20     1     2
  677   172    18    20     4     1
  678    51    18    21     2     1
  679   141    18    20     1     2
  680    31    18    22     3     2
  681   227    18    20     1     2
  682   208    18    22     3     3
  683    60    18    23     1     2
  684   171    18    21     2     2
  685   137    18    23     4     2
  686   137    18    21     1     2
  687   184    18    21     3     3
  688    14    18    19     4     1
  689   173    18    22     4     2
  690   158    18    19     4     2
  691   117    18    20     3     2
  692    85    18    21     1     2
  693   129    18    19     4     2
  694   125    18    20     3     3
  695    32    18    23     2     1
  696    90    18    20     4     2
  697    87    18    21     2     2
  698   248    18    21     2     1
  699    16    18    23     4     1
  700   235    18    22     4     2
  701   224    18    21     3     2
  702    16    18    23     2     2
  703   210    18    20     4     2
  704   161    18    20     3     3
  705   172    18    21     3     2
  706    76    18    21     1     1
  707   214    18    21     1     2
  708     9    18    23     4     1
  709   112    18    19     2     2
  710    82    18    22     3     3
  711   187    18    21     1     1
  712    23    18    21     4     1
  713    60    18    22     3     2
  714   135    18    19     3     1
  715    40    18    23     1     2
  716   192    18    23     1     2
  717    65    18    19     3     2
  718   121    18    22     2     1
  719   230    18    20     4     1
  720   221    18    20     1     2
  721    22    19    20     2     2
  722   217    19    24     3     2
  723   214    19    22     2     2
  724   188    19    22     3     1
  725   126    19    23     1     1
  726    29    19    22     2     1
  727   224    19    21     1     1
  728     4    19    24     3     2
  729   111    19    22     2     1
  730     6    19    22     1     2
  731   117    19    20     2     2
  732    19    19    21     2     1
  733    15    19    24     2     1
  734   116    19    20     4     1
  735   195    19    24     1     1
  736   128    19    24     4     1
  737    51    19    24     4     2
  738   221    19    21     4     2
  739    37    19    23     4     1
  740   207    19    23     4     2
  741    78    19    22     3     1
  742   230    19    20     2     2
  743    37    19    22     2     2
  744    10    19    21     2     1
  745   240    19    24     2     1
  746   161    19    23     4     2
  747   142    19    23     1     1
  748    97    19    21     4     2
  749   160    19    23     1     1
  750   155    19    22     2     2

TECHNICIANS = 50
    1   195   485    10  0 0 1 0
    2    96   935     9  0 1 1 1
    3    25   255     7  1 1 0 0
    4   177   150     7  1 0 0 1
    5   177   530     7  0 1 1 0
    6   237   240     8  1 1 0 0
    7     1   615     5  1 1 0 0
    8    38   955     9  1 1 0 1
    9     1   395     7  1 0 0 1
   10   150   875    10  1 0 0 0
   11   147   790    10  0 1 1 0
   12   171   280    10  0 0 1 1
   13    47   845     7  1 0 1 1
   14   249   700     7  0 1 1 1
   15    97   785    10  0 1 0 1
   16   165   210     7  1 1 0 1
   17    25   580     5  1 0 0 1
   18    41   435    10  0 1 1 0
   19     1   495    10  0 0 0 1
   20   249   175     8  0 0 0 1
   21    86   285    10  1 0 0 1
   22   201   200     8  0 0 1 0
   23   233   155     9  0 1 0 1
   24     1   550     5  0 0 1 1
   25    85   525     5  0 0 0 1
   26   177   220     6  1 1 0 0
   27   130   365     7  1 1 0 1
   28     1   690     8  1 1 0 0
   29   239   315    10  0 1 0 0
   30   173   680     7  1 0 0 0
   31     1   880     6  1 1 0 0
   32   151   510     9  1 1 0 1
   33   199   580     5  1 0 0 0
   34   252   725     7  1 1 0 1
   35   198   325     5  1 1 0 1
   36   248   385    10  0 0 1 0
   37     1   490     6  0 1 1 0
   38    65   725     5  1 0 1 0
   39    63   290     7  0 0 0 1
   40   159   145     5  1 1 0 1
   41     1   870    10  0 1 0 1
   42   193   980    10  0 0 0 1
   43    24   295     8  1 0 0 0
   44   229   605     9  1 1 1 0
   45   119   460     8  1 1 1 0
   46   173   375     6  0 1 1 1
   47     4   890     5  0 1 0 0
   48    34   890     9  1 1 0 1
   49   253   800     8  0 1 0 1
   50   153   475     7  0 1 1 1

