DATASET = ORTEC Hidden VeRoLog 2019
NAME = Instance 15

DAYS = 55
  107   114    11    14     1     3
  108   144    11    14     2     1
  109    25    11    13     7     1
  110   123    12    13     2     1
  111    16    12    14     3     1
  112    21    12    15     6     3
  113    39    12    17     1     2
  114   101    12    14     2     2
  115   104    12    14     1     3
  116    89    12    16     4     3
  117    46    12    14     3     2
  118    31    13    16     2     2
  119   106    13    15     7     2
  120    59    13    14     4     3
  121   142    13    18     6     1
  122    80    13    17     5     3
  123    39    13    14     7     1
  124   128    13    17     2     2
  125    27    13    15     5     2
  126   142    13    14     6     2
  127   129    13    18     7     2
  128    65    13    15     3     2
  129   132    13    14     6     3
  130   110    13    17     4     1
  131   123    13    15     7     2
  132    55    13    18     1     2
  133    53    14    17     3     2
  134   102    14    19     1     3
  135    63    14    18     1     3
  136    81    14    18     4     2
  137    63    14    19     6     3
  138   106    14    19     4     2
  139    78    14    17     6     3
  140    82    14    19     5     1
  141    48    14    18     5     1
  142    25    14    16     3     1
  143    42    14    15     6     1
  144   133    14    16     2     3
  145   104    15    17     1     3
  146   134    15    20     6     1
  147   115    15    17     6     2
  148    39    15    19     7     1
  149    73    15    18     4     2
  150   132    15    17     1     1
  151    81    15    19     2     2
  152     9    15    16     6     3
  153   144    15    20     4     2
  154    53    16    17     7     1
  155    45    16    20     2     3
  156    47    16    19     4     1
  157   136    16    21     7     2
  158   101    16    20     5     3
  159   127    16    18     3     2
  160    99    16    19     7     1
  161    71    16    19     5     2
  162    10    16    20     7     1
  163    41    16    18     3     2
  164   123    16    18     5     3
  165    37    17    21     7     1
  166    14    17    21     6     2
  167    35    17    21     1     2
  168   129    17    20     1     2
  169   103    17    22     3     1
  170    41    17    18     7     1
  171     8    17    22     5     1
  172    86    17    18     2     2
  173    17    17    21     3     1
  174    49    18    23     4     1
  175   146    18    20     3     1
  176   117    18    20     5     2
  177    62    18    19     6     1
  178   141    18    19     6     1
  179    30    18    21     1     1
  180    38    18    22     2     1
  181   100    18    20     1     1
  182    81    18    21     1     3
  183   118    18    23     2     1
  184    57    18    21     4     1
  185    34    19    23     3     2
  186    52    19    24     7     2
  187   105    19    21     7     1
  188    68    19    23     2     2
  189   143    19    24     5     2
  190    75    19    22     7     1
  191    52    19    23     5     2
  192    18    20    22     1     2
  193    30    20    23     3     1
  194    69    20    24     4     2
  195   133    20    21     7     1
  196   111    20    22     7     2
  197   116    20    22     1     1
  198    54    20    25     3     1
  199    79    20    25     5     1
  200   141    20    22     1     2
  201   100    21    26     7     2
  202    44    21    24     4     3
  203   114    21    25     5     1
  204   125    21    22     7     2
  205   117    21    23     2     3
  206    27    21    23     2     3
  207    66    21    23     6     2
  208    82    21    24     5     2
  209    54    21    23     5     1
  210   114    21    25     1     1
  211    92    22    27     4     1
  212   137    22    26     7     1
  213   121    22    25     1     2
  214    33    22    25     6     2
  215    97    22    27     3     1
  216    70    22    23     6     1
  217    29    22    27     3     1
  218   135    22    23     5     1
  219   110    22    26     6     2
  220   149    22    25     4     3
  221    91    22    25     5     1
  222   146    22    26     4     2
  223     3    22    27     4     1
  224   145    22    27     4     2
  225    45    23    28     4     1
  226   147    23    28     4     2
  227    44    23    28     1     2
  228    50    23    25     7     2
  229    47    23    26     5     1
  230   119    24    28     2     2
  231    48    24    26     3     1
  232    27    24    29     7     1
  233   126    24    25     3     2
  234   147    24    29     6     1
  235    83    24    27     7     1
  236   126    24    27     4     2
  237    48    24    27     4     2
  238    17    24    27     6     2
  239   139    24    27     5     1
  240   117    24    27     5     3
  241    95    24    29     4     2
  242    32    25    30     3     2
  243    49    25    28     2     1
  244   101    25    28     4     3
  245    13    25    30     6     1
  246    13    25    29     6     2
  247   146    25    29     5     2
  248   104    25    27     4     3
  249    29    25    28     5     3
  250   119    25    26     4     3
  251   148    26    27     5     3
  252    35    26    29     6     2
  253   150    26    28     4     1
  254    97    26    27     1     1
  255    28    26    30     4     2
  256    73    26    30     4     3
  257    68    27    32     5     3
  258    30    27    32     3     1
  259    87    27    32     3     1
  260    41    27    30     1     2
  261    70    27    32     7     2
  262    54    27    29     5     1
  263    78    27    29     3     1
  264   147    27    28     6     1
  265    76    28    31     3     1
  266     6    28    33     7     1
  267    16    28    29     7     2
  268    90    28    30     5     2
  269    73    28    33     2     3
  270    12    28    31     6     3
  271    88    28    32     1     3
  272    97    28    32     6     2
  273   133    28    33     4     2
  274    36    29    34     6     1
  275   105    29    32     4     2
  276    23    29    30     4     3
  277    60    29    34     2     2
  278   125    29    31     2     2
  279    70    29    32     6     3
  280    18    29    30     5     2
  281    56    29    32     6     3
  282   103    29    32     7     1
  283    48    29    33     3     2
  284    99    29    33     7     1
  285    53    30    35     6     3
  286    91    30    34     5     2
  287   123    30    33     2     1
  288    39    30    34     7     1
  289   124    31    36     7     1
  290    59    31    36     5     3
  291   101    31    34     1     2
  292    70    31    33     7     2
  293    85    31    35     3     2
  294    93    31    35     1     3
  295   103    31    35     7     1
  296   130    31    34     4     1
  297   147    31    32     2     2
  298   114    31    33     6     2
  299    57    32    33     3     1
  300   109    32    37     1     3
  301    64    32    34     5     2
  302    44    32    36     6     2
  303    19    32    34     1     1
  304   101    32    35     6     1
  305    16    32    35     4     2
  306    46    33    36     3     2
  307    28    33    35     4     1
  308    39    33    34     3     2
  309   142    33    36     1     1
  310    22    33    37     7     2
  311    45    33    38     5     1
  312   139    33    37     2     1
  313   120    33    34     6     1
  314    62    33    37     5     3
  315   148    33    37     5     2
  316   131    33    35     5     3
  317   137    34    38     7     1
  318     6    34    36     6     1
  319    52    34    37     3     2
  320    86    35    37     4     1
  321    17    35    36     4     3
  322    72    35    38     2     1
  323   130    35    40     4     2
  324    54    35    39     5     3
  325   146    35    37     7     1
  326   125    36    40     6     2
  327    66    36    37     3     1
  328   148    36    39     2     3
  329   106    36    41     3     1
  330    65    36    40     3     2
  331    98    36    37     3     1
  332    17    36    37     7     1
  333   119    36    40     4     1
  334     2    36    41     1     3
  335   107    36    38     1     3
  336   144    36    38     2     1
  337    77    36    37     7     1
  338   148    36    39     5     1
  339     6    36    41     6     3
  340    43    37    39     1     2
  341    39    37    40     6     2
  342   125    37    41     6     3
  343    78    37    39     2     1
  344    74    37    40     2     1
  345    49    37    39     2     3
  346   127    37    41     6     2
  347    16    37    42     1     1
  348    96    37    41     5     1
  349   120    37    42     3     1
  350    98    38    39     6     3
  351    59    38    41     2     2
  352    51    38    39     3     2
  353   126    38    40     1     3
  354   126    38    39     6     2
  355     6    38    41     4     2
  356   134    38    40     2     3
  357   123    39    43     7     2
  358    59    39    40     3     2
  359     4    39    40     7     2
  360   149    39    40     3     2
  361    95    39    44     3     2
  362   105    39    42     4     2
  363   138    39    41     4     2
  364    97    39    42     2     1
  365   108    40    43     6     1
  366   135    40    43     3     2
  367    27    40    45     7     1
  368    34    40    44     7     2
  369   103    40    45     7     1
  370   117    40    42     1     3
  371    57    40    42     5     3
  372    19    40    41     3     1
  373   104    40    43     3     1
  374    97    40    42     3     1
  375   144    41    46     7     2
  376    43    41    46     1     2
  377     7    41    44     6     3
  378   107    41    42     6     3
  379    45    41    45     5     3
  380    77    41    46     4     3
  381    69    42    44     1     3
  382   127    42    43     3     2
  383   122    42    47     5     3
  384   118    42    46     3     2
  385    23    42    45     3     2
  386   108    42    43     7     2
  387    65    42    44     5     3
  388    91    42    44     4     3
  389   136    43    46     5     2
  390    10    43    44     5     1
  391    54    43    48     2     3
  392    67    43    45     4     1
  393    91    43    45     1     3
  394    19    43    44     6     2
  395    56    43    45     6     3
  396   134    43    46     5     3
  397    97    43    48     4     3
  398    24    43    48     2     3
  399    29    43    45     6     1
  400    60    43    47     2     1
  401   143    44    45     7     2
  402    26    44    47     2     3
  403    22    44    45     4     1
  404    57    44    45     4     2
  405    29    44    47     3     2
  406    64    44    45     7     1
  407    66    44    48     6     2
  408    54    44    48     5     3
  409    66    45    50     1     3
  410   128    45    47     6     2
  411    56    45    46     3     1
  412    42    45    49     7     1
  413    11    45    49     5     2
  414    99    45    48     2     1
  415    33    45    46     3     2
  416   119    45    46     4     1
  417   139    45    48     3     2
  418    85    45    48     6     3
  419    92    46    50     3     2
  420   127    46    50     6     1
  421    77    46    49     1     2
  422    43    46    49     3     1
  423    53    46    50     7     1
  424   139    46    48     3     1
  425   145    47    49     3     1
  426   151    47    49     5     3
  427    35    47    48     4     3
  428   127    47    48     7     2
  429    44    47    49     3     2
  430    30    47    48     5     2
  431   133    47    49     1     3
  432    38    47    52     4     1
  433   143    47    50     2     1
  434    48    47    50     6     1
  435    69    47    48     7     2
  436    22    47    52     1     3
  437    19    47    48     2     2
  438    15    48    51     1     2
  439   138    48    51     3     1
  440   115    48    49     2     2
  441   108    48    50     5     3
  442    90    48    50     1     2
  443    70    48    52     6     3
  444    47    48    53     3     1
  445    68    48    51     1     2
  446    52    49    53     6     3
  447   148    49    53     4     2
  448   147    49    53     1     1
  449    62    49    54     1     1
  450    58    49    51     1     1

TECHNICIANS = 125
    1    95   310     7  0 1 0 0 0 0 0
    2   144   930     8  0 0 1 0 0 0 0
    3    85   975     5  1 0 0 1 1 0 0
    4   152   920     9  1 0 0 0 0 1 0
    5   130   810     9  1 0 0 0 0 0 0
    6   135   135     8  0 1 0 0 0 1 1
    7     1   750     9  0 0 0 1 0 1 0
    8    13   480    10  0 1 0 0 1 1 0
    9   153   170     7  1 0 0 0 0 1 1
   10    73   310     5  0 0 0 0 0 0 1
   11   154   965     9  0 0 0 0 0 1 0
   12   124   680     6  0 1 1 0 0 0 1
   13     5   700     7  0 0 1 0 0 1 0
   14   118   635     9  0 0 0 0 1 0 1
   15     1   760    10  0 1 0 0 0 0 0
   16   155   830    10  0 1 0 0 0 0 0
   17   156   605     5  1 0 0 0 0 1 0
   18    13   320     9  0 1 0 0 0 0 0
   19     1   870     8  0 1 0 0 0 0 1
   20    95   800     7  1 0 0 0 0 1 0
   21    91   345     6  0 0 1 0 1 1 0
   22     1   475     6  1 0 0 0 1 0 0
   23    47   260    10  0 0 1 0 1 0 1
   24    21   275     6  1 0 0 0 0 1 0
   25    97   380     7  0 0 0 0 0 0 1
   26   103   435     9  0 0 0 1 0 0 1
   27    12   385    10  0 1 0 1 1 0 0
   28     1    50    10  1 0 0 1 0 0 0
   29   157   320     9  0 0 0 0 1 0 0
   30    94   755    10  1 1 0 0 1 0 0
   31     1   420     9  1 0 0 0 0 1 1
   32    73   420     5  0 1 1 0 0 0 0
   33   158   410     7  1 0 1 0 0 0 1
   34   159   855    10  0 1 0 0 0 0 0
   35     1   390     6  0 0 0 1 0 0 0
   36    78   100     5  1 0 0 1 0 0 0
   37    48   290     9  1 0 0 0 1 0 0
   38     1   915     8  0 0 0 0 0 0 1
   39     1   635     7  0 0 0 0 1 0 0
   40    33   760     5  0 1 0 0 1 0 0
   41   160   940     5  0 0 0 0 0 0 1
   42    33   970     7  0 1 0 0 0 0 0
   43   115   115    10  1 0 0 0 0 0 0
   44    49   535    10  0 0 1 0 0 0 0
   45   127   210     5  0 1 0 0 0 1 1
   46    97   660     6  0 0 1 0 1 0 0
   47   149    70     7  0 1 1 1 0 0 0
   48    64   760     6  1 0 0 0 0 1 0
   49    36   105    10  0 1 0 0 0 0 0
   50   161   390     6  0 0 0 0 1 0 0
   51   137   580    10  0 0 0 0 0 1 0
   52    67   275     8  0 1 0 1 1 0 0
   53     1   530    10  0 0 1 1 0 0 1
   54     1   165    10  1 0 0 0 0 0 1
   55    41   925     6  0 0 0 0 1 0 0
   56   150   525     9  0 1 1 1 0 0 0
   57     1   825     8  0 1 0 0 1 0 0
   58     1   125     6  1 0 1 0 0 1 0
   59    70   345     9  0 1 0 0 1 0 0
   60    21   315     9  0 0 1 0 1 0 1
   61    61   525     7  1 0 0 0 1 1 0
   62   149   615     7  0 0 0 0 0 0 1
   63   127   545     8  0 0 0 1 0 0 0
   64    24   955     5  0 0 0 0 0 1 0
   65   141   595    10  1 0 1 0 0 0 0
   66   162   835     7  0 0 0 0 0 0 1
   67   163   290     9  0 0 0 1 0 0 0
   68   164   370     6  1 0 0 0 0 0 1
   69     6   405     7  0 0 1 0 1 0 0
   70     1   605    10  0 0 0 1 0 1 1
   71   131   715     9  1 0 0 1 1 0 0
   72    97   275     6  0 0 1 0 1 0 0
   73   133   875    10  0 1 0 0 0 1 1
   74    85   455     6  1 0 0 0 1 1 0
   75    39   210     6  0 0 0 1 0 0 0
   76    97   360     7  1 1 0 0 0 1 0
   77   165   115     6  0 0 1 0 0 0 1
   78   115   465    10  0 1 1 1 0 0 0
   79    74   365     8  0 0 0 1 0 0 0
   80    42   205     8  0 1 0 0 1 0 0
   81     1   140     6  0 0 0 1 0 0 0
   82   138   710     9  0 0 1 1 0 1 0
   83   126   475     5  0 0 0 1 1 0 1
   84   166   830     9  0 0 0 1 0 0 1
   85   167   295     5  0 0 0 1 0 0 1
   86   137   650    10  0 0 0 0 0 0 1
   87    70   910     5  1 0 1 0 0 0 1
   88    18   290     6  0 1 0 0 1 0 0
   89    39   310    10  0 0 0 0 0 1 0
   90    97   130     8  0 0 1 0 1 0 0
   91   168   650     7  0 0 1 0 0 0 0
   92   115   300     6  0 0 0 1 1 0 0
   93    20   155     9  0 1 0 0 0 0 0
   94   142   480     8  1 0 1 0 0 0 1
   95   169   565     9  0 0 0 0 0 1 0
   96   170   610    10  0 1 0 0 0 1 1
   97     1   615     9  0 0 0 0 1 1 0
   98    48   400     7  1 1 1 0 0 0 0
   99   123   800     5  1 0 0 0 1 0 0
  100    36   250     6  0 0 1 0 0 0 1
  101    50   700     6  0 0 0 0 1 0 0
  102   117   625     7  0 0 0 0 1 1 1
  103    35   180     7  0 0 0 0 0 0 1
  104    12   345     8  0 1 0 0 0 0 0
  105    71   580     8  1 0 0 0 1 0 0
  106   101   870     6  1 1 0 0 0 0 1
  107    98   725     7  0 0 0 1 1 1 0
  108    12   650     5  0 0 1 0 0 0 0
  109   141   615    10  1 0 0 1 1 0 0
  110   171   850     6  0 0 1 0 0 0 0
  111   103   560     5  0 0 0 0 1 0 0
  112   139   125     9  0 1 0 1 1 0 0
  113     1   965    10  0 0 1 0 1 0 0
  114   121   615     8  0 0 0 0 0 1 1
  115    25   755     5  0 0 0 1 0 0 0
  116     1   865     5  0 1 0 0 0 1 1
  117   172   495     9  0 1 0 0 0 0 0
  118   125   620     5  0 1 0 1 0 0 1
  119   148   940     7  1 0 1 0 0 0 1
  120   106   435     5  0 0 0 1 1 0 0
  121   118   855     5  0 1 0 0 1 0 1
  122   149   100     7  0 0 0 0 1 0 1
  123   173   885    10  0 0 0 1 0 1 0
  124    97   245    10  0 0 0 0 1 0 0
  125    50   385     9  1 1 1 0 0 0 0

